tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596503748959817729	RT @DrLiMengYAN1: However, “freeze everyone” is so cost-effective for Xi-CCP regime to control and mobilize Chinese from peaceful time to w…	3272025624		1.5956001820575703e+18	['1313128625680592896']		
1596503749685542914	"@sonyab1974 COVID brain! Infection makes them more reckless. COVIDplasmosis! They lose their survival instincts &amp; become sociopaths. It happens too often to be a coincidence! &amp; #COVIDinducedPsychosis is a thing!
Expect more acts of violence! What a world. I just stay home 99% of the time!"	26973844	14263572.0		['14263572']	1.5962025598946877e+18	
1596503750490918913	RT @CitizenFreePres: Zero Covid policy in China has been an absolute failure https://t.co/mBKk4DHrWz	1470527480691834883		1.5965021138693038e+18	['18929234']		
1596503750797012993	@1goodtern Glad you are here to inspire strength of resolve &amp; clarify thinking in those of us still paying attention to COVID. Still keeping my pre-schoolers safe despite those around me giving up. Thank you for helping me feel like I'm not mad!	63696747	9.608170181937644e+17		['960817018193764352']	1.5964644141605724e+18	
1596503751241916417	@Jasmineluciaaa covid free trial ran out	1573017163	343057713.0		['343057713']	1.5965024725496177e+18	
1596503752013668353	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	1291103787583709184		1.5964444234825318e+18	['3407247983']		
1596503752194019330	RT @EricMMatheny: How can you listen to this and hear anything other than, “You’re not going to get COVID if you have these vaccinations?”…	1511037290637787137		1.596494930171818e+18	['2730264319']		
1596503752336609280	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1105925733648617474		1.5959211358325391e+18	['1358074263052439554']		
1596503752428597250	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	515132105		1.596239466779226e+18	['19638752']		
1596503752701509632	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	1540663831814365184		1.5964958886369894e+18	['87679233']		
1596503753418756096	RT @72powpow: 🇨🇳 China Uprising - Some reached their limit at china lockdown and started fighting tyranny with meat cleavers. https://t.co/…	48900537		1.596413296793424e+18	['1480068057447821313']		
1596503753418473472	RT @Tutu40503013: Lagos on lockdown for Asiwaju 🔥 🔥 I see some nuisance on the tl acting weird and I begin to wonder.Awon omo 2000 re,you c…	89202977		1.5964998041374392e+18	['1175444895710044161']		
1596503753653354499	RT @DrJohnB2: Histopathologically TMA-like distribution of multiple organ thromboses following the initial dose of the BNT162b2 mRNA vaccin…	1162802086901424130		1.5962230141477888e+18	['1400013985202704385']		
1596503754215690241	RT @Cristiano: Stay home and keep stylish 💇🏽‍♂️👩‍❤️‍💋‍👨 #stayhomestaysafe https://t.co/SkPiUwzCxn	1275529292697554948		1.2464180097589412e+18	['155659213']		
1596503754831847424	"RT @yogafan007: @bmj_latest Sadly some of these authors have ties to covid disinformation far-left extremists ISage.
https://t.co/faMScAuao5"	1891191457		1.5955081315886735e+18	['2731459058', '16949344']		
