tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596536421417816065	Chinese-made vaccines, which don't use the mRNA technology employed by many produced by the West, aren't as effective compared to those made in the U.S. And China has worrisomely low vaccination rates among older people. https://t.co/8Y1eOAO1Ti	451870513		1.5965245800042537e+18			
1596536421778849792	"RT @NMBewitched: Tonight, my last tweet is for the Pneumonia dogs of #NYCACC
My thoughts are with them

Those fighting to breathe in an old…"	1268437646285537280			1.5963346868881367e+18	['939208429394051072']	
1596536421828812800	@TonySoFla @JoshuaPHilll Is it true that Walvax mRNA vaccine will be approved in November? How did you know that? Thanks.	85051403	43535638.0			['43535638', '1090715513586679813']	1.5846522393981133e+18
1596536422139572225	RT @suchitrav: Gautam Navlakha was shifted to house arrest under strict jail conditions. Jesuit priest Father Stan Swamy died while in cust…	1218937753708052480			1.5965170832104694e+18	['14728486']	
1596536422093434881	RT @ReneeXiaCHRD: This video circulating online shows protesters against Xi's Zero-COVID control turning over a testing tent in Lanzhou, Ga…	1471789668299681793			1.596508516386472e+18	['1935891679']	
1596536422147981312	Everyone please send a prayer Lance’s way! Hoping for all the best🙏🏻🙌🏻 https://t.co/L2vEosnbjL	846035223267741696		1.5965303693436887e+18			
1596536422391230464	RT @bpolitics: The victory is seen as vindication for the center-left Labor Party after controversy over its handling of the pandemic https…	2703513226			1.596527161522983e+18	['564111558']	
1596536422605127681	RT @RetiredDent: If I had a new born baby in the house I wouldn’t let anybody near it unless they were wearing an n-95 mask and could confi…	20551907			1.5965339825981645e+18	['438629878']	
1596536423129452549	The comments make me hopeful that Massachusetts residents won't fall in line with the Orwellian gov. again. https://t.co/d4Qe7wup9R	1276898221999247360		1.5964758887740252e+18			
1596536423334744064	"RT @thevivafrei: George Clooney, proving that he is a better actor than he is a historian and critical thinker.

I would rather be smart th…"	152703933			1.5965182250968924e+18	['96906231']	
1596536424387719168	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1587505439914315779			1.5965221787022991e+18	['78523300']	
1596536425029124096	"RT @Clownshoebandit: Watch till the end.
It’s an age old question.
Refuse. Resist."	72914053			1.5965305339533435e+18	['1518959293155979264']	
