tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596312966529712129	RT @waynemullins: Do you believe that covid 19 was just one way to bring down President Trump?	1518786614536855552		1.59624897405875e+18	['23526758']		
1596312967083003908	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	34625123		1.5961731857830707e+18	['101852818']		
1596312967699910657	"https://t.co/mZKD4YiuQV
“He told his wife that he regretted his decision not to get vaccinated and was finally ready to do it. It was too late. On Jan. 4, he recorded a goodbye video. “I’m Randy Watt,” he said from behind an oxygen mask. “I’m 64. And chances are I’m dying.”"	170077999					
1596312967846715392	If this holds up, it would be truly useful. https://t.co/EGiisAkapF	71759409				1.5961637509602714e+18	
1596312968576335872	@Shiningbeecans @DiedSuddenly_ More and more people are realising that the lockdowns, restrictions, oppressive interventions, mandatory injections, economic destruction and loss of freedoms has had nothing to do with a pandemic, a 'global existential emergency threat' and nothing to do with public health...	1476114873343873025	1.476114873343873e+18		['1592719525904105475', '1577761560394665984']		1.5963127080471634e+18
1596312968765255681	"hey gamers, i have good and bad news

good news...

MY PC IS FIXED WOOHOO

bad news...

until my mom is covid free i will not be able to go home and use it"	1140699867771092994					
1596312969448927232	"RT @Sigdrifr: https://t.co/0LuadS4BaV 
This is a classic in how to lie with statistics--with vax rates as high as they are, of course more…"	957677123941974016		1.5963031703929528e+18	['741041871393153026']		
1596312970765557761	@ABC30 You're still trying to see the COVID bullshit? Keep it up and there's a good chance Nuremberg style hearings will follow.	1518680508346945536	16688247.0		['16688247']		1.5962423512777073e+18
1596312971223134208	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	2415116568		1.5961710505467617e+18	['611986351']		
1596312971323404289	"@BohemianAtmosp1 And, purely by chance, they have the former UK Health Secretary that ""led the country"" so competently through the Covid panic right there on the spot.

I'm sure he'll know just what to do then. They're in good hands.

Aren't they? 🤡🌎😂"	212087989	1.4321160821570068e+18		['1432116082157006853']		1.5962295536468746e+18
1596312971793563648	The refusal of provincial governments to significantly improve or expand health care due to the pandemic must rank as one of the greatest scandals in Canadian history. #cdnpoli #CDNhealth #onpoli #onhealth #kids #ICU #FordFailedOntario #RSV #CovidIsNotOver #MaskUp #PaidSickDays https://t.co/DKUa4skwqI	1563340192567934978				1.5962298913512817e+18	
1596312972762062848	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	89149866		1.5962870273011876e+18	['806344552718045184']		
1596312973639024640	This is sad, incredibly sad https://t.co/OIq38LHeHc	42157794				1.595841581701124e+18	
1596312973710364673	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	43439767		1.5961731857830707e+18	['101852818']		
1596312974079451137	RT @ChristinaPushaw: Fauci, and most of the US “public health expert” class, thought China did Covid lockdowns right and should be a model…	1595855940099743745		1.5962872689392394e+18	['31667539']		
1596312973886341120	"Unbelievable: Researcher Claims Anti-vaxx Groups' Fear Mongering and Scare Tactics Cause Vaccine-Related Adverse Events Like Blood Clots and Heart Attacks
#LMFAO these people are #Kooks https://t.co/W4KASZTjn0"	190815162					
1596312974230454272	RT @Aliyah73607185: @NHSEngland #MimpiMuhammadQasim 5 May 2020 - The collapse of the world economy due to Covid 19. Fact I: 8 June 2020 - I…	1527272790851731456		1.5962131295871017e+18	['1295723253118492678', '551426814']		
1596312974876188672	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	460223726		1.59588428128888e+18	['909879719734251521']		
1596312974993629186	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1334505713192882178		1.596242318792614e+18	['337808606']		
1596312976348581888	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	883534167446880256		1.596216988145025e+18	['36134346']		
1596312978189651968	"RT @DrEliDavid: .@elonmusk, what about the suspended scientists?

Below are two examples: co-inventor of mRNA vaccine, and the most cited c…"	14629625		1.5943401828489462e+18	['801203059359678464', '44196397']		
