tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596526450911453184	"Here We Go: CDC Says It's Monitoring a New COVID Variant Known as ""XBB"" - Deemed 'Most Vaccine Resistant Strain Ever' https://t.co/MmDP7Wytw4 via @gatewaypundit"	14591656		['19211550']			
1596526451242676224	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1578440938581622786		['78523300']	1.5965153365722767e+18		
1596526451624644608	RT @Compier_MD: The #Caliph of the #Ahmadiyya movement is still requiring tests, masks, ventilation and air purifiers to shield people from…	718447125219020800		['1241341747885740034']	1.596435294651175e+18		
1596526452400607232	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1589084987063762945		['78523300']	1.5965153365722767e+18		
1596526452480307200	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	844060550		['2845071124']	1.5965026134950257e+18		
1596526452660314112	RT @RushanAbbas: #Uyghurs burned to death ‘cause of #China’s harsh #Covid lockdowns. All exits of apartment were blocked &amp; they couldn’t ge…	1060647489945133056		['1465405597']	1.5965165375898255e+18		
1596526452828033024	RT @KindAndUnblind: THREAD: US Flu, COVID, and RSV infections continue unabated as mask mandates remain 'untouchable.'	1234555169645498368		['373502415']	1.5964845349039104e+18		
1596526452660477952	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	892254877610422273		['975200486']	1.5964569439329567e+18		
1596526453587312645	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	796279840160841730		['1577761560394665984']	1.596231410502738e+18		
1596526454208012288	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	532461887		['1577761560394665984']	1.596231410502738e+18		
1596526454590017537	RT @JohnMcEwen21: @ChMark161 @mattgurney Matt understands that the vaccines were a mistake, certainly the mandates given we now know they d…	1505921353198809101		['1251518132491112450', '1427356965253099524', '191324405']	1.5965260908220662e+18		
1596526454694883330	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1519471340654370816		['95092020']	1.5964838459933778e+18		
1596526454845894657	"RT @IPRTelangana: Media Bulletin on status of positive cases #COVID19 in Telangana. 
(Dated.26.11.2022 at 5.30pm)
@TelanganaHealth #StaySaf…"	712763496		['2994621330', '992966051657756672']	1.596518533436883e+18		
1596526455613423622	RT @PaulLewis: Michelle Mone told HSBC that she and her husband “advised” ministers on procurement and complained that the freeze on their…	2995699426		['27676108']	1.5964481888899932e+18		
1596526455646814210	@FuuGata @p00rpete @ColetteMandin The health cost of masking is exactly zero. What is the health cost of COVID hospitalizations, deaths and long COVID?	755904417539424256	1.519950920305582e+18	['1519950920305582081', '708712054375448576', '636649732']		1.5965103464997192e+18	
1596526456363950082	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1519153852204859393		['78523300']	1.5965221787022991e+18		
1596526457458950147	Protests erupt in Xinjiang and Beijing after deadly fire https://t.co/wS0d9cpXq2	1499400850619260941					
1596526458285199361	"RT @PatrioticPizzas: They knew Vitamin D worked.
They knew Ivermectin worked.
They knew natural immunity worked.
They knew masks didn't wor…"	21093246		['1513263444165894148']	1.5946906256219587e+18		
1596526458549473282	@JoePostingg Why the hell is Xi Xinping so hellbent on this zero covid policy? Does he think this will be his magnum opus in terms of policy? It seems wildly unpopular.	1203064435948085249	1.4261688132681318e+18	['1426168813268131845']		1.5965233436873564e+18	
1596526458784337926	RT @hall1066: @sandieshoes If diphtheria gets a hold then you will wonder what the fuss was about with covid from baby's to 100year olds at…	139359941		['465621513', '2170986966']	1.5964578745613025e+18		
1596526458914361344	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	1254183945446408192		['16060054']	1.596387310920405e+18		
1596526458952114178	"@KharmageddonS @HannseMalNeMark @cjmaddison American Football: 
Slowed and sidelined, some athletes struggle to return from long covid - pre-vaccines 
https://t.co/XJZO3UZbTB"	1367842325444104197	1.3678423254441042e+18	['1365745146533306368', '1126110549480288257', '334470578']		1.5965254662733169e+18	
1596526459895525376	RT @Bubblebathgirl: Justin Trudeau is testifying today on how he shut down the ‘freedom convoy’ protests against the US-Canada vaccine mand…	360596716		['32804484']	1.596218097626927e+18		
1596526460126515201	"Worked at the bench for years. PPE kept me safe even if I didn't need it.

Wore gloves, but never spilled chemical hazards.

Wore closed shoes, but never spilled/dropped anything on my feet.

Wore a mask and gown, but didn't usually get biohazards on my face or body."	953603711128997888					
1596526461850198017	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	1606148930		['1024352074048434177']	1.5964475468301066e+18		
1596526462039126016	"PPE protects you from hazards, but only if you use it around hazards.

If there are airborne hazards out there, then proper PPE will protect you. You don't need to check a map or use some fucking bizarre ever-changing algorithm. Just wear a mask and keep yourself safer."	953603711128997888	9.536037111289979e+17			1.5965264601265152e+18	
1596526464186585088	RT @SueSuezep: David Conn is the Guardian's investigations correspondent. Without his investigation the fact that Tory peer Michelle Mone s…	1541886935077199872		['1539378523']	1.5964390465319977e+18		
1596526464404402177	@YessGossip @InternetHippo No. Most vaccines are simply meant to lessen the severity of disease—they won’t stop you from getting a virus and giving it to others. A few vaccines are good at stopping infection/transmission (or come close to it) and are known for having sterilizing immunity.	899803071970148352	2717412157.0	['2717412157', '19638752']		1.5965081332074537e+18	
1596526464517775360	RT @MLS_Dave: Do people who say we got along just fine without wearing masks before covid realize influenza was killing 60,000 people every…	513496716		['631221668']	1.596521418430161e+18		
1596526464631201792	RT @suchitrav: Gautam Navlakha was shifted to house arrest under strict jail conditions. Jesuit priest Father Stan Swamy died while in cust…	1100777971646906368		['14728486']	1.5965170832104694e+18		
1596526464958357508	RT @kelvmackenzie: Italians refusing a job offer are to lose their benefits of £730 a month. Make yourself popular Rishi and do it here. Ou…	431796849		['3037892906']	1.5955141070500536e+18		
1596526465470062595	RT @honeycitrusbeam: @kacdnp91 Have you seen Five Days at Memorial? It’s during Hurricane Katrina at one of the hospitals. It was worse tha…	826142894805381120		['108480654', '1180955037301915649']	1.5965211594951516e+18		
1596526465557962761	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	483329181		['101852818']	1.5961731857830707e+18		
1596526465465532417	"@Phishie_Philly @ProudElephantUS Which part do you wish to ignore the most? Trump's 33rd Use of his Emergency Authorization which ordered the production and administration of the vaccine? Or his LGBTQ coddling? 

You're a coward https://t.co/s7FmVRSqkH"	1469576387883245568	751281974.0	['751281974', '810055220']		1.5965242139968184e+18	
1596526466824478720	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	902341887838773248		['1552407495255199745']	1.5964351920208773e+18		
1596526466799661057	"@DanDandyOne @LangmanVince Birx said no such thing. Vaccines do work so why would she say that. They also reduce spread as shown in multiple peer-reviewed studies.
https://t.co/l6JyAURAiy
https://t.co/1b8bQjps8Z
https://t.co/AKJAFzlHok
https://t.co/qA7OPgu4Ps
https://t.co/Er1KGn5AQp
https://t.co/eB18lJn4Kg"	1462637627656577026	63222604.0	['63222604', '1026576700610621441']		1.5965254674354217e+18	
1596526467420024833	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1564532052514553856		['78523300']	1.5965153365722767e+18		
1596526467701096448	RT @EricMMatheny: Despite readily available video evidence, I’m shocked that people still deny that they were told: if you get the vaccine,…	1258908886339289094		['2730264319']	1.5962629977896387e+18		
1596526467722117120	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	2794432004		['78523300']	1.5965153365722767e+18		
1596526468653527040	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	110971370		['1552407495255199745']	1.5964351920208773e+18		
1596526468666126337	@ExilePasta @michael_hoerger @purplediscomove It makes me sad to think about the sheer magnitude of the loss. Masks were rationed for the majority of HCW in the early days of the pandemic depending on their role.  Stay safe 😷	1345720573	1.3234577216522772e+18	['1323457721652277249', '701844034755633157', '1249739746441601024']		1.5964845564080947e+18	
1596526468930375680	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1586666541981966336		['78523300']	1.5965221787022991e+18		
1596526469114916865	"RT @aprilajoyr: For a more fun thanksgiving, just out-conspiracy your conservative family. Example:

Them: 
""Covid is a hoax. It's no worse…"	2750369134		['27344848']	1.5957829372487598e+18		
1596526469995692032	RT @MPNaveenJindal: With things returning to normalcy, certain pandemic led schemes should be reviewed so that the expenditure can be focus…	1538018478531088384		['358136545']	1.5964804330927145e+18		
1596526470507417601	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1590140964420849666		['78523300']	1.5965153365722767e+18		
1596526470675189760	@KayYash6 @ArthurPainter1 @MikePerryavatar The loss of smell wasn’t obvious to me. It took time to realize that it was gone. I haven’t seen my ENT because it happened just before Covid emerged. So far I have not been infected. I still mask indoors and I’m fully vaccinated.	19308190	1.4646917379354624e+18	['1464691737935462402', '581851468', '1004740825799188480']		1.5965174182976102e+18	
1596526472352919552	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	736542526056849408		['78523300']	1.5965221787022991e+18		
1596526472470183939	Thread https://t.co/i1tO2K0ZJ3	618940020					1.5952440931264635e+18
1596526474512633860	RT @HonestTwiceFan: 4th gen and pandemic stans will slowly realize how every single relevant record in Korea was held by TWICE.	1296659838848516097		['1071075663782699009']	1.5965026395835924e+18		
1596526475615821824	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	2063181		['1108431749820882947']	1.5959077993047654e+18		
1596526475506847745	"RT @WHO: Nearly 4⃣0⃣ million children missed a measles vaccine dose in 2021.
 
🚨 According to the latest data from WHO &amp; @CDCgov, global pr…"	1479288135607541763		['14499829', '146569971']	1.5961025465269166e+18		
1596526476081659904	"RT @BladeoftheS: PPE Medpro was worth £100 when it was given a £200,000,000 contract to purchase PPE.

Nothing at all dodgy about that."	290397395		['1455903807389458436']	1.5962324577617265e+18		
1596526476194713601	RT @timolarch: I'm probably too much of an empath? UK Gov't was under massive pressure to try and deal with an unprecedented global pandemi…	3231176573		['825717050538618880']	1.5964016754091868e+18		
1596526476198875139	RT @MrMubinShaikh: Here's the actual FULL clip of the supposed Trudeau insults to antivaxxers at large. If you have even basic mental compr…	1222274097935073281		['1056552596']	1.596288720436859e+18		
1596526476652081152	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	1308419941851430917		['823384899449212933']	1.5961385313022935e+18		
