tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596344092337709062	RT @Kelly078452735: I’m asking for all prayers for my beautiful cousin Sabrina she has been in the hospital for 2 weeks with pneumonia on o…	1590540241626013696		1.5959153637491057e+18	['1485439042602684422']		
1596344093055291392	RT @BOConnorMP: Victorian Labor &amp; @DanielAndrewsMP have continued to deliver for Victorians. During the pandemic it made the hard decisions…	324832158		1.5962639018760602e+18	['611598902', '228535666']		
1596344093352742912	Alert 🚨 Alert 🚨 Alert ‼️ Alert 🔔 #COVID is surging world wide 🌎 https://t.co/xhdKoy3Y4i	1108024393941184514				1.5958595994286694e+18	
1596344095252815873	RT @FeralHeather: Met someone yesterday who shared that, since their COVID infection a while ago, they are now mysteriously always tired, h…	1409282981445914625		1.596149960419922e+18	['1378905871497850882']		
1596344095298969601	"@Chesschick01 ""This pandemic, gives us an opportunity for a reset""

- Justin Trudeau -"	313057376	36134346.0		['36134346']		1.596216988145025e+18
1596344095722479616	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1437993376452734977		1.596216988145025e+18	['36134346']		
1596344096637194240	RT @itsalwayskimbee: Fiona really thought Shrek was a regular nigga before he took off his face shield	170885310		1.596304596515033e+18	['1097041244423929856']		
1596344097203027970	"@CTVNews Like the misinformation that the vaccine will stop the spread?
The misinformation that you helped spread?"	926545037441228800	203123011.0		['203123011']		1.5962480037650596e+18
1596344100231708675	RT @Rajeshmadaan329: ◆ In Corona epidemic, ration kits, life-useful materials etc. were distributed among needy people by Shri Yoga Vedanta…	1093472198608617473		1.5963305517151068e+18	['823242548814692353']		
1596344100827312129	"RT @DavidKotiw: Ever heard of Phoebe Adele Gates? 

Daughter of Bill Gates

Age 20 she has never been vaccinated. This includes childhood v…"	1518860028123521025		1.595653801620476e+18	['2564375270']		
1596344101057826816	RT @ChinaUncensored: Protests against Zero Covid allegedly in Guangzhou. https://t.co/kEEb2SIroy	1106938340975226880		1.5961120292696105e+18	['833100331']		
1596344100957347845	@raoabhijeet @prasannavishy There is something Xi’s clan knows about CoVId which the rest of the world doesn’t. A bit worrisome https://t.co/udlH0lfIsT	17039573	29374895.0		['29374895', '29398579']		1.5963316120606597e+18
1596344101489836032	RT @LauraMiers: To recap, Covid has been QUIETLY maiming &amp; killing our elderly, children, and the most vulnerable among us this whole time,…	19188860		1.5962319541896847e+18	['170280910']		
1596344101783318528	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	1595421543286378496		1.596151300798165e+18	['337808606']		
