tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	quoted	replied_to
1596427148142616576	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	1265621384304250885		['3407247983']	1.596149201657688e+18		
1596427148310773761	RT @ShekharGupta: China’s crisis isn’t about its ‘Zero Covid’ policy. The tough truth underneath is its lousy home-made vaccine that so few…	959461559205494785		['2574072036']	1.5963640668086886e+18		
1596427148361072641	"RT @RMTunion: It is a national scandal that the train operators are indemnified by the taxpayer against losses on strike days.
We estimate…"	1247962221214420995		['26020906']	1.59607028596634e+18		
1596427150344978433	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1595312453629394944		['806344552718045184']	1.5962870273011876e+18		
1596427150332424192	@priyyanka_ Had it from earlier this week and flu symptoms. Turns out to be Covid 😫🤦‍♂️	1591869632792625154	1.1512787126855721e+18	['1151278712685572096']			1.5960955237985362e+18
1596427151766880257	"RT @Sheeds_au: Lockdown narrative on @ABCTV #VicVotes2022 can

FUCK RIGHT OFF and when it gets there, FUCK OFF SOME MORE."	1380083068753473543		['130965104', '17456542']	1.5964236434200125e+18		
1596427153142611969	When evil men are viewed as good it shows how easily Satan deceives the hearts and minds of many! https://t.co/dcr62bKc1m	1056483139231670272				1.596049069561942e+18	
1596427153532686336	@JamesSeabridge @sav_says_ @LayahHeilpern They have known about this, but why do they not tell you to be afraid of this...why COVID?  That is what I would like to know.	1580988040838774805	3547427352.0	['3547427352', '971841850695979010', '455937214']			1.5964250048620462e+18
1596427155004588033	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	19841339		['856010760']	1.5953679300275118e+18		
1596427155067400193	Key lessons we learned from Covid that scientists are now applying to the flu https://t.co/8LvAoJ6Dto via @nbcnews	913925752109752320		['14173315']			
1596427155977646081	RT @roller2426: Covid or Flu.. ahhh.. doesn't matter. https://t.co/b449l58kvw	1441684936084185091		['1547146050859053056']	1.596375035736109e+18		
1596427156191875074	RT @SRMHughes: I just published A Clarion Call About Long COVID https://t.co/f1wX7k85k5	742062276757315588		['523384471']	1.596340942105084e+18		
1596427156401577987	RT @UnSubtleDesi: Barkha Dutt has the uncanny habit of capitalising on dead bodies. She had done exactly that during COVID as well. At that…	1563446780011851776		['17741799']	1.5964033070563328e+18		
1596427156762292231	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	292357389		['1160306562663165962']	1.5958698356233748e+18		
1596427157315944448	"RT @Kevin_Maguire: Matt Hancock will view making the last four of I’m a Celeb a success.

Until the Covid inquiry…"	901568312		['60886384']	1.596264785435312e+18		
1596427159253692416	@Kimikaze64 2. I like to encourage you to google: Covid-19 antihistamines. There is much to find. Also Google: Long Covid antihistamines. There is so much to read that can save lives.  3.&gt;	1573765772769361920	1.573765772769362e+18	['1521968442341212160']			1.5964249820240404e+18
1596427159769387008	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1303061922552655872		['221338206']	1.5964131787660452e+18		
1596427159765147649	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	135992509		['221338206']	1.5964131787660452e+18		
1596427160360812545	RT @PrfChrisPainter: Feeble attempts by @michaelgove and other ministers to justify VIP fast lane for awarding PPE contracts because of exi…	1479010048579940354		['1163468033588957184', '748453510048518145']	1.5961357011875308e+18		
1596427160511709184	RT @tailorderg: Would see lockdown had its toll on Tyrone's figure. He found an old tank he wore at a party while getting ready to hit the…	1096149377423294464		['3008249864']	1.5964195588350976e+18		
1596427161673814022	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1482678050940764169		['1358074263052439554']	1.5959211358325391e+18		
1596427161728344064	@MarshaBlackburn Zip it up, Marsha! Lockdowns make better sense than ŦยςкŦคςє45's spitball #COVID19 remedies of consuming Hydroxychloroquine, injecting disinfectants, or hitting the body with tremendous light.	48568247	278145569.0	['278145569']			1.5962906386049475e+18
1596427163409862656	RT @lants: I did surgery/chemo/radio alone through the long stage 4 lockdowns in Victoria. No one looked after me. Weeks on end I didn't se…	1677921235		['15094290']	1.5960742540044698e+18		
1596427164232175618	"@scullyp Scully.

The lying arsehole who defended the indefensible and as business Minister watched as lives and livelihoods were lost because of no help whatsoever during the pandemic.

#ExcludedUK #ForgottenLtd"	1305586396564987904	17484283.0	['17484283']			1.5961363830681477e+18
1596427165561942016	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	64733136		['69080476', '18949452']	1.5962523413840118e+18		
1596427168502132737	RT @catranchdream: More Than 200 Million Doses of COVID Shots Dumped Due to Diminishing Demand – The Vaccine Reaction https://t.co/TVqKauJ8…	1532642203746545664		['1946830916']	1.5963216015992136e+18		
1596427168786939904	RT @meowmoomi: Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return fli…	817247810676367362		['1416001571553366022']	1.596424657590448e+18		
1596427168958935046	#SanFrancisco #jobs #hiring #opportunity @ US Veterans Health Administration | Senior Social Worker (Emergency Department) https://t.co/COsMXq3W1s | https://t.co/RGAZOaYpZL start #crypto #bots	875107384535900161					
1596427169315463168	RT @Byron_Wan: Nov 25 evening: residents of Oak Bay (橡树湾) in Beijing’s Haidian District pushed back against being transported to a quaranti…	402788100		['2888593734']	1.5963179823884575e+18		
1596427169177038848	#SanFrancisco #jobs #hiring #opportunity @ US Veterans Health Administration | Senior Social Worker (Emergency Department) https://t.co/8LDHibqXz2 | https://t.co/RGAZOaYpZL start #crypto #bots	875107384535900161					
1596427169390940160	#SanFrancisco #jobs #hiring #opportunity @ US Veterans Health Administration | Senior Social Worker (Emergency Department) https://t.co/d2x3wIIidj | https://t.co/RGAZOaYpZL start #crypto #bots	875107384535900161					
1596427170095763456	RT @timolarch: I'm probably too much of an empath? UK Gov't was under massive pressure to try and deal with an unprecedented global pandemi…	111313891		['825717050538618880']	1.5964016754091868e+18		
1596427170699935744	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	1294166951657222146		['256057148']	1.596168161136898e+18		
1596427171341352961	#SanFrancisco #jobs #hiring #opportunity @ US Veterans Health Administration | Senior Social Worker (Emergency Department) https://t.co/bYBk5UiruE | https://t.co/RGAZOaYpZL start #crypto #bots	875107384535900161					
1596427172692250624	"RT @PeterSweden7: ▪️The birthrates have mysteriously collapsed and nobody knows why.

▪️Excess mortality is now higher than during the pand…"	839512306434326529		['707231479047315456']	1.595883267466535e+18		
1596427174516776960	"@gorskon Stop calling them ""vaccines"", you f'ing quack.
And don't point to the NEW definition. 🦆🦆"	52320662	85227160.0	['85227160']			1.596133150249595e+18
1596427174642417664	RT @JolyonMaugham: The evidence is starting to emerge - there will be much, much more - of huge undisclosed financial benefit to Tory Peers…	202087881		['406842374']	1.595495464148865e+18		
1596427175028486146	@Elaine32268185 Covid	24457956	1.2674940694643753e+18	['1267494069464375296']			1.5962321699614474e+18
1596427175666012160	RT @DrJohnB2: An autopsy case report of aortic dissection complicated with histiolymphocytic pericarditis and aortic inflammation after mRN…	1487664625965355013		['1400013985202704385']	1.596222883990147e+18		
1596427175812468736	RT @meowmoomi: Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return fli…	3118461815		['1416001571553366022']	1.596424657590448e+18		
1596427176097693697	RT @DrRHoneyman: My young child got everybody in class to wear a mask after making a simple poster explaining the benefits to us all, after…	306616453		['1296524477770207232']	1.595937666134311e+18		
1596427175988965376	RT @arslan_hidayat: #Chinese people stand up and take the #CCP down👇🏻	1096284322149986306		['882215484497768448']	1.59627092668518e+18		
1596427176576167936	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	811576049259675648		['1160306562663165962']	1.5958698356233748e+18		
1596427176865595393	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	378234689		['28197128']	1.5962430017347502e+18		
1596427177196949504	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1519650030478630912		['221338206']	1.5964131787660452e+18		
1596427177436012550	u can tidy your hair and wash your hands, and by that tim       https://t.co/gl5NVIKxi9	1396560396329291779					
1596427177545039872	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	364503037		['3407247983']	1.596149201657688e+18		
1596427178463227904	"@jakeshieldsajj All I know is I'm glad I didn't get vaccinated. 

""Fifty-eight percent of coronavirus deaths in August were people who were vaccinated...""  
https://t.co/3yeZxuniJi"	253692560	80233893.0	['80233893']			1.5963714888057897e+18
1596427180594311168	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1454450811589718016		['1374317368361447434']	1.5960601631230648e+18		
1596427181495918593	RT @Catharsis777: EXCLUSIVE: Official Documents prove Anthony Fauci &amp; Bill Gates are responsible for developing the COVID Virus in a Biolab…	1577292215264710656		['249841608']	1.5964186938563912e+18		
1596427181592547330	RT @arsenault27825: I am working away from home. Every time I see this scene, I think of my little family. Are you in the same situation as…	1596422145986695169		['1592854649245036544']	1.5945566722149622e+18		
1596427182443749376	RT @CWUnews: WTF. Honestly, some of the Royal Mail managers need to have a long hard look in the Mirror.	1415074001479688196		['317691569']	1.5961108554305004e+18		
1596427183194791938	RT @kwelsh1: ‼️The #NursesStrike include ALL of the nursing family. Whether you’re an adult, children’s, mental health or learning disabili…	1306312693746413569		['294754141']	1.5964246132734034e+18		
1596427183718801410	@ImSuitopi @MarkSJordan @Homebythesea4 Not been a shitshow, lives have been saved, yes unfortunately lives have been lost but that's coz of covid. No one else, we have just got to move on	1472671302490238987	1.1493415457594778e+18	['1149341545759477760', '275455521', '1493522821498163201']			1.596419694114005e+18
1596427183912030208	@yachtclubbers @AsFarce @tom_tanuki Is it vapid that people questioned his 180 turn on “follow the experts” re. Covid when it became politically handy? Was it vapid when people criticised his announcements about changing the name of a hospital from an traditional name to that of the QEII?	14782907	1.1244586171999683e+18	['1124458617199968257', '1157582643526922240', '754965809261268992']			1.5964032147565036e+18
1596427184465317888	RT @HM2Taylor: @SecretaryPete Since you do absolutely nothing as the Secretary of Transportation, I guess they gave you another task of tou…	22226278		['549546040', '1356958547603513346']	1.5957560340645437e+18		
1596427184612478976	"@p3n_mightier @BelindadeLucy We didn’t refresh our pandemic stockpile in 2018. The govt were cutting spending to fund Brexit preparations.

Johnson didn’t prepare for covid because he was a lazy incompetent f wit who was too busy celebrating exiting the EU to bother.

The Brexiteer govt failed at every turn."	2753496165	1.277162454192214e+18	['1277162454192214022', '1124345151642587136']			1.5964245535507087e+18
1596427185199333376	"RT @DrJohnB2: ""Healthy individuals receiving COVID-19 vaccines may present with various manifestations of optic neuritis. ""
https://t.co/Dm…"	70351584		['1400013985202704385']	1.5962235752745288e+18		
1596427185585532928	Bro gimme my home button back. How to do you work these new iPhones? I went from an 8 to a 14 today, I feel OLD using this thing 😭	955222008890994688					
