tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596466271582920704	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	1606794954		1.5961965709778248e+18	['2382229472']		
1596466273390559234	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1375509944116645890		1.5962571726395802e+18	['21947445']		
1596466275383144453	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	137106821		1.5962593752319508e+18	['124461963']		
1596466276435886083	RT @greg_price11: Daily Caller's @DianaGlebova tries to ask Dr. Fauci about what he did to investigate the origins of covid and Jean-Pierre…	324444396		1.595107064921133e+18	['896466491587080194', '364469208']		
1596466277756948482	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	1216700521		1.5962593752319508e+18	['124461963']		
1596466278671302657	OMG WAIT TYUN WASNT IN THE VCR BC OF COVID☹️☹️☹️	943012358728896512					
1596466278922915840	RT @BenIrvineAuthor: Insanely busy delivering last night, lockdown levels of busy, because everyone was watching the anti-gay world cup. I…	3176362787		1.5964595598872125e+18	['1073910182382628865']		
1596466278864412674	Regardless if you believe this is do to Vax or not. As Canadians we should all be concerned. Every doctor had probably over 50 patients. We already have a doctors shortage in our healthcare system. This needs to be looked into.. https://t.co/AZ6JhVLxdZ	1379069894164160515				1.5848730920099758e+18	
1596466279527120896	"RT @IamBrookJackson: Dr. Malone: Ron Johnson’s COVID-19 Hearings Will Decimate COVID-19 Lies And Manipulation 
https://t.co/1EVlhQUDm9"	3362804157		1.596387504554668e+18	['1439405246518906881']		
1596466280227282945	"RT @BladeoftheS: Matt Hancock 40,000 killed in Care Homes.
£2,500,000,000 spent on useless PPE in his VIP lane which gave out profit to his…"	2873611347		1.5964061191356948e+18	['1455903807389458436']		
1596466281926234113	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	482598403		1.5964475468301066e+18	['1024352074048434177']		
