tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596539995480653824	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	781467188		1.596242318792614e+18	['337808606']		
1596539996059697153	RT @WritesBright: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly t…	321307994		1.5964935147619656e+18	['2737003958']		
1596539996353306625	"RT @BladeoftheS: The Conservatives abused PPE, Covid Loans, Test and Trace, HS2…

It’s not one thing it’s literally everything."	1013706673444261888		1.5964997189384356e+18	['1455903807389458436']		
1596539996470755333	@pattymo It's that and the Corona Feliz Navidad commercial. It's delightful anytime they still pop up. https://t.co/fzCrccoY8a	68918748	2328421.0		['2328421']	1.5965384692325786e+18	
1596539997137604610	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1503845183007432707		1.5965153365722767e+18	['78523300']		
1596539997909405696	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	2516329976		1.5965166241938145e+18	['78523300']		
1596539998433857538	RT @EllisSm77336657: @elonmusk @getpaidwrite Chinese Communist Party zero COVID policy killed too many Chinese! Companies that do business…	986917316045651969		1.5964880422144614e+18	['1336979933462204416', '44196397', '1260970741174095873']		
1596539998718906371	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	253483318		1.5965026134950257e+18	['2845071124']		
1596539999281111041	RT @JohnLeePettim13: I was told to take a vaccine, I said ok but first let me consult with my 500 doctors, scientists and health care worke…	1539354108829769731		1.5964924892588564e+18	['1415328925958479873']		
1596539999478218753	"@RepJeffries nope
wrong
it was just people going back to work after the pandemic
so stop your bullshit"	1567867256893227009	467823431.0		['467823431']	1.5965164770706104e+18	
1596539999712706561	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1058599902		1.5964351920208773e+18	['1552407495255199745']		
1596540001067892736	@DailyCaller Fauci…you first with the real vaccine not saline solution!	824465165823475712	39308549.0		['39308549']	1.5951041370119455e+18	
1596540001172717573	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1035899312		1.5965153365722767e+18	['78523300']		
1596540001327906816	RT @gabrielfoley: Rav Arora: The Tragic Story Of A 14-Year-Old Vaccine Myocarditis Victim — One Of Umpteen Males Misinformed By Health Auth…	1083360182447554560		1.5965266972510986e+18	['29648122']		
1596540003756244992	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1968588246		1.5965153365722767e+18	['78523300']		
1596540003840102401	I am craving Frosted Flakes. Like wtf type of covid is this?	1338142878338592769					
1596540004473442304	"RT @tigresseleanor: Child Covid Deaths (0-19) 26th November

UK🇬🇧               155+ (Death Certificated)+5 PIMS-TS
Germany🇩🇪     108
Franc…"	577500383		1.5964278062712095e+18	['1492574423290990595']		
1596540004901146624	"Here We Go: CDC Says It's Monitoring a New COVID Variant Known as ""XBB"" - Deemed 'Most Vaccine Resistant Strain Ever' https://t.co/4fPc1ThQh8"	1511092762627776516					
1596540005534814208	RT @JoJoFromJerz: They didn’t care when he mocked a disabled man, bragged about sexual assault, lied about a pandemic, incited an insurrect…	3092269811		1.596539673190359e+18	['818893114979061761']		
1596540005714755589	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	18192731		1.596239466779226e+18	['19638752']		
1596540005497081857	"After 18 months my hair has finally started to grown back!! 😁😁😁😁
#Covid https://t.co/AEBD7pgqvI"	1025031636776173569					
1596540007334187014	RT @Sgtnewsnetwork: Dr. Mike Yeadon: “I’m Ashamed That I Was Pro-Vaccine” ...“I Didn’t Do My Homework”... https://t.co/HmClrv4MQm	1324766787511209985		1.5956394756018995e+18	['1445000873726332941']		
1596540007778775042	"RT @Hamletgarcia17: #WhoopiGoldberg returns to the @TheView after Covid
 telling everyone to wear masks  while not wearing one, coughed sev…"	31471559		1.5954192141602365e+18	['609244293', '21258337']		
1596540007824621570	COVID-19: Xinjiang loosens some restrictions amid protests https://t.co/R8yrfqZiEj	1361069022					
