tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596418412833406976	Me. Including taking care of my wife who got a mild case. https://t.co/reR32OiXsa	1484856091246620675		1.5963934781408338e+18			
1596418413462949888	RT @Oi94_: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight…	1200838649304109057			1.5964065779297935e+18	['1397313373']	
1596418414129868800	"RT @FrankaLu: I have spent the whole night watching videos and reading posts of angry protests in China.
After a horrifying tragedy in Urum…"	890272819			1.5962948084185416e+18	['1503157309240926209']	
1596418414679314433	RT @DrVicFielding: Can the pundits on ABC election panel stop talking about anti-lockdown-anti-Andrews sentiment like it’s a legitimate pol…	1706743165			1.5964025493385626e+18	['139328853']	
1596418415404937216	"RT @GeoffField: Like tens of thousands of others, I’ve tested positive for Covid after managing to avoid it for almost three years. 
I shou…"	1855999880			1.5962976348008735e+18	['23557191']	
1596418416499228672	"RT @KimDotcom: Why has no ""journalist"" contacted the Embalmers who exposed the unprecedented rubber clots that have never been seen until t…"	64009818			1.59618659822771e+18	['611986351']	
1596418416768086016	RT @BipBipBip39: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	1385997886039617536			1.5964081261396746e+18	['1160257598253223937']	
1596418416700960769	@Pappy6_4 @junior_teller @Taximom4ever @ElijahSchaffer @benshapiro Bunk my ass…. https://t.co/CeugxSuQAm	80762594	18560562.0	1.336340877585707e+18		['18560562', '1587753190690357251', '26828241', '350822109', '17995040']	1.596046430715904e+18
1596418417418186753	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	241502713			1.5958215992189747e+18	['19111511']	
1596418418244308992	RT @DizzyRetro: @CMO_England It’s great that you’re pushing this out BUT where are you when things go wrong? My dad died from the AZ vaccin…	1554089354603151361			1.596401981941158e+18	['2371071333', '1178622443814084608']	
1596418418533896195	@FoxesAfloat Diagnosed with long covid I feel a lot older than 53.	40203695	9.95643824495059e+17			['995643824495058944']	1.596277702335824e+18
1596418420006072320	"RT @NjbBari3: CT, MRI, functional MRI, blood tests, autopsy, protein studies (misfolding), gene studies…

I have seen evidence similar to A…"	388602710			1.5963557272447304e+18	['881708118903726080']	
1596418420731674624	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	1189841394480959488			1.5953679300275118e+18	['856010760']	
1596418422354903040	RT @BuzzPatterson: So, China is locking down again from COVID. How much longer do we have to put up with their bs and when, finally, is the…	863991053195587584			1.5963498698781778e+18	['15986949']	
1596418422921121792	RT @juistheju: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return fl…	3892031366			1.5964127130473226e+18	['4743145646']	
1596418423709655041	RT @DrCanuckMD: This far into the pandemic there is no excuse for denying masks reduce the transmission of COVID-19. I’m making this thread…	2305363458			1.5926587707439555e+18	['367438326']	
1596418425559322624	"RT @AGRICOMMODITIE1: @jbaert @KimDotcom Africa - 10% jabbed
Population - 1.3 billion
Covid deaths - 0.23 million

Europe - 60% jabbed
Popul…"	1237396692292403200			1.5961675667451167e+18	['1051051860386357248', '20519534', '611986351']	
1596418426163335169	RT @GBNEWS: Mark Steyn is joined by Maxwell Harrison who got peri-myocarditis after taking his second Covid jab. He is running a petition t…	2239927740			1.595886873532326e+18	['1339166129110065152']	
1596418427211886593	RT @tacoboutruru: Working from home and playing with my dick 😛 https://t.co/vStWoozIny	1392026767175479297			1.516839890054357e+18	['1417511876494127108']	
1596418428449206274	RT @MRobertsQLD: Here comes the truth …	1129902850530611201			1.5961221196534047e+18	['762470063261704192']	
1596418429317255168	RT @Buckaro_Banzai: You will own nothing and be happy..	1312543314021888002			1.5963486179413197e+18	['1427354785594822678']	
1596418429824733184	"RT @PhilHollowayEsq: Fauci sits for deposition in COVID-19 social media censorship case

""we have uncovered documents and discovery that sh…"	3332106039			1.596165410290008e+18	['1539239064']	
1596418429929463809	RT @Ruth_Mensch: Has anyone else had a cold recently that is not the flu, not covid, not strep, but nonetheless knocks you the f out for at…	1632055074			1.5940710308546929e+18	['1007439632341110784']	
1596418430479273985	"RT @MyBoxerLuvMac1: 💔Luna💔
#NYCACC #157572 3y
▪️To Be Killed: 11/29💉
▪️Pneumonia
▪️Can be killed anytime if cond worsens!
Total gem+vol fav…"	617849918			1.596230797832618e+18	['1214648962491269125']	
1596418435617288193	RT @quentinbudworth: £400 Million COVID Contract Winners Go On to Donate £615,000 to Conservatives – Byline Times https://t.co/zFW7c1lfGn…	1192419420175515650			1.5962637890115543e+18	['213245607']	
1596418435893923841	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1017722388891557889			1.5962501084331459e+18	['914588454']	
1596418435776667648	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	16963014			1.596216988145025e+18	['36134346']	
1596418437290799105	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	6242332			1.5958698356233748e+18	['1160306562663165962']	
1596418438108696578	"RT @SueSuezep: #bbcqt PPE Medpro get £200,000,000 contract after lobbying by Michelle Mone.
Barrowman (Mone's husband) gets £65,000,000 pay…"	116200540			1.5958834559672893e+18	['1539378523']	
1596418438599413762	RT @BilsonhBilson: Dan Andrews a true hero worked day &amp; night for mths on end to guide Vic through the biggest health crisis in 100 yrs. He…	35935817			1.5963001094104883e+18	['1052232914']	
1596418439694159873	RT @MchP66592467: I’m 33 y/o &amp; can’t work &amp; can barely function thanks to Covid…all my grandparents lived to be old &amp; remained in relativel…	1246689226416103425			1.5962799106116813e+18	['1508597299106177028']	
1596418439786086400	RT @supertanskiii: Michelle, I’m torn. Which is the best shade of lipstick to wear when (allegedly) pocketing £29m of taxpayers money for f…	1518658638235197440			1.596152549840937e+18	['2732180892']	
1596418441828704256	@RenzTom @elonmusk Biden's administration lost my trust when they choose to ignore vaccine-induced death in order to push the vaccines for their hidden agenda.	1550900608755912705	1317304122.0			['1317304122', '44196397']	1.5961925048940872e+18
1596418442558439424	@JayJay91341991 @EshanPerera12 COVID does not discriminate. Like cooker insanity.	15067051	1.192683773793452e+18			['1192683773793452032', '1450274724974530563']	1.5963959193938493e+18
1596418443154436096	"@DaleEnright2 @Mooby_Doo @trendygirljocey @PierreKory They lied and persecuted us that's why it matters! They told us, ""Oh you won't die if you take it. You can't spread it either. It's a pandemic of the unvaccinated!"" How can you defend them??? They ruined people's lives! Divided the country! Made us hate each other! People died!"	1639407146	1.4659086457582223e+18			['1465908645758222337', '221767099', '1231266112836395008', '2163723997']	1.5964042528467313e+18
1596418443464814592	"RT @BeeForGi: @alissshbaaa Messages of hope/support for people struggling with COVID, I think lots of different celebs did it 🤔
https://t.c…"	1503700340440543232			1.5201561732778394e+18	['1433680381107220497', '949077487799160834']	
1596418444299186178	RT @IncomeSharks: $LUV - Up 20% now. Chose the right play to go heavy on. https://t.co/Z89EepB98I	1205323710			1.5874687435000054e+18	['4441279246']	
1596418445830402050	"@RoKhanna Single pay Healthcare takes away choices.
Covid vaccine was a perfect example of how you would be forced to take the needle or lose your job. The hate for the unvaccinated was in full view. Never surrender your freedom to choose."	1519488678829170688	771152516.0			['771152516']	1.5962596832073605e+18
1596418447629377537	"RT @zhao_dashuai: Regardless of the direct cause, this occurred under excessive pandemic control in the Tianshan district of Urumqi

The ex…"	1076513066508931072			1.596398819474043e+18	['999061779870175232']	
1596418448594468865	"RT @PeterSweden7: THIS IS BAD

▪️There was almost 30% INCREASE in fatal heart attacks among young adults in the USA. 

▪️Europe now has HIG…"	1587467714536566784			1.5955023090686362e+18	['707231479047315456']	
1596418448846131200	"@petekang3 @audiomentor @countessxblue @Takeactioncan The company NEVER CLAIMED that it reduced transmission. Literally. Never. In fact, when emergency use was authorized by the FDA, they SPECIFICALLY stated, ""... nor is there evidence that the vaccine prevents transmission of SARS-CoV-2 from person to person."""	1247140085864312833	1.3997767072137708e+18			['1399776707213770754', '14553741', '1357708410758836224', '1369088440474689537']	1.5962920594927493e+18
1596418450024693761	"RT @visegrad24: China reports 35,183 new infections today, the biggest one-day increase on record.

Lockdown-policies are returning to many…"	1248891846496944133			1.59638362992375e+18	['1222773302441148416']	
1596418450083041281	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	2467423741			1.5962501084331459e+18	['914588454']	
