tweet_id	text	author_id	in_reply_to_user_id	mentions	quoted	retweeted	replied_to
1596493039094362112	"@LongCovidNews @WrentJay @gilmcgowan Do you comorbidity amd health status of claimed long covid patients.
For years people have taken  a few weeks to recover from serious flu....thisbis not new.
If you are less healthy of older it takes longer.
This is not something that needs associations"	1585346814446039041	1.3678423254441042e+18	['1367842325444104197', '1549546729304821762', '63383628']			1.5964116363231642e+18
1596493040788836354	RT @Phillip_Thomaz: @eddwilson @piersmoron9 @Burning81970838 @JustinOnWeb @omrgriffiths The police raided several properties associated wit…	877265156182618112		['508081252', '54575030', '1147057488698793985', '1549432730387202052', '179887262', '122628474']		1.596428193837228e+18	
1596493041548001281	"RT @BigBadDenis: Australia's latest wave of infections has long-COVID sufferers and the vulnerable worried

#COVID19Aus #LongCovid 
https:/…"	1611445934		['1065397059262414848']		1.596314394841215e+18	
1596493041719660545	"@bruceanderson Scintefic evidence like testing poluvalent vaccine on 8 mice ?
There was no true science there just a project and agressive Pfizer budget."	1381438877479632899	80374392.0	['80374392']			1.5962236870820905e+18
1596493043422875649	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	385739684		['975200486']		1.5964569439329567e+18	
1596493043787395075	RT @NewsNancy9: “The clue🕵🏻‍♂️ was the embalmers. The clue🔎 was the insurance🏢 companies. The embalmers never saw anything until midway in…	1477071867219304449		['1447742440291504128']		1.5958986041531023e+18	
1596493044194631682	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	2886941025		['1549164560204038144']		1.5958477944677827e+18	
1596493044626300928	@LizardcB @BKrivoruk @drsimonegold I was one of those medical staff and we were battling clot shot injuries not covid.	1459661079340990464	3194921310.0	['3194921310', '1267529613229449216', '806344552718045184']			1.5963875833824215e+18
1596493044596895745	Everyone is sick because you won't wear a mask or something https://t.co/zWOOotZTNx	1059584005551673344					
1596493044823773184	"RT @jenniferzeng97: At Siluhuayu community in #Shanghai city, #CCPChina, residents fight back against 
#CCP’s #covid #lockdown. https://t.c…"	1145746331023151105		['2313027666']		1.596488081208533e+18	
1596493044731506695	"RT @JohnBeaudoinSr: Wow. Watch this video and realize how corrupt FDA is compared to UK’s version of regulatory agencies.
Then listen to th…"	517422360		['1328008002']		1.5964830227650314e+18	
1596493045226430465	RT @1kilroywashere: @DawnButlerBrent @AnnBattle1 @guardian This 👉2021 Piles of unused PPE costing £1million a day to store in 'grotesque wa…	1303741215519780867		['119806126', '114505454', '375005958', '87818409']		1.596477451919573e+18	
1596493045729751043	@CarlNicholls6 @SwedishSusse @DiamondandSilk Yet there the one arguing for a vaccine still get covid,still dieing from it more then not getting vaccinaited 🤔 seems u love yourself	2199930293	1.2432437573334426e+18	['1243243757333442560', '918531586798350336', '2908170952']			1.59648919902029e+18
1596493046073491458	RT @birdman2: No ….Payback &amp; Prison.	1072238932459429888		['20311104']		1.596457798594093e+18	
1596493046975459331	#Beijing will accelerate the construction and reservation of quarantine areas and makeshift hospitals, amid an increasing number of #COVID19 infections in recent days, a senior official said on Friday.#北京疫情 https://t.co/pZOBNFWZUC	1322770584627945472			1.596318084259668e+18		
1596493048128700419	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1104553547180507136		['806344552718045184']		1.5962870273011876e+18	
1596493048737042433	RT @akheriaty: “Can you hear the people sing? 🎶”	1078949226		['54322957']		1.5963293021861642e+18	
1596493049290723329	"RT @PoliBard: Oh dear, Victoria. What have you done? Mr IBAC? Mr Lockdown? Mr Massive Debt?

Tried to warn you......
#VicVotes2022"	1433205876932812801		['989620905641885696']		1.596450188654424e+18	
1596493049558753282	"RT @LongCovidHell: A 5yo boy has died of pneumonia due to a lack of resources.

Doctors are concerned about the unsustainable pressure on c…"	1254134992516636672		['1225382429080391680']		1.5964257602352046e+18	
1596493051433979910	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	1482085579231834118		['2382229472']		1.5961965709778248e+18	
1596493052360916992	RT @MasalaBai: Closing this thread. A young celebrity dear to my heart, who's forbidden me from disclosing their name, stepped in out of th…	16242986		['372346211']		1.5963949777512243e+18	
1596493052994277376	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	1196215878922227713		['975200486']		1.5964569439329567e+18	
1596493053283340288	@mallon_13 @SHIB_gold Join this platform and start working from home interested members should click on link below to start immediately👇🏻👇🏻👇🏻https://t.co/4sBkx3bIPr	1527316117466730499	1.5188331007129887e+18	['1518833100712988672', '1511147410587746308']			1.5964743408200172e+18
1596493054130946048	RT @NEWSMAX: Omicron variant still driving COVID surges, experts say:  https://t.co/e0s8sceyWl	1314597145773846528		['20545835']		1.5963787251130368e+18	
1596493054151921665	I can't imagine submitting this with a straight face. It reads like parody. 🤡 https://t.co/n4hZXT9Irr	1518128878077706240			1.596231410502738e+18		
1596493054395183104	RT @TRHLofficial: Faking Covid outbreaks to gain the upper hand. https://t.co/bYrYNrKOqR	1592679306261585920		['37190937']		1.5963270739996877e+18	
1596493054768484352	RT @DrAseemMalhotra: Pfizer will crash faster than Lehman brothers. Just watch … https://t.co/mWCfuDEKAd	48128474		['472777204']		1.5954742539352556e+18	
1596493054990508032	"@the_granners @RockyMtMama1 Lord forbid..those ""vaccines"" should  work....dah"	1539258063332548613	8.001624120243732e+17	['800162412024373248', '1453068880436400146']			1.5963387207768146e+18
1596493055426797568	I had to see it. Now you do. https://t.co/2XJq7uh6VP	1418107992			1.5964649821785539e+18		
1596493055431000064	TRAILER 🔥🔥SONG BIRD🔥🔥 - the CABAL NWO CORONA JAB PLAN EXPOSED https://t.co/JBASxykeDU	1435324310177075200					
1596493056584343556	RT @MeetJess: “One of the most important lessons from Omicron, Delta, from this entire pandemic, is that we have to think about ‘we’, and n…	796209435865661440		['312412918']		1.5964904821877514e+18	
1596493057796739072	"RT @LucindaRhysEvan: ""The pilot could not be revived. Cause of death unknown; American Airlines will not disclose any details, including hi…"	1518750018789855238		['1474523642']		1.5952122929748378e+18	
1596493057842716674	"@myngjnluuv @ongdongminn Work from the comfort of your home.
Reviewing apps. Check this https://t.co/KzXwBlQaCA"	1585631256724656130	1.3263321811746447e+18	['1326332181174644736', '622683721']			1.5964903779301007e+18
1596493058387824640	RT @Derricktgoat: Remember in 2020, when Trudeau/Tam said if we just get 60% of the population vaccinated we could get herd immunity and wo…	31176419		['1195329078758391808']		1.5964901925541437e+18	
1596493059084414977	"@anandmahindra Hi, I'm a club Mah membr 2351876 since 10 yrs but due to Covid &amp; health issues I could not travel.
I was informed that our 20 Nights are lapsed and could not be retained.None of the seniors at club.mah can Resolve this.I hope Your Help will make a Difference.Thx."	1596485736618160128	34197952.0	['34197952']			
1596493059352666113	"@ColetteMandin https://t.co/VfRAra7woj

not afraid, just not effective.  wash your hands and cover your mouth when coughing/sneezing is the same."	1424549073550520325	636649732.0	['636649732']			1.596153334725251e+18
1596493059612585984	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1487521650		['337808606']		1.595173745165013e+18	
1596493060308885504	"RT @songpinganq: CHINA 🇨🇳

That's it. A new quarantine cell is being set up in a quarantine camp. https://t.co/buVfX7ZRRK"	1333173246989135872		['1374317368361447434']		1.5878635380091822e+18	
1596493061177020416	"RT @david_conn: PPE Medpro: Michelle Mone-linked firm declines to say how it would repay millions if told to do so;

Government paid £122m…"	1300113339041939456		['89236161']		1.5962104121474703e+18	
1596493061995245569	Eventually got round to booking my COVID 19 booster vaccination. Incredible that it in Monday in the evening after I finish work about 5 mins stroll from home. When the @NHSuk works it is a well oiled machine. Always remember to be grateful for the gift we have through our NI.	17514290		['10215212']			
1596493062767013888	"RT @elisaperego78: ""We are seeing many covid reinfections, some very close in time. Even in those who were vaccinated with multiple doses.…"	1450051776032485381		['301352485']		1.59646477948024e+18	
1596493063966232578	RT @garyrosenWSJ: “You can shoot me if you want”: the 68-year-old head doctor at a hospital in Kherson, Ukraine, refused to bow to the Russ…	1121430738686160896		['595890990']		1.596491676289319e+18	
1596493064570568704	RT @NEWS_MAKER: Vaccinated people now make majority of COVID deaths in US: Report https://t.co/UHFwuw0yVh	259951064		['14669951']		1.5962066187060716e+18	
1596493065849827328	@Rigobluenose The costa on claims have risen over the last 12 months - availability of parts due to Covid/Ukraine, the increase in costs on hire vehicles. Insurers realise people move each year too. Don’t forget your premium doesn’t just pay for your claims it pays towards others too	20281515	188715944.0	['188715944']			1.596393125488038e+18
1596493066550276097	Of course there are more... will they be PROPERLY investigated? #ToryCorruption https://t.co/09YOzjfCPt	3002110847			1.5963107390730895e+18		
1596493066939949057	RT @globaltimesnews: On Saturday morning, Urumqi, NW China’s Xinjiang Uygur Autonomous Region, announced that the city has basically cleare…	942775244		['49616273']		1.5963656466394685e+18	
1596493067724681216	RT @chinn_victor: Nurses Strike: My thought, take 50% away from all the useless GP,s and put it in the  pot! Sack 50% of all NHS mgrs. and…	1545466152771637254		['1258000000128335873']		1.5964779929763348e+18	
1596493068357799939	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	23837667		['1577761560394665984']		1.596231410502738e+18	
1596493068386988033	"RT @bd_baskoro: ""This vaccine campaign will go down as the Biggest  Scandal in Medical History.

Moreover it will be known as the Biggest C…"	1420859853442994177		['2930353956']		1.5964479224887706e+18	
1596493068710326272	RT @zooz2691396741: People with Pfizer and Moderna vaccines should stay away from the iPhone 5G. If it takes time to approach, there is a h…	1268537725281603585		['1487752111886516226']		1.5943919161324544e+18	
1596493068894863360	RT @BBolander: walgreens vaccine webpage giving me fucking riddles when all i want is a booster https://t.co/TqP6Caqqkh	931295125		['84966500']		1.5962159150788977e+18	
1596493069188300800	"@TheGreatRESlST @stoicmel Wait till they include health data!

The desire to move towards Vaccine Passports was agreed and signed off at the most recent G20 with these passports recorded on smartphones.

It's coming..."	17491559	1.547194343382999e+18	['1547194343382999041', '37275487']			1.596352303912702e+18
1596493069347700737	Really? https://t.co/cztxalJU32	1266006636000358402			1.5963548749453804e+18		
1596493069440151553	This gone be me in a couple weeks here : I made it I made it I made it : I made it through Covid : I made it through the Bear Market : I made it through this inception: I made it through depression : I made it I made it I made it . #IMadeIt. Let me know what you’ve been fighting?	1477691714429095936					
1596493069771472896	RT @usnational7: Covid’s not the flu eh? 👇🏻 https://t.co/1hjIiQTkno	1334698506217549831		['870240427']		1.596272086506414e+18	
1596493070132027399	RT @hutch__man: £Billions of unusable PPE being stored at almost a £million a day. Why? Either burn it or send it to a country that can! Wh…	1309968944		['251241037']		1.5961109833484861e+18	
1596493070396436487	"RT @david_r_morgan: What I'd do on my first day as Prime Minister.

1. Declare the WEF a terrorist organisation
2. Repeal amnesty for vacci…"	1374903104840335370		['1108431749820882947']		1.596326117668946e+18	
1596493071474384897	This shit's nuts. Elon was CEO of Tesla since 2004. The stock didn't hike until the pandemic. Until the Pandemic hit, there was almost no growth at Tesla, but I guess feelings don't care about my facts. https://t.co/abXG1lrbaW	1264695989660782598			1.5962709528194826e+18		
