tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596444117076127744	Whenever I see post like this I’m like….guisee…the pandemic never left us	35502304	35502304.0	1.5964441151928033e+18			
1596444117059280896	"RT @chaitanyapv2: @DrJitendraSingh @narendramodi Mahasatyagraha 4 Covid Relief 
How can the future of our country be great when it's studen…"	1484718986990604288			1.5964400118929818e+18	['966942608600850432', '146360682', '18839785']	
1596444117143552003	RT @VivianLong18: @wednesdayaddams The fact that Jenna Ortega choreographed this dance and then filmed this scene while she was sick w/ Cov…	3971394016			1.5962161123747553e+18	['2382888589', '1356983336435130369']	
1596444117789073408	RT @hey_uganda: HEYPI team leader Mr Muhumuza Michael Clyde wins the Central Region Health workers Award 2022 in the Heros in Health Awards…	1541100292342779906			1.5962294472541798e+18	['1430244823030714368']	
1596444117718167553	RT @AndreaMicieli: Crazy to think we just witnessed the Prime Minister of Canada defend this segregation and unscientific theatre at a nati…	227817748			1.5962697755414856e+18	['331666614']	
1596444118028529665	RT @Vitt2TsNoC: Michelle Mone skimmed TWENTY NINE MILLION POUNDS off of a contract for useless PPE. SKIMMED IT. When Tories tell you there'…	1243494756539342848			1.5956937757157048e+18	['144525228']	
1596444118124826624	"RT @ProudElephantUS: Joe Biden: “You’re not gonna get Covid if you have these vaccinations.” 🤦🏻‍♂️

https://t.co/X8jkalFQeR"	2449942754			1.5962512553320817e+18	['810055220']	
1596444119215345665	@PerKlausen5 Omg. If this is true, I am truly heartsick over the complete devastation he has caused through out the world.  Many children have died or became chronically ill from his push of vaccines. Gates is evil. Everyone read The real Anthony Fauci. Eye opening.	1519092079728762880	1.1291081354263716e+18	1.596133704866599e+18		['1129108135426371584']	
1596444119982919681	RT @toadmeister: There's a mountain of evidence that vitamin D helps combat COVID-19, but a new randomised controlled trial claims to find…	1596389499256406017			1.5964285912142438e+18	['18809812']	
1596444121861718016	"@TheJikky @freegazanias @SpeaksInTruth @overcatbe @JohannaSzabo1 @MaryanneDemasi @CDCDirector @akheriaty @DrNancyOlivieri @JohnBoweActor @Texas_Kate @MartyMakary @DrJBhattacharya @drcole12 @TheFreds @Dominiquetaegon @woodymatters Hydroxychloroquine does not work in animal models of COVID-19 3/6
https://t.co/GfuVZU89C1
https://t.co/oJHbmFEzOD
https://t.co/SHU3x6TTEf"	53609015	1.5877148040047944e+18	1.5964362445691576e+18		['1587714804004794368', '775182178137219073', '1093700437184733186', '267758733', '928849544', '273354091', '426909329', '54322957', '965935355492032514', '895118100', '1586863650425413632', '77486927', '1427361863830949908', '1375490702373646336', '20172153', '2467942377', '35603357']	
1596444123707617282	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	17704895			1.5962430017347502e+18	['28197128']	
1596444123946397701	@zerogeewhiz Simply more people working from home.	21476870	2275821.0	1.596442606367826e+18		['2275821']	
