tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	quoted	replied_to
1596447258941480961	@STVNews Oh dear let’s not start with this bullshit …cos we can compare many costs with WM let’s not forget PPE scandal …HS2 a heck of a lot more used and wasted with no accountability from Conservatives  …	1472511025798918152	20132853.0	['20132853']			1.5964426387895788e+18
1596447261063520256	Don’t you have a transportation related job to do? https://t.co/8rrTQM6ii1	349978326				1.5954992710250045e+18	
1596447263437778946	"RT @i_nautilus: Questions a sane person might ask: ""Why can't money wasted on useless PPE not be refunded? If it's faulty or not fit for us…"	206829680		['153490014']	1.5964086592731382e+18		
1596447263936909313	RT @DHurleyLL: The JP McManus Scholarship Awards return tonight for the first time since the pandemic. 24 @ColaisteMhichil students from 20…	1166641275250061312		['1464134606', '1166641275250061312']	1.5962289137048125e+18		
1596447263936897027	RT @jbcraig: “You can shoot me if you want”: the 68-year-old head doctor at a hospital in Kherson, Ukraine, refused to bow down to the Russ…	2532581604		['21708948']	1.5962860130552832e+18		
1596447265115500545	"RT @edmundmlawrence: Brexit, ppe, parties, mini budget, lies, corruption, bullying, cost of living. 

Time to get the tories out. #gtto #fo…"	3130697576		['218086565']	1.596049823526183e+18		
1596447265409085441	RT @DawnButlerBrent: Time for clean up or cover up. whcih did the Government choose? The @DailyMirror has broken more news regarding the la…	1171010757275918339		['114505454', '16887175']	1.5961300963055616e+18		
1596447265853669377	"RT @yellovflash: Tamil Nadu 

New factories added 

2006-2011 - DMK - 5 Years - 15,000 Factories
2011-2020 - ADMK - 9 Years - Less than 200…"	910063418		['1009849180490289154']	1.5963581341086515e+18		
1596447266734309376	RT @SnehalKhajure1: Why were none of SSR's numbers working during lockdown? Imagine film journo cant get thru with his contacts. Any logica…	1346179325201154048		['1322048598666719232']	1.5964303150899773e+18		
1596447267879194625	RT @dwnews: More children have been starting puberty abnormally early since the start of the COVID pandemic. Where does this change come fr…	38808541		['6134882']	1.596446812969218e+18		
1596447269028610050	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	2656386419		['3407247983']	1.596149201657688e+18		
1596447269460770816	RT @profmiketoole: A big relief that the LNP has not won the Vic election. Sorry I can't describe that in a more Labor positive way but I'm…	1362219913054625794		['26361656']	1.5964389870483907e+18		
1596447269934764034	RT @Lordflashh3art: If you’ve ever wondered how we ended up in this mess, the general public have decided that Matt Hancock is a nice perso…	1313732971061362690		['41663573']	1.5962913398801736e+18		
1596447270882246656	They’re marching in the streets in Beijing and tearing down barriers to protest Zero COVID following the deaths of people in lockdown during a fire in Xinjiang. There’s wild stuff happening here that’s worth paying attention to. https://t.co/Tpj9deGiFh	22820718				1.5964158702339727e+18	
1596447271561809921	RT @galexybrane: Vaccinated people now make up 58% of US covid deaths. There is no possible medical justification for mandating a product d…	2951691286		['1298297432925548544']	1.5955051984656343e+18		
1596447271968997377	RT @realpappi61: This Florida health professional testifies openly. According to her, miscarriages have increased by 50% and fertility has…	1576645749764407298		['1548842439489818624']	1.5964447308539167e+18		
1596447272220250113	"RT @uytimes: (1): A large scale protest broke out in Urumqi against the strict lockdown following the death of 44 Uyghurs in a fire. 
Accor…"	1520021425263984642		['1277982133772906504']	1.5961921025550828e+18		
1596447273193332737	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	89742111		['1160306562663165962']	1.5958698356233748e+18		
1596447273319530496	RT @MenInBlazers: This is for Birgitta Taylor-Lillquist of the University of Virginia, a GFOP who wrote to us after a the night of darkness…	500468818		['365603329']	1.5963150498779136e+18		
1596447274107695104	"https://t.co/zx5ldVsFL9 ★★★★★ Book review ""Loved the photographs and laughed at some of the edits to the pics. Not boring, as we know how books that teach us can sometimes be, but very sweet."" https://t.co/O2sgBWATxU @SnellingsLieve #CoPromos #ChildrensBooks #homeschooling"	1332185227		['3095187395']			
1596447275169239040	"RT @PhilMyers53: Innocent until proved GUILTY 

@MichelleMone 

After all she invented a bra and was awarded an OBE and made a Baroness and…"	1280499288678838273		['1026756113973354496', '58432995']	1.5964449096821023e+18		
1596447275441479680	RT @CurtisHebert: According to a Kaiser Family Foundation analysis, 58% of COVID-attributed deaths in August are from vaccinated or boosted…	183113673		['166134301']	1.5961481136512532e+18		
1596447275856711680	RT @DrewPavlou: Innocent Uyghur families burned to death today because China’s insane COVID Zero policies meant all exits to their apartmen…	2366578290		['1133510366422392833']	1.5963115729260503e+18		
1596447276246999041	"@AngelUbide @jeuasommenulle @ecb Yup, there were only 2 other pandemic/war episodes in history before this: XIV century w/ black death + 100 years war and 1920 w/ the post WWI + Spanish flu (both w/ transitory inflation followed by deflation btw)

Calling what happened ordinary/predictable is flat out ignorance"	866419691463614464	546068444.0	['546068444', '1304716856', '83466368']			1.596444917651284e+18
1596447276775665665	"@C_Memo2020 Today, suddenly and without warning, I felt fine since I'm not jabbed.
https://t.co/IN8P0SGsLE
https://t.co/Bjkm0cXTML
https://t.co/qD2zx7EMr4"	1585906919994429441	1.5506848826234143e+18	['1550684882623414273']			1.5961816445072384e+18
1596447277710721025	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1565625821875798016		['1552407495255199745']	1.5964351920208773e+18		
1596447278147211264	@Galactic_Trader To those who criticize China's zero policy on Covid-19 here is a comparison: Australia - Population of 26.1 million, Covid Deaths 16,100, China - Population of 1.4 billion (53 x larger than Australia), Covid Deaths 5,232 - updated 26 NOV 22 - Source https://t.co/fnuUrWFYV9	1358635507345813506	1.228725160376664e+18	['1228725160376664064']			1.5923373375221924e+18
1596447278767935488	"RT @ausvstheagenda: BREAKING: As a reward for effort, Victoria will enter a 1459-day snap lockdown starting from midnight tonight.

The loc…"	1435180988137545737		['1339397623929683968']	1.596441260654416e+18		
1596447279019610112	RT @SueSuezep: David Conn is the Guardian's investigations correspondent. Without his investigation the fact that Tory peer Michelle Mone s…	3435417255		['1539378523']	1.5964390465319977e+18		
1596447279204139009	RT @Dylan_Housman: NEW: Emails reveal Fauci and associates were deeply concerned about COVID escaping from the Wuhan lab they had funded in…	1103694806319054851		['2193399722']	1.5963047709142262e+18		
1596447279338049536	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	2714211823		['28197128']	1.5962430017347502e+18		
1596447280562724864	RT @nytimes: John Y. Brown Jr., who became a multimillionaire by transforming KFC into a global brand and then became Kentucky’s governor,…	1091609939112538113		['807095']	1.5962134175384576e+18		
1596447281598926849	"COVID wards are back.  
https://t.co/fUlcJGmpzL"	1574115824562053122					
1596447281766604800	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	18314330		['1552407495255199745']	1.5964351920208773e+18		
1596447282865623042	RT @FFSjuststopit: @mariannaspring Even GB News did a show on the vaccine damaged and those who died as a result of having it. Your lot jus…	1327896271206690826		['1353103201147506689', '613832082']	1.5962339118723973e+18		
1596447283520077825	RT @Troyel1968: I was asked to work an extra shift because 2 people called in sick. Seems like something is going around. How long until yo…	1518705706869739520		['1519382684044128257']	1.5963102728805745e+18		
1596447283541069825	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1561318906895245319		['1374317368361447434']	1.5960601631230648e+18		
1596447283977277442	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	864974012245393409		['611986351']	1.5961710505467617e+18		
1596447284656766977	RT @PeterWMurphy1: As a Sydneysider, what do I remember most about Victorian Premier @DanielAndrewsMP? During the Covid pandemic, at the da…	175293928		['2608740770', '228535666']	1.5958930099497656e+18		
1596447284740644865	@MonsieurValroux @BethRigby @robpowellnews Got to take attention away from the PPE corruption somehow	305682690	1.0968489466542653e+18	['1096848946654265345', '19902709', '59446231']			1.5964373216874004e+18
1596447284862287873	RT @MarshaBlackburn: Communist China's failed zero-COVID policy has resulted in record infections, destroyed livelihoods, and created a men…	1588822573969727488		['278145569']	1.5962906386049475e+18		
1596447285726318592	"@SimonJonesNews Great! Let's put these invaders in hotels all across the country where they can wander around and mingle with the rest of the population, spread whatever diseases they're bringing into the country, create another pandemic and destroy what's left of the economy. 😠 

@GBNEWS"	907302872395677697	247247709.0	['247247709', '1339166129110065152']			1.596440425191002e+18
1596447286263005186	"RT @LouisHenwood: Michael Gove is neck deep in this scandal, I hope this is the end of his inglorious career

I bet this Michelle Mone PPE…"	520823564		['1010583751460622337']	1.5962914170765353e+18		
1596447286653235201	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1586232978686226432		['21947445']	1.5962571726395802e+18		
1596447287928143872	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1592219542884851714		['69080476', '18949452']	1.5962523413840118e+18		
1596447288028966912	RT @DrVicFielding: History will show the Victorian media pack was disconnected from the public’s real experience and response to covid, mis…	733614615918051328		['139328853']	1.5964455562553917e+18		
1596447290017083393	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1398185749632090117		['36134346']	1.596216988145025e+18		
1596447290016817152	"Top story: @vikramchandra: 'Look who I bumped into at the airport!
Would you believe ⁦@RajivMakhni⁩ and I haven’t met since before the pandemic?! 
Time is flying after the #GadgetGuru  days. ' https://t.co/jeyX1Uvgek, see more https://t.co/AfBfNx6mwk"	1343148966		['17717614', '75714954']			
1596447290344230912	"RT @THATJennCheng: @TuckerCarlson This is why:  National Childhood Vaccine Injury Act (#NCVIA) 

By adding the COVID vax to the recommended…"	1487231289497370624		['522370572', '22703645']	1.5829049561970975e+18		
1596447290608476161	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	295875160		['914588454']	1.5962501084331459e+18		
1596447290751086592	@CKellyUAP We dont need your pity/weeping/whatever, we appreciate the hard work Dan has done during the pandemic, keeping us all up to date DAILY. Then the real changes in rail crossing removals and infrastructure.	825651497631313920	211371719.0	['211371719']			1.5964390644458496e+18
1596447291333812224	RT @kelvmackenzie: Italians refusing a job offer are to lose their benefits of £730 a month. Make yourself popular Rishi and do it here. Ou…	1585902094581628934		['3037892906']	1.5955141070500536e+18		
1596447291325370369	Grateful that Daniel Andrews, the best premier #Victoria has ever had, whose cautious, diligent, intelligent leadership saved even the cookers’ lives during peak pandemic, has won. Glad also for more Greens seats.❤️💚#VicVotes2022 #springst #Melbourne #Climate #IStandWithDan	191316861					
1596447292248449025	RT @guardian: Revealed: Tory peer Michelle Mone secretly received £29m from ‘VIP lane’ PPE firm https://t.co/ZbIUFemLDP	1280499288678838273		['87818409']	1.5954806438272942e+18		
1596447293829533696	RT @HBwriterMike: They used Covid to change our election laws.	1585204522539966464		['41940890']	1.5964428085371658e+18		
1596447294353997825	@Canadia56668243 Luckily we don't need traditional flu vaccines in the first place but I get what you're sayin	221912559	1.0482131935316419e+18	['1048213193531641858']			1.5961206211502653e+18
1596447294433349632	RT @nightlight27k: You can't use the words compassionate Conservatives in the same breath. The depths of their self-serving self-enrichment…	1184710855130267648		['390121203']	1.5964057056152125e+18		
1596447295322873856	RT @Oi94_: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight…	1399289545		['1397313373']	1.5964065779297935e+18		
