tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596500289229496321	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1186015670607196160		1.5964351920208773e+18	['1552407495255199745']		
1596500289271566336	RT @DonWurkin: Government Awards £122 Million PPE Contract to One-Month-Old Firm https://t.co/EgO7weazSr	554955681		1.5963107390730895e+18	['2305663328']		
1596500289192079361	"@kruse_jamie83 @antonposa @MrJacobSheppard It isn’t inevitable at all, I expect the warriors to fold and have zero NZ teams before we see a 2nd one.

Going on pre covid numbers Warriors had the 2nd lowest members (only titans were worse).

With all the NSW teams double them even with the flooded market."	1572839985061179392	2307153492.0		['2307153492', '94479229', '2762046814']	1.596498533179216e+18	
1596500289103986689	RT @Windoctorx: Twitter &amp; Elon Musk should stream scientists from both sides stating their arguments on Covid Vaccines and let THE PEOPLE d…	1355779161839849472		1.596488181473579e+18	['909879719734251521']		
1596500289728569346	"RT @BernieSpofforth: MATT HANCOCK - Jungle favourite? Really?

You have short memories. Let me remind you. 

“This vaccine will not be used…"	3118535073		1.596049069561942e+18	['755135678422327296']		
1596500291754819590	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1518758075750039554		1.5962834671969485e+18	['1366565625401909249']		
1596500292119711744	"RT @OONTOO3: What a shit of a woman
Sally ACTU
You got your way with the help of Little Trot
So you can force strikes  with 14% of members.…"	234064602		1.5963161691072963e+18	['1141506637779197952']		
1596500292195213314	RT @Trevorius: Michael Gove, Matt Hancock, Esther McVey and Steve Brine are among the Tory Ministers who referred companies for mates fast…	250116028		1.5964754527929303e+18	['44132303']		
1596500292488802308	RT @hboucher3: U.S. Looks to Dodge Severe Surge - #COVID booster (especially in older adults), #flu_shot, good ventilation all key preventa…	1066359432		1.5964857649042637e+18	['2398673796']		
1596500293344428033	RT @IamBrookJackson: Top Virologist and Member of FDA Advisory Panel Who Voted For COVID Vaccine Emergency Use Authorization Dies Suddenly…	1321005127264833536		1.5964419219075564e+18	['1439405246518906881']		
1596500293562531843	RT @sonofr: We've got a cost of living crisis, so why don't we start by clawing back the billions scoffed by Tory PPE fraudsters?	596921988		1.5964312727712236e+18	['181245414']		
1596500293457711105	RT @JubinvillePPC: Exactly	1506781210261049350		1.596495605110825e+18	['1407407457094311936']		
1596500294120386561	"RT @JosefSa39957439: Pyoderma gangrenosum's a rare condition causing painful ulcers.
Korean scientists just published how this rare conditi…"	984139204576862208		1.5962691493317222e+18	['1390301615291174912']		
1596500294262992896	@Lakesman5 @Elizabe13014545 I prefer keep your distance and wash your hands often….I haven’t had covid btw.	291302085	1.0263696510083154e+18		['1026369651008315393', '1187040999878598657']	1.596492231233663e+18	
1596500294443360256	RT @Hermione1963: #MattHanock needs to be prosecuted and all you sheep watching the programme need to get a life!	4132737149		1.5963939088374497e+18	['1220972090523901952']		
1596500295621971972	RT @EricMMatheny: How can you listen to this and hear anything other than, “You’re not going to get COVID if you have these vaccinations?”…	1347885297334448129		1.596494930171818e+18	['2730264319']		
1596500295802130433	@CovidCanada1 What would you even THINK of eating in an indoor space???????? JFC do you think you magically can’t get Covid doing that?	825034244216991744	1.3662200728601969e+18		['1366220072860196865']	1.5962004099070362e+18	
1596500295936540672	"RT @Investingcom: *CHINA REPORTS OVER 30,000 NEW DAILY COVID CASES FOR 3RD STRAIGHT DAY

🇨🇳🇨🇳 https://t.co/uRJeJYb4Tv"	150397339		1.5964936999363133e+18	['988955288']		
1596500296150429697	RT @RachelSmethers: LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane'. No wonder they wanted to keep this c…	1129753852499116032		1.5959224802454774e+18	['3077557533']		
1596500296532123648	RT @Kenny6727: We will never get answers on COVID if no one asks the right question to the right people or China	906222176453439488		1.5964755139081052e+18	['256225219']		
1596500297480011776	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	25111826		1.5964351920208773e+18	['1552407495255199745']		
1596500298142715906	RT @Windoctorx: Twitter &amp; Elon Musk should stream scientists from both sides stating their arguments on Covid Vaccines and let THE PEOPLE d…	956538886456520705		1.596488181473579e+18	['909879719734251521']		
1596500297735602184	"School's sorta in session and winter is coming
Soon mucus will pour from kids' heads like bad plumbing
Now there’s flu and soon covid vaccine from now until Spring!
These are a few of my favorite things"	183578458	183578458.0			1.596500179250598e+18	
1596500300273135619	RT @CaraMia200: #MatthewGuy Now stuck with all the unvettedd covidiots, cultists &amp; anti-abortionists, he &amp; Greg Mirabella amassed within #V…	758181409823391744		1.5964854431343043e+18	['1573800344']		
1596500300512518145	RT @KimDotcom: Died Suddenly is a documentary about the biggest crime against humanity, ever. If you have been vaccinated you have to watch…	1590266965683224576		1.5951032657333658e+18	['611986351']		
1596500300625494016	"@CMO_England The replies on this thread tell me I’m not alone in my opinion of the ‘vaccine’.

You’ve overplayed your hand with two years of doom. On your advice, the uk is skint which will take decades if ever to recover from. All for a killer virus that has a 99.99% survival rate! Disgrace."	425228376	1.1786224438140846e+18		['1178622443814084608']	1.5961197690020045e+18	
1596500301040816128	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1314285297413189632		1.596242318792614e+18	['337808606']		
1596500301426528256	RT @PeacockFlu: Over the past few months something interesting has happened with the evolution of SARS-CoV-2 - rather than discrete clonal(…	1292147432		1.5964926725538693e+18	['441328915']		
1596500301204361216	"I don't care if it's 70 degrees or 2 degrees. If it's sunny or snowing. If either team has the flu, COVID, or measles. The injuries don't matter and I'll say it before the game, screw the refs.
JBOS is all that matters.
Excuse me while I go run through a wall now. https://t.co/DhHlpri6CG"	1318012397706235904					1.5964738452962058e+18
1596500302290903040	@Melorama2000 @FightOnTwist @CalebJHull It never killed more than H1N1 and not even close to SARS. Pandemic was a world theater to justify corruption and experiment fatal drugs for the future use in mass killings.	1586118314996137984	293284143.0		['293284143', '23041224', '239005322']	1.5964961360716554e+18	
1596500302617751553	RT @unusual_whales: JUST IN: China reports over 35,000 new daily coronavirus cases, a new all time high daily record.	3232425748		1.596378474247508e+18	['1200616796295847936']		
1596500299698823169	"Managed perfectly well by himself Nadine 
By @DaveBrownToons 
#Boris #BorisJohnson #Coronavirus #Partygate https://t.co/gEZdVDHaZF https://t.co/BXBL5KCL2n"	18774517			['2899649615']		1.5962475423624438e+18
1596500305075703810	RT @ArtCrunchy: To everyone who is cold, hungry, struggling to pay their bills, working their arses off for a pittance, or otherwise screwe…	2810138524		1.596464695271035e+18	['3074938702']		
1596500305541464066	RT @StephenMcDonell: I spoke to a doctor here yesterday who was lamenting that #China has wasted the opportunity it had over the last three…	1443553165		1.5963747908139377e+18	['243983947']		
1596500305667317761	RT @_Janey_J: ‘In early 2020 after the lockdown, people were being admitted to hospital and dying in large numbers - I think they were bein…	1412109186075332612		1.5964949489245512e+18	['1538833303863713796']		
1596500305826533377	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1594024617479475200		1.596231410502738e+18	['1577761560394665984']		
1596500305927340036	"RT @michaelpbreton: BILL 36 in BC Canada, will make COVID-19 Vaccinations MANDATORY permanently, for all healthcare staff.

This is a Crime…"	1468989229195620360		1.5961044075439473e+18	['2382229472']		
