168.0,168.0,NaN,NaN,NaN,0.1,2.0
166.0,166.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
168.0,168.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
180.0,180.0,NaN,NaN,NaN,0.1,2.0
158.0,158.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
156.0,156.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
168.0,168.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
166.0,166.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
186.0,186.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
164.0,164.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
160.0,160.0,NaN,NaN,NaN,0.1,2.0
160.0,160.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
160.0,160.0,NaN,NaN,NaN,0.1,2.0
168.0,168.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
158.0,158.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
158.0,158.0,NaN,NaN,NaN,0.1,2.0
180.0,180.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
160.0,160.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
170.0,170.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
168.0,168.0,NaN,NaN,NaN,0.1,2.0
158.0,158.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
156.0,156.0,NaN,NaN,NaN,0.1,2.0
158.0,158.0,NaN,NaN,NaN,0.1,2.0
156.0,156.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
182.0,182.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
164.0,164.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
162.0,162.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
190.0,190.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
168.0,168.0,NaN,NaN,NaN,0.1,2.0
174.0,174.0,NaN,NaN,NaN,0.1,2.0
178.0,178.0,NaN,NaN,NaN,0.1,2.0
160.0,160.0,NaN,NaN,NaN,0.1,2.0
176.0,176.0,NaN,NaN,NaN,0.1,2.0
172.0,172.0,NaN,NaN,NaN,0.1,2.0
223.0,248.0,258.0,258.0,NaN,0.1,4.0
222.0,251.0,263.0,263.0,NaN,0.1,4.0
230.0,260.0,274.0,274.0,NaN,0.1,4.0
222.0,244.0,252.0,252.0,NaN,0.1,4.0
215.0,233.0,239.0,239.0,NaN,0.1,4.0
226.0,256.0,269.0,269.0,NaN,0.1,4.0
211.0,235.0,245.0,245.0,NaN,0.1,4.0
236.0,268.0,281.0,281.0,NaN,0.1,4.0
220.0,245.0,255.0,255.0,NaN,0.1,4.0
236.0,268.0,282.0,282.0,NaN,0.1,4.0
218.0,239.0,246.0,246.0,NaN,0.1,4.0
232.0,263.0,276.0,276.0,NaN,0.1,4.0
217.0,240.0,249.0,249.0,NaN,0.1,4.0
233.0,259.0,269.0,269.0,NaN,0.1,4.0
208.0,233.0,243.0,243.0,NaN,0.1,4.0
236.0,272.0,289.0,289.0,NaN,0.1,4.0
205.0,224.0,231.0,231.0,NaN,0.1,4.0
204.0,227.0,236.0,236.0,NaN,0.1,4.0
214.0,237.0,246.0,246.0,NaN,0.1,4.0
199.0,215.0,220.0,220.0,NaN,0.1,4.0
213.0,235.0,243.0,243.0,NaN,0.1,4.0
221.0,243.0,251.0,251.0,NaN,0.1,4.0
230.0,262.0,276.0,276.0,NaN,0.1,4.0
216.0,239.0,248.0,248.0,NaN,0.1,4.0
237.0,272.0,288.0,288.0,NaN,0.1,4.0
220.0,247.0,258.0,258.0,NaN,0.1,4.0
221.0,249.0,260.0,260.0,NaN,0.1,4.0
222.0,253.0,266.0,266.0,NaN,0.1,4.0
209.0,235.0,246.0,246.0,NaN,0.1,4.0
215.0,245.0,259.0,259.0,NaN,0.1,4.0
233.0,263.0,276.0,276.0,NaN,0.1,4.0
214.0,237.0,246.0,246.0,NaN,0.1,4.0
204.0,221.0,227.0,227.0,NaN,0.1,4.0
218.0,243.0,253.0,253.0,NaN,0.1,4.0
219.0,245.0,256.0,256.0,NaN,0.1,4.0
230.0,264.0,279.0,279.0,NaN,0.1,4.0
