3.940111747011541,1009.6191017329693,429.6191017329693,580,1,20,47.1,1000,Pseudolikelihood
-999,860.1160220994475,429.6191017329693,580,1,20,47.1,1000,Schnabel
-999,916.0120481927711,429.6191017329693,580,1,20,47.1,1000,Chao
-999,920.7648810188864,429.6191017329693,580,1,20,47.1,1000,Zelterman
-999,1021.7921995774773,429.6191017329693,580,1,20,47.1,1000,Conway-Maxwell-Poisson
-999,1005.6349433102505,429.6191017329693,580,1,20,47.1,1000,Huggins
-999,1433.7038183908492,429.6191017329693,580,1,20,47.1,1000,Turing Geometric
-999,873.1441981165318,429.6191017329693,580,1,20,47.1,1000,Turing
-999,897.3,429.6191017329693,580,1,20,47.1,1000,Jackknife k = 1
-999,1056.363157894737,429.6191017329693,580,1,20,47.1,1000,Jackknife k = 2
-999,1118.41067251462,429.6191017329693,580,1,20,47.1,1000,Jackknife k = 3
-999,1119.1643016855865,429.6191017329693,580,1,20,47.1,1000,Jackknife k = 4
-999,1079.4038930813551,429.6191017329693,580,1,20,47.1,1000,Jackknife k = 5
3.86695949510875,1106.9765282677836,533.9765282677836,573,2,20,43.25,1000,Pseudolikelihood
-999,925.6541095890411,533.9765282677836,573,2,20,43.25,1000,Schnabel
-999,1009.3211920529801,533.9765282677836,573,2,20,43.25,1000,Chao
-999,1014.5134579494464,533.9765282677836,573,2,20,43.25,1000,Zelterman
-999,1154.0957621211505,533.9765282677836,573,2,20,43.25,1000,Conway-Maxwell-Poisson
-999,1085.8705498121178,533.9765282677836,573,2,20,43.25,1000,Huggins
-999,1626.9462574236336,533.9765282677836,573,2,20,43.25,1000,Turing Geometric
-999,956.4443694393378,533.9765282677836,573,2,20,43.25,1000,Turing
-999,917.8499999999999,533.9765282677836,573,2,20,43.25,1000,Jackknife k = 1
-999,1115.8026315789475,533.9765282677836,573,2,20,43.25,1000,Jackknife k = 2
-999,1217.3676900584794,533.9765282677836,573,2,20,43.25,1000,Jackknife k = 3
-999,1253.980142758858,533.9765282677836,573,2,20,43.25,1000,Jackknife k = 4
-999,1245.3260131793945,533.9765282677836,573,2,20,43.25,1000,Jackknife k = 5
8.76808349609375,1026.96826171875,429.96826171875,597,3,20,45.45,1000,Pseudolikelihood
-999,959.2692307692307,429.96826171875,597,3,20,45.45,1000,Schnabel
-999,1007.6371951219512,429.96826171875,597,3,20,45.45,1000,Chao
-999,1010.3670852908244,429.96826171875,597,3,20,45.45,1000,Zelterman
-999,1038.9171069390302,429.96826171875,597,3,20,45.45,1000,Conway-Maxwell-Poisson
-999,1114.935477238972,429.96826171875,597,3,20,45.45,1000,Huggins
-999,1637.4363557476536,429.96826171875,597,3,20,45.45,1000,Turing Geometric
-999,970.6057850174892,429.96826171875,597,3,20,45.45,1000,Turing
-999,945.65,429.96826171875,597,3,20,45.45,1000,Jackknife k = 1
-999,1136.1184210526317,429.96826171875,597,3,20,45.45,1000,Jackknife k = 2
-999,1229.347514619883,429.96826171875,597,3,20,45.45,1000,Jackknife k = 3
-999,1266.4319315445478,429.96826171875,597,3,20,45.45,1000,Jackknife k = 4
-999,1275.0507637813896,429.96826171875,597,3,20,45.45,1000,Jackknife k = 5
2.997177734375,1048.8349609375,449.8349609375,599,4,20,49.55,1000,Pseudolikelihood
-999,865.5025510204082,449.8349609375,599,4,20,49.55,1000,Schnabel
-999,970.6327160493827,449.8349609375,599,4,20,49.55,1000,Chao
-999,986.9661948747182,449.8349609375,599,4,20,49.55,1000,Zelterman
-999,1189.1130347519406,449.8349609375,599,4,20,49.55,1000,Conway-Maxwell-Poisson
-999,1023.5359459812797,449.8349609375,599,4,20,49.55,1000,Huggins
-999,1467.1874989101727,449.8349609375,599,4,20,49.55,1000,Turing Geometric
-999,895.816808980525,449.8349609375,599,4,20,49.55,1000,Turing
-999,928.65,449.8349609375,599,4,20,49.55,1000,Jackknife k = 1
-999,1102.8236842105264,449.8349609375,599,4,20,49.55,1000,Jackknife k = 2
-999,1185.057456140351,449.8349609375,599,4,20,49.55,1000,Jackknife k = 3
-999,1211.8813983488133,449.8349609375,599,4,20,49.55,1000,Jackknife k = 4
-999,1205.0754772961814,449.8349609375,599,4,20,49.55,1000,Jackknife k = 5
3.3114887559041377,1049.6242057997733,514.6242057997733,535,5,20,41.35,1000,Pseudolikelihood
-999,856.4828767123288,514.6242057997733,535,5,20,41.35,1000,Schnabel
-999,999.4065040650407,514.6242057997733,535,5,20,41.35,1000,Chao
-999,1034.7466231611397,514.6242057997733,535,5,20,41.35,1000,Zelterman
-999,1358.2136667964182,514.6242057997733,535,5,20,41.35,1000,Conway-Maxwell-Poisson
-999,987.0019746924409,514.6242057997733,535,5,20,41.35,1000,Huggins
-999,1483.232451453147,514.6242057997733,535,5,20,41.35,1000,Turing Geometric
-999,876.9130554560226,514.6242057997733,535,5,20,41.35,1000,Turing
-999,856.0999999999999,514.6242057997733,535,5,20,41.35,1000,Jackknife k = 1
-999,1055.4263157894738,514.6242057997733,535,5,20,41.35,1000,Jackknife k = 2
-999,1190.357602339181,514.6242057997733,535,5,20,41.35,1000,Jackknife k = 3
-999,1295.1994324045409,514.6242057997733,535,5,20,41.35,1000,Jackknife k = 4
-999,1389.3783781604745,514.6242057997733,535,5,20,41.35,1000,Jackknife k = 5
7.090537109375,979.8828125,399.8828125,580,6,20,45.75,1000,Pseudolikelihood
-999,901.665671641791,399.8828125,580,6,20,45.75,1000,Schnabel
-999,949.4938271604938,399.8828125,580,6,20,45.75,1000,Chao
-999,953.994887446574,399.8828125,580,6,20,45.75,1000,Zelterman
