trial,id,N,density,avg_degree
46,0.04600700178205619,10000,0.0975047504750475,974.95
47,0.29597923844028806,10000,0.0975047504750475,974.95
48,0.863247111262861,10000,0.0975047504750475,974.95
49,0.6399072890712852,10000,0.0975047504750475,974.95
50,0.6314844078666378,10000,0.0975047504750475,974.95
51,0.8447248832142258,10000,0.0975047504750475,974.95
52,0.24858390572820244,10000,0.0975047504750475,974.95
53,0.0462053679065646,10000,0.0975047504750475,974.95
54,0.25742581504919115,10000,0.0975047504750475,974.95
55,0.878297165109364,10000,0.0975047504750475,974.95
56,0.5228024380684759,10000,0.0975047504750475,974.95
57,0.9922288802594194,10000,0.0975047504750475,974.95
58,0.6542258686150945,10000,0.0975047504750475,974.95
59,0.43591466700837,10000,0.0975047504750475,974.95
60,0.2785756791395333,10000,0.0975047504750475,974.95
61,0.7647886014103656,10000,0.0975047504750475,974.95
62,0.23362627563665628,10000,0.0975047504750475,974.95
63,0.8982943325657294,10000,0.0975047504750475,974.95
64,0.8069709018310033,10000,0.0975047504750475,974.95
65,0.29803274808962055,10000,0.0975047504750475,974.95
66,0.12791417449730202,10000,0.0975047504750475,974.95
67,0.8675444666440008,10000,0.0975047504750475,974.95
68,0.15699080421555411,10000,0.0975047504750475,974.95
70,0.4327681277740232,10000,0.0975047504750475,974.95
71,0.6595131275317273,10000,0.0975047504750475,974.95
69,0.24600427612370868,10000,0.0975047504750475,974.95
72,0.011823531512907937,10000,0.0975047504750475,974.95
73,0.08329504177777003,10000,0.0975047504750475,974.95
74,0.27846458629200777,10000,0.0975047504750475,974.95
75,0.8533068450328628,10000,0.0975047504750475,974.95
76,0.45265216007520737,10000,0.0975047504750475,974.95
78,0.6759642172138141,10000,0.0975047504750475,974.95
77,0.32086970993534225,10000,0.0975047504750475,974.95
79,0.261399179306291,10000,0.0975047504750475,974.95
80,0.9490670216176524,10000,0.0975047504750475,974.95
81,0.10168383686237592,10000,0.0975047504750475,974.95
82,0.7727083601797963,10000,0.0975047504750475,974.95
83,0.6521518237697942,10000,0.0975047504750475,974.95
85,0.07869290279856533,10000,0.0975047504750475,974.95
84,0.842094005103524,10000,0.0975047504750475,974.95
86,0.7826319984531118,10000,0.0975047504750475,974.95
87,0.1884327711602527,10000,0.0975047504750475,974.95
88,0.8528806686093326,10000,0.0975047504750475,974.95
89,0.3154966222692215,10000,0.0975047504750475,974.95
90,0.6226216790262108,10000,0.0975047504750475,974.95
91,0.6111794746498364,10000,0.0975047504750475,974.95
92,0.3155375670878786,10000,0.0975047504750475,974.95
93,0.6316732067086639,10000,0.0975047504750475,974.95
94,0.5062539156112025,10000,0.0975047504750475,974.95
95,0.5162265250206073,10000,0.0975047504750475,974.95
96,0.3685050563284197,10000,0.0975047504750475,974.95
97,0.6073031134374683,10000,0.0975047504750475,974.95
98,0.9104633899886633,10000,0.0975047504750475,974.95
99,0.32044720146357364,10000,0.0975047504750475,974.95
100,0.0374500835211814,10000,0.0975047504750475,974.95
101,0.6750936837458722,10000,0.0975047504750475,974.95
102,0.016523418788191857,10000,0.0975047504750475,974.95
103,0.33788030828624205,10000,0.0975047504750475,974.95
104,0.5324693077625666,10000,0.0975047504750475,974.95
105,0.6458261399752067,10000,0.0975047504750475,974.95
106,0.8957098460731915,10000,0.0975047504750475,974.95
107,0.9176068288548219,10000,0.0975047504750475,974.95
108,0.4154224108653405,10000,0.0975047504750475,974.95
109,0.8170449515940251,10000,0.0975047504750475,974.95
110,0.4999367885208502,10000,0.0975047504750475,974.95
111,0.8529539770969825,10000,0.0975047504750475,974.95
112,0.28631389917428895,10000,0.0975047504750475,974.95
113,0.5226334621748905,10000,0.0975047504750475,974.95
114,0.36748861850161163,10000,0.0975047504750475,974.95
115,0.056279447326118004,10000,0.0975047504750475,974.95
116,0.22863832670194906,10000,0.0975047504750475,974.95
117,0.7861509895345116,10000,0.0975047504750475,974.95
118,0.5065950033078298,10000,0.0975047504750475,974.95
119,0.33272130978028225,10000,0.0975047504750475,974.95
120,0.7029930176859694,10000,0.0975047504750475,974.95
121,0.49815821602179056,10000,0.0975047504750475,974.95
122,0.8627935065280473,10000,0.0975047504750475,974.95
123,0.5538118561704071,10000,0.0975047504750475,974.95
124,0.13535352997987582,10000,0.0975047504750475,974.95
125,0.07552419030426072,10000,0.0975047504750475,974.95
127,0.2267445387140412,10000,0.0975047504750475,974.95
126,0.07338713319854684,10000,0.0975047504750475,974.95
128,0.9549017226535976,10000,0.0975047504750475,974.95
129,0.8773179693531077,10000,0.0975047504750475,974.95
130,0.4497503758159829,10000,0.0975047504750475,974.95
131,0.2714533757719765,10000,0.0975047504750475,974.95
132,0.8693441335025026,10000,0.0975047504750475,974.95
133,0.5529634450799623,10000,0.0975047504750475,974.95
135,0.1111658050231965,10000,0.0975047504750475,974.95
134,0.06675638509103188,10000,0.0975047504750475,974.95
136,0.7202084166952835,10000,0.0975047504750475,974.95
137,0.497176092238132,10000,0.0975047504750475,974.95
138,0.44008234727705176,10000,0.0975047504750475,974.95
139,0.7192985303512113,10000,0.0975047504750475,974.95
140,0.962877117199115,10000,0.0975047504750475,974.95
141,0.16841745874651648,10000,0.0975047504750475,974.95
142,0.3056994582817688,10000,0.0975047504750475,974.95
144,0.1904604876777427,10000,0.0975047504750475,974.95
143,0.5197017860052914,10000,0.0975047504750475,974.95
145,0.18119958257685076,10000,0.0975047504750475,974.95
146,0.29107812180804715,10000,0.0975047504750475,974.95
147,0.2777938070111797,10000,0.0975047504750475,974.95
148,0.6423308102611619,10000,0.0975047504750475,974.95
149,0.4380191043221219,10000,0.0975047504750475,974.95
150,0.18309551698986593,10000,0.0975047504750475,974.95
151,0.43224612757000647,10000,0.0975047504750475,974.95
152,0.4722427546073217,10000,0.0975047504750475,974.95
153,0.6393888781023037,10000,0.0975047504750475,974.95
154,0.4587958257987237,10000,0.0975047504750475,974.95
155,0.4256797504364168,10000,0.0975047504750475,974.95
156,0.2074453163075134,10000,0.0975047504750475,974.95
157,0.5427455032690526,10000,0.0975047504750475,974.95
158,0.42453074725886386,10000,0.0975047504750475,974.95
159,0.24400972188632752,10000,0.0975047504750475,974.95
160,0.6799801091620528,10000,0.0975047504750475,974.95
161,0.17040335046963362,10000,0.0975047504750475,974.95
162,0.15286808765329007,10000,0.0975047504750475,974.95
163,0.006667024122762655,10000,0.0975047504750475,974.95
164,0.24572666887266215,10000,0.0975047504750475,974.95
165,0.2737265272482152,10000,0.0975047504750475,974.95
166,0.37852077274395424,10000,0.0975047504750475,974.95
167,0.16125404629505125,10000,0.0975047504750475,974.95
168,0.7506265295256513,10000,0.0975047504750475,974.95
169,0.7306219154070956,10000,0.0975047504750475,974.95
170,0.47576091148221467,10000,0.0975047504750475,974.95
171,0.27009661706085764,10000,0.0975047504750475,974.95
173,0.4453743114988271,10000,0.0975047504750475,974.95
172,0.6753951100273171,10000,0.0975047504750475,974.95
174,0.6054296849488945,10000,0.0975047504750475,974.95
175,0.39082388109456445,10000,0.0975047504750475,974.95
176,0.5950490444674069,10000,0.0975047504750475,974.95
177,0.4199535999001607,10000,0.0975047504750475,974.95
179,0.9498920657818887,10000,0.0975047504750475,974.95
178,0.5142321397707923,10000,0.0975047504750475,974.95
180,0.4547168337396127,10000,0.0975047504750475,974.95
181,0.8743533247829322,10000,0.0975047504750475,974.95
182,0.600201284729539,10000,0.0975047504750475,974.95
183,0.8722849692662409,10000,0.0975047504750475,974.95
184,0.5098661030282232,10000,0.0975047504750475,974.95
185,0.4475133256252194,10000,0.0975047504750475,974.95
186,0.8667445334022575,10000,0.0975047504750475,974.95
187,0.6275853466078228,10000,0.0975047504750475,974.95
188,0.07328294952079761,10000,0.0975047504750475,974.95
189,0.9032271599548605,10000,0.0975047504750475,974.95
190,0.27603308044558683,10000,0.0975047504750475,974.95
192,0.8743032181295385,10000,0.0975047504750475,974.95
191,0.9037365812754142,10000,0.0975047504750475,974.95
193,0.7067116295773243,10000,0.0975047504750475,974.95
194,0.22899317113532813,10000,0.0975047504750475,974.95
195,0.43657074559831033,10000,0.0975047504750475,974.95
196,0.8945344691085914,10000,0.0975047504750475,974.95
197,0.01652622013145566,10000,0.0975047504750475,974.95
198,0.794471595820127,10000,0.0975047504750475,974.95
199,0.5606824154072596,10000,0.0975047504750475,974.95
200,0.6078487529718887,10000,0.0975047504750475,974.95
201,0.5996719433446048,10000,0.0975047504750475,974.95
202,0.33807158687226524,10000,0.0975047504750475,974.95
203,0.4963617191031219,10000,0.0975047504750475,974.95
204,0.246632331400908,10000,0.0975047504750475,974.95
205,0.27673775052180505,10000,0.0975047504750475,974.95
206,0.2686201350353329,10000,0.0975047504750475,974.95
207,0.8975888854842557,10000,0.0975047504750475,974.95
208,0.14112705356348676,10000,0.0975047504750475,974.95
209,0.2320724471079756,10000,0.0975047504750475,974.95
210,0.14806600404551096,10000,0.0975047504750475,974.95
211,0.9492772719821856,10000,0.0975047504750475,974.95
212,0.5287755538770386,10000,0.0975047504750475,974.95
213,0.32287382368923645,10000,0.0975047504750475,974.95
214,0.80886611766375,10000,0.0975047504750475,974.95
215,0.2047519838497559,10000,0.0975047504750475,974.95
216,0.15846009859369614,10000,0.0975047504750475,974.95
217,0.18538712857064543,10000,0.0975047504750475,974.95
218,0.39060999597274926,10000,0.0975047504750475,974.95
219,0.1915354914045786,10000,0.0975047504750475,974.95
220,0.976893879092374,10000,0.0975047504750475,974.95
222,0.5292699473300171,10000,0.0975047504750475,974.95
221,0.032137308955122235,10000,0.0975047504750475,974.95
223,0.45282632592434213,10000,0.0975047504750475,974.95
224,0.1076437681199256,10000,0.0975047504750475,974.95
225,0.6782768717376448,10000,0.0975047504750475,974.95
226,0.010754981265197694,10000,0.0975047504750475,974.95
227,0.3212723865141124,10000,0.0975047504750475,974.95
228,0.5725818358363792,10000,0.0975047504750475,974.95
229,0.594801769834384,10000,0.0975047504750475,974.95
230,0.11613066709464648,10000,0.0975047504750475,974.95
231,0.6374931815988902,10000,0.0975047504750475,974.95
233,0.2927751949929277,10000,0.0975047504750475,974.95
232,0.4462288326910704,10000,0.0975047504750475,974.95
234,0.2602627347925148,10000,0.0975047504750475,974.95
235,0.9326660538966888,10000,0.0975047504750475,974.95
236,0.9439137383301976,10000,0.0975047504750475,974.95
237,0.14408286037933515,10000,0.0975047504750475,974.95
238,0.6977106454256169,10000,0.0975047504750475,974.95
239,0.3619616553699465,10000,0.0975047504750475,974.95
240,0.07038418212922093,10000,0.0975047504750475,974.95
241,0.8554841891029591,10000,0.0975047504750475,974.95
242,0.17170165983921337,10000,0.0975047504750475,974.95
243,0.5290312234516408,10000,0.0975047504750475,974.95
244,0.08693031325737188,10000,0.0975047504750475,974.95
245,0.3609049593317898,10000,0.0975047504750475,974.95
246,0.8258680310686106,10000,0.0975047504750475,974.95
247,0.3651804087335512,10000,0.0975047504750475,974.95
248,0.3569106450787065,10000,0.0975047504750475,974.95
249,0.8931930372892638,10000,0.0975047504750475,974.95
250,0.5728603824115066,10000,0.0975047504750475,974.95
251,0.5967586791510178,10000,0.0975047504750475,974.95
252,0.6610915260726571,10000,0.0975047504750475,974.95
253,0.821068750453494,10000,0.0975047504750475,974.95
254,0.536969179153268,10000,0.0975047504750475,974.95
255,0.8074464289936667,10000,0.0975047504750475,974.95
256,0.9223164069297981,10000,0.0975047504750475,974.95
257,0.541913877243669,10000,0.0975047504750475,974.95
258,0.10387253148415954,10000,0.0975047504750475,974.95
259,0.4737637887926208,10000,0.0975047504750475,974.95
260,0.45274419993944093,10000,0.0975047504750475,974.95
261,0.08330477476009579,10000,0.0975047504750475,974.95
262,0.20617750250645084,10000,0.0975047504750475,974.95
263,0.575135538675957,10000,0.0975047504750475,974.95
264,0.2968391706767115,10000,0.0975047504750475,974.95
265,0.023531017011681032,10000,0.0975047504750475,974.95
266,0.18919581685148046,10000,0.0975047504750475,974.95
267,0.704923589290205,10000,0.0975047504750475,974.95
268,0.48239204707040306,10000,0.0975047504750475,974.95
269,0.39120865171497643,10000,0.0975047504750475,974.95
270,0.19897223951842768,10000,0.0975047504750475,974.95
271,0.5485253975071603,10000,0.0975047504750475,974.95
272,0.9347884084037611,10000,0.0975047504750475,974.95
273,0.17654420152793227,10000,0.0975047504750475,974.95
274,0.3657951743784489,10000,0.0975047504750475,974.95
275,0.4782026464945428,10000,0.0975047504750475,974.95
277,0.7926339280363622,10000,0.0975047504750475,974.95
276,0.1924899955939443,10000,0.0975047504750475,974.95
278,0.9436046039279853,10000,0.0975047504750475,974.95
279,0.12086927892846633,10000,0.0975047504750475,974.95
280,0.7270696942184783,10000,0.0975047504750475,974.95
281,0.5863845920364212,10000,0.0975047504750475,974.95
282,0.7809554015066601,10000,0.0975047504750475,974.95
283,0.6426515734617976,10000,0.0975047504750475,974.95
284,0.6636683260345847,10000,0.0975047504750475,974.95
285,0.9560427139251593,10000,0.0975047504750475,974.95
286,0.5188828675248848,10000,0.0975047504750475,974.95
287,0.0250264970835945,10000,0.0975047504750475,974.95
288,0.89524896617629,10000,0.0975047504750475,974.95
289,0.3771007551525939,10000,0.0975047504750475,974.95
290,0.7243631440830128,10000,0.0975047504750475,974.95
291,0.8080747307251087,10000,0.0975047504750475,974.95
292,0.467859834574496,10000,0.0975047504750475,974.95
293,0.474602228475557,10000,0.0975047504750475,974.95
294,0.45143140680087435,10000,0.0975047504750475,974.95
295,0.35888003930403845,10000,0.0975047504750475,974.95
296,0.22087556236348205,10000,0.0975047504750475,974.95
297,0.5244710192104193,10000,0.0975047504750475,974.95
299,0.7754004152050379,10000,0.0975047504750475,974.95
298,0.8192195931793357,10000,0.0975047504750475,974.95
300,0.9721898934130381,10000,0.0975047504750475,974.95
301,0.12155913130844309,10000,0.0975047504750475,974.95
302,0.49047457788738513,10000,0.0975047504750475,974.95
303,0.524262618844633,10000,0.0975047504750475,974.95
304,0.9743120091788829,10000,0.0975047504750475,974.95
305,0.7394656333918672,10000,0.0975047504750475,974.95
306,0.7146113000688705,10000,0.0975047504750475,974.95
307,0.16557233733127064,10000,0.0975047504750475,974.95
308,0.9515418120249088,10000,0.0975047504750475,974.95
309,0.5325806812108872,10000,0.0975047504750475,974.95
310,0.8580075037553492,10000,0.0975047504750475,974.95
311,0.3313128343773818,10000,0.0975047504750475,974.95
312,0.8827822864049544,10000,0.0975047504750475,974.95
313,0.6950640608274828,10000,0.0975047504750475,974.95
314,0.9013149431378368,10000,0.0975047504750475,974.95
315,0.2868278293746287,10000,0.0975047504750475,974.95
316,0.6066141378686906,10000,0.0975047504750475,974.95
317,0.5807720689033109,10000,0.0975047504750475,974.95
318,0.7080630177410056,10000,0.0975047504750475,974.95
319,0.6155785345364216,10000,0.0975047504750475,974.95
320,0.6517837929818038,10000,0.0975047504750475,974.95
321,0.6412152081985429,10000,0.0975047504750475,974.95
322,0.5278904974150391,10000,0.0975047504750475,974.95
323,0.4979524896309977,10000,0.0975047504750475,974.95
324,0.658170385899088,10000,0.0975047504750475,974.95
325,0.3285476571006537,10000,0.0975047504750475,974.95
326,0.9177548644650362,10000,0.0975047504750475,974.95
327,0.2308343799641822,10000,0.0975047504750475,974.95
328,0.9326849712796516,10000,0.0975047504750475,974.95
329,0.6263522800783583,10000,0.0975047504750475,974.95
330,0.3906950258746379,10000,0.0975047504750475,974.95
331,0.2931686188602821,10000,0.0975047504750475,974.95
332,0.9504182024180434,10000,0.0975047504750475,974.95
333,0.5191507406767522,10000,0.0975047504750475,974.95
334,0.8733760114120565,10000,0.0975047504750475,974.95
335,0.1637945695544778,10000,0.0975047504750475,974.95
336,0.6005758300428529,10000,0.0975047504750475,974.95
337,0.7037263316023629,10000,0.0975047504750475,974.95
338,0.4312325940939722,10000,0.0975047504750475,974.95
339,0.4358513445301243,10000,0.0975047504750475,974.95
340,0.6413260983164818,10000,0.0975047504750475,974.95
341,0.9351958988429688,10000,0.0975047504750475,974.95
342,0.227514271940904,10000,0.0975047504750475,974.95
343,0.6814009756897347,10000,0.0975047504750475,974.95
344,0.0678251586572316,10000,0.0975047504750475,974.95
345,0.7690861884251129,10000,0.0975047504750475,974.95
346,0.6486578490694583,10000,0.0975047504750475,974.95
347,0.48061884151496514,10000,0.0975047504750475,974.95
349,0.35771022250685414,10000,0.0975047504750475,974.95
348,0.9459646899942935,10000,0.0975047504750475,974.95
350,0.7404715537612616,10000,0.0975047504750475,974.95
351,0.21510954608810617,10000,0.0975047504750475,974.95
352,0.8353371803993386,10000,0.0975047504750475,974.95
353,0.006617003305861124,10000,0.0975047504750475,974.95
354,0.2419032114730637,10000,0.0975047504750475,974.95
355,0.454280176261725,10000,0.0975047504750475,974.95
357,0.40177782591094335,10000,0.0975047504750475,974.95
356,0.4975512294096329,10000,0.0975047504750475,974.95
358,0.7887578860789182,10000,0.0975047504750475,974.95
359,0.13460677282929545,10000,0.0975047504750475,974.95
360,0.5589803923029139,10000,0.0975047504750475,974.95
361,0.7016720646666881,10000,0.0975047504750475,974.95
362,0.045343887852349996,10000,0.0975047504750475,974.95
363,0.6569929821738335,10000,0.0975047504750475,974.95
364,0.0020203940718452884,10000,0.0975047504750475,974.95
365,0.648861226986807,10000,0.0975047504750475,974.95
366,0.3000290103687493,10000,0.0975047504750475,974.95
367,0.6462530826906819,10000,0.0975047504750475,974.95
368,0.11002397288831034,10000,0.0975047504750475,974.95
369,0.1299042845074624,10000,0.0975047504750475,974.95
370,0.09883390657588531,10000,0.0975047504750475,974.95
371,0.309291754550012,10000,0.0975047504750475,974.95
372,0.2785353594064136,10000,0.0975047504750475,974.95
373,0.17289601197062943,10000,0.0975047504750475,974.95
374,0.3574835569929643,10000,0.0975047504750475,974.95
375,0.4859774508372787,10000,0.0975047504750475,974.95
376,0.8328193109881794,10000,0.0975047504750475,974.95
377,0.5420530423923674,10000,0.0975047504750475,974.95
378,0.2875110640376938,10000,0.0975047504750475,974.95
379,0.2740943147697481,10000,0.0975047504750475,974.95
380,0.32646570252447016,10000,0.0975047504750475,974.95
381,0.6872841108356809,10000,0.0975047504750475,974.95
382,0.09229144589950444,10000,0.0975047504750475,974.95
383,0.789145636260712,10000,0.0975047504750475,974.95
384,0.9615821324259627,10000,0.0975047504750475,974.95
385,0.1428065393964072,10000,0.0975047504750475,974.95
386,0.4670141189075796,10000,0.0975047504750475,974.95
387,0.34532650788436714,10000,0.0975047504750475,974.95
388,0.2670346262869101,10000,0.0975047504750475,974.95
390,0.7986349450477139,10000,0.0975047504750475,974.95
389,0.6624188354340257,10000,0.0975047504750475,974.95
391,0.4008154886738827,10000,0.0975047504750475,974.95
392,0.08257530737786178,10000,0.0975047504750475,974.95
393,0.257429227600666,10000,0.0975047504750475,974.95
394,0.01135233403907654,10000,0.0975047504750475,974.95
395,0.9620867147441077,10000,0.0975047504750475,974.95
396,0.8565800081010984,10000,0.0975047504750475,974.95
397,0.49617735089623904,10000,0.0975047504750475,974.95
398,0.03858188829434117,10000,0.0975047504750475,974.95
399,0.9873168766992828,10000,0.0975047504750475,974.95
400,0.7690374006287204,10000,0.0975047504750475,974.95
401,0.5595080751289786,10000,0.0975047504750475,974.95
402,0.11333612974072338,10000,0.0975047504750475,974.95
403,0.3108479907332724,10000,0.0975047504750475,974.95
404,0.24907828954210964,10000,0.0975047504750475,974.95
406,0.5662845360069876,10000,0.0975047504750475,974.95
405,0.6519959403487376,10000,0.0975047504750475,974.95
407,0.7141777223880871,10000,0.0975047504750475,974.95
408,0.6464504381146936,10000,0.0975047504750475,974.95
409,0.4238220700087413,10000,0.0975047504750475,974.95
410,0.6088163602853256,10000,0.0975047504750475,974.95
411,0.7247696584989386,10000,0.0975047504750475,974.95
412,0.3917119240278798,10000,0.0975047504750475,974.95
413,0.09373182963425608,10000,0.0975047504750475,974.95
414,0.6833151909468116,10000,0.0975047504750475,974.95
415,0.1412098753863873,10000,0.0975047504750475,974.95
416,0.333952871404384,10000,0.0975047504750475,974.95
417,0.9271857129389102,10000,0.0975047504750475,974.95
418,0.7357838293439168,10000,0.0975047504750475,974.95
419,0.6800448334280333,10000,0.0975047504750475,974.95
420,0.725879985460287,10000,0.0975047504750475,974.95
421,0.41880072297987003,10000,0.0975047504750475,974.95
422,0.21580486672141297,10000,0.0975047504750475,974.95
423,0.1263215895293065,10000,0.0975047504750475,974.95
424,0.8115941823477054,10000,0.0975047504750475,974.95
425,0.47481765679825827,10000,0.0975047504750475,974.95
426,0.6568138013591075,10000,0.0975047504750475,974.95
427,0.13606889762062646,10000,0.0975047504750475,974.95
428,0.1010212273028428,10000,0.0975047504750475,974.95
429,0.011764958867010455,10000,0.0975047504750475,974.95
430,0.6583879593103205,10000,0.0975047504750475,974.95
432,0.13378861124718133,10000,0.0975047504750475,974.95
431,0.25752550762049164,10000,0.0975047504750475,974.95
433,0.9915018338824804,10000,0.0975047504750475,974.95
434,0.1117369900136379,10000,0.0975047504750475,974.95
435,0.5795389300322715,10000,0.0975047504750475,974.95
436,0.9665520967047013,10000,0.0975047504750475,974.95
437,0.3885868008280736,10000,0.0975047504750475,974.95
438,0.03636238297831462,10000,0.0975047504750475,974.95
440,0.8134848496207671,10000,0.0975047504750475,974.95
439,0.1227968612877649,10000,0.0975047504750475,974.95
441,0.8163940074314151,10000,0.0975047504750475,974.95
442,0.5946117375903668,10000,0.0975047504750475,974.95
443,0.2929302773746685,10000,0.0975047504750475,974.95
444,0.11525894108352541,10000,0.0975047504750475,974.95
445,0.9396717091007313,10000,0.0975047504750475,974.95
446,0.5873797395202756,10000,0.0975047504750475,974.95
447,0.719714402099351,10000,0.0975047504750475,974.95
448,0.2108305027521452,10000,0.0975047504750475,974.95
449,0.21257453877724364,10000,0.0975047504750475,974.95
450,0.8981850202152079,10000,0.0975047504750475,974.95
451,0.08710639288254085,10000,0.0975047504750475,974.95
452,0.05240498785361236,10000,0.0975047504750475,974.95
453,0.06467407122864266,10000,0.0975047504750475,974.95
454,0.9518368326193533,10000,0.0975047504750475,974.95
455,0.6944371334398772,10000,0.0975047504750475,974.95
456,0.9182918311799635,10000,0.0975047504750475,974.95
457,0.11497274716184491,10000,0.0975047504750475,974.95
458,0.8087317007371029,10000,0.0975047504750475,974.95
459,0.12060878830539956,10000,0.0975047504750475,974.95
460,0.7849894896839672,10000,0.0975047504750475,974.95
461,0.036846626078611444,10000,0.0975047504750475,974.95
462,0.5457198761226061,10000,0.0975047504750475,974.95
463,0.32724305666745,10000,0.0975047504750475,974.95
464,0.8104236082843582,10000,0.0975047504750475,974.95
465,0.3640206492400817,10000,0.0975047504750475,974.95
466,0.6811204214374712,10000,0.0975047504750475,974.95
467,0.3875246260736609,10000,0.0975047504750475,974.95
468,0.4497569583078872,10000,0.0975047504750475,974.95
469,0.7864275443157225,10000,0.0975047504750475,974.95
470,0.1812499614516766,10000,0.0975047504750475,974.95
471,0.4823316265277753,10000,0.0975047504750475,974.95
472,0.4221726280896768,10000,0.0975047504750475,974.95
473,0.9257733440271139,10000,0.0975047504750475,974.95
474,0.06687174007990859,10000,0.0975047504750475,974.95
475,0.9064510704268768,10000,0.0975047504750475,974.95
476,0.9616892689557839,10000,0.0975047504750475,974.95
477,0.12087615105198934,10000,0.0975047504750475,974.95
478,0.8762472176602946,10000,0.0975047504750475,974.95
479,0.06586815205885077,10000,0.0975047504750475,974.95
480,0.3794311720346374,10000,0.0975047504750475,974.95
481,0.7444461435464012,10000,0.0975047504750475,974.95
482,0.574300505403329,10000,0.0975047504750475,974.95
484,0.3105187438993843,10000,0.0975047504750475,974.95
483,0.2293316517380728,10000,0.0975047504750475,974.95
485,0.8444725627794119,10000,0.0975047504750475,974.95
486,0.4820180723191295,10000,0.0975047504750475,974.95
487,0.23122901827442577,10000,0.0975047504750475,974.95
488,0.21983022435859434,10000,0.0975047504750475,974.95
489,0.5287888606567906,10000,0.0975047504750475,974.95
490,0.14499875769980275,10000,0.0975047504750475,974.95
491,0.3816599544938658,10000,0.0975047504750475,974.95
492,0.734158994976893,10000,0.0975047504750475,974.95
493,0.9090903000167341,10000,0.0975047504750475,974.95
494,0.6140791651459216,10000,0.0975047504750475,974.95
495,0.48577097206117614,10000,0.0975047504750475,974.95
496,0.3696708909765595,10000,0.0975047504750475,974.95
497,0.22471498374670806,10000,0.0975047504750475,974.95
498,0.205108090316526,10000,0.0975047504750475,974.95
499,0.6619726702922066,10000,0.0975047504750475,974.95
500,0.8105252877612968,10000,0.0975047504750475,974.95
501,0.9368374766026029,10000,0.0975047504750475,974.95
502,0.5532074617840015,10000,0.0975047504750475,974.95
504,0.28409861012068216,10000,0.0975047504750475,974.95
503,0.05266307848180707,10000,0.0975047504750475,974.95
505,0.4719460063937466,10000,0.0975047504750475,974.95
506,0.19378721731102722,10000,0.0975047504750475,974.95
507,0.6420650343726833,10000,0.0975047504750475,974.95
508,0.2543170126936286,10000,0.0975047504750475,974.95
509,0.5574560887280489,10000,0.0975047504750475,974.95
510,0.43666838072903114,10000,0.0975047504750475,974.95
511,0.29887693013014627,10000,0.0975047504750475,974.95
512,0.9349670688807056,10000,0.0975047504750475,974.95
513,0.2214811906772245,10000,0.0975047504750475,974.95
514,0.4937264050342355,10000,0.0975047504750475,974.95
515,0.8252221611359035,10000,0.0975047504750475,974.95
516,0.7976313107793243,10000,0.0975047504750475,974.95
517,0.4058099351818276,10000,0.0975047504750475,974.95
