a_hat,Nu_hat,N_hat,No,trial,T,avg_n,N,type
51.72136075442889,303.35733224679393,845.3573322467939,542,10,10,87.5,1000.0,Pseudolikelihood
-999.0,771.9030878925923,1313.9030878925923,542,10,10,87.5,1000.0,Turing Geometric
-999.0,11.472718462259763,553.4727184622598,542,10,10,87.5,1000.0,Huggins
-999.0,184.98198198198202,726.981981981982,542,10,10,87.5,1000.0,Schnabel
-999.0,252.72456924870153,794.7245692487015,542,10,10,87.5,1000.0,Zelterman
-999.0,411.0601190476191,953.0601190476191,542,10,10,87.5,1000.0,Jackknife k = 4
-999.0,423.2874999999999,965.2874999999999,542,10,10,87.5,1000.0,Jackknife k = 3
-999.0,378.4367724867725,920.4367724867725,542,10,10,87.5,1000.0,Jackknife k = 5
-999.0,249.12607477855238,791.1260747785524,542,10,10,87.5,1000.0,Conway-Maxwell-Poisson
-999.0,239.7298621224004,781.7298621224004,542,10,10,87.5,1000.0,Turing
-999.0,390.37777777777785,932.3777777777779,542,10,10,87.5,1000.0,Jackknife k = 2
-999.0,271.79999999999995,813.8,542,10,10,87.5,1000.0,Jackknife k = 1
-999.0,263.5953757225434,805.5953757225434,542,10,10,87.5,1000.0,Chao
2.094958403972926,432.7291902654856,1104.7291902654856,672,10,15,87.06666666666666,1000.0,Pseudolikelihood
-999.0,658.6876685683542,1330.6876685683542,672,10,15,87.06666666666666,1000.0,Turing Geometric
-999.0,7.070199608000053,679.070199608,672,10,15,87.06666666666666,1000.0,Huggins
-999.0,117.11987381703466,789.1198738170347,672,10,15,87.06666666666666,1000.0,Schnabel
-999.0,269.84235162730477,941.8423516273048,672,10,15,87.06666666666666,1000.0,Zelterman
-999.0,409.841391941392,1081.841391941392,672,10,15,87.06666666666666,1000.0,Jackknife k = 4
-999.0,437.23663003663,1109.23663003663,672,10,15,87.06666666666666,1000.0,Jackknife k = 3
-999.0,357.71829281829264,1029.7182928182926,672,10,15,87.06666666666666,1000.0,Jackknife k = 5
-999.0,423.2176721774306,1095.2176721774306,672,10,15,87.06666666666666,1000.0,Conway-Maxwell-Poisson
-999.0,191.3144230086682,863.3144230086682,672,10,15,87.06666666666666,1000.0,Turing
-999.0,415.04761904761904,1087.047619047619,672,10,15,87.06666666666666,1000.0,Jackknife k = 2
-999.0,298.66666666666674,970.6666666666667,672,10,15,87.06666666666666,1000.0,Jackknife k = 1
-999.0,256.0,928.0,672,10,15,87.06666666666666,1000.0,Chao
1.35942734180517,480.29881805442403,1217.298818054424,737,10,20,81.25,1000.0,Pseudolikelihood
-999.0,587.9680137957025,1324.9680137957025,737,10,20,81.25,1000.0,Turing Geometric
-999.0,4.962625591481697,741.9626255914817,737,10,20,81.25,1000.0,Huggins
-999.0,81.04391891891896,818.043918918919,737,10,20,81.25,1000.0,Schnabel
-999.0,312.03971329929504,1049.039713299295,737,10,20,81.25,1000.0,Zelterman
-999.0,471.6222566219469,1208.622256621947,737,10,20,81.25,1000.0,Jackknife k = 4
-999.0,469.5269005847954,1206.5269005847954,737,10,20,81.25,1000.0,Jackknife k = 3
-999.0,442.62037001204,1179.62037001204,737,10,20,81.25,1000.0,Jackknife k = 5
-999.0,475.57781646839203,1212.577816468392,737,10,20,81.25,1000.0,Conway-Maxwell-Poisson
-999.0,162.63804381629018,899.6380438162902,737,10,20,81.25,1000.0,Turing
-999.0,426.5894736842106,1163.5894736842106,737,10,20,81.25,1000.0,Jackknife k = 2
-999.0,304.0,1041.0,737,10,20,81.25,1000.0,Jackknife k = 1
-999.0,263.91752577319585,1000.9175257731958,737,10,20,81.25,1000.0,Chao
18.2381035572409,212.51968385227596,436.519683852276,224,100,5,63.8,1000.0,Pseudolikelihood
-999.0,493.9658294402725,717.9658294402725,224,100,5,63.8,1000.0,Turing Geometric
-999.0,15.556110334503302,239.5561103345033,224,100,5,63.8,1000.0,Huggins
-999.0,135.83157894736843,359.8315789473684,224,100,5,63.8,1000.0,Schnabel
-999.0,220.09171744612075,444.09171744612075,224,100,5,63.8,1000.0,Zelterman
-999.0,240.5,464.5,224,100,5,63.8,1000.0,Jackknife k = 4
-999.0,223.9833333333334,447.9833333333334,224,100,5,63.8,1000.0,Jackknife k = 3
-999.0,240.5,464.5,224,100,5,63.8,1000.0,Jackknife k = 5
-999.0,446.0353737455482,670.0353737455482,224,100,5,63.8,1000.0,Conway-Maxwell-Poisson
-999.0,144.8028440105703,368.8028440105703,224,100,5,63.8,1000.0,Turing
-999.0,187.54999999999995,411.54999999999995,224,100,5,63.8,1000.0,Jackknife k = 2
-999.0,120.80000000000001,344.8,224,100,5,63.8,1000.0,Jackknife k = 1
-999.0,215.10377358490564,439.10377358490564,224,100,5,63.8,1000.0,Chao
0.8853522479336756,960.0355204427874,1364.0355204427874,404,100,10,58.8,1000.0,Pseudolikelihood
-999.0,889.1998481694409,1293.1998481694409,404,100,10,58.8,1000.0,Turing Geometric
-999.0,9.454367176105677,413.4543671761057,404,100,10,58.8,1000.0,Huggins
-999.0,202.82608695652175,606.8260869565217,404,100,10,58.8,1000.0,Schnabel
-999.0,464.4068954576518,868.4068954576518,404,100,10,58.8,1000.0,Zelterman
-999.0,588.4708333333333,992.4708333333333,404,100,10,58.8,1000.0,Jackknife k = 4
-999.0,516.6958333333331,920.6958333333331,404,100,10,58.8,1000.0,Jackknife k = 3
-999.0,638.2453042328043,1042.2453042328043,404,100,10,58.8,1000.0,Jackknife k = 5
-999.0,958.7050141131122,1362.7050141131122,404,100,10,58.8,1000.0,Conway-Maxwell-Poisson
-999.0,311.08247497664934,715.0824749766493,404,100,10,58.8,1000.0,Turing
-999.0,410.73333333333323,814.7333333333332,404,100,10,58.8,1000.0,Jackknife k = 2
-999.0,250.20000000000005,654.2,404,100,10,58.8,1000.0,Jackknife k = 1
-999.0,444.1609195402299,848.1609195402299,404,100,10,58.8,1000.0,Chao
0.5972793372405358,1481.3429990460968,1980.3429990460968,499,100,15,49.333333333333336,1000.0,Pseudolikelihood
-999.0,1054.69659245253,1553.69659245253,499,100,15,49.333333333333336,1000.0,Turing Geometric
-999.0,6.537663848643433,505.53766384864343,499,100,15,49.333333333333336,1000.0,Huggins
-999.0,243.04564315352695,742.045643153527,499,100,15,49.333333333333336,1000.0,Schnabel
-999.0,593.7808220299125,1092.7808220299125,499,100,15,49.333333333333336,1000.0,Zelterman
-999.0,786.869688644689,1285.869688644689,499,100,15,49.333333333333336,1000.0,Jackknife k = 4
-999.0,677.7531135531135,1176.7531135531135,499,100,15,49.333333333333336,1000.0,Jackknife k = 3
-999.0,873.8396353646356,1372.8396353646356,499,100,15,49.333333333333336,1000.0,Jackknife k = 5
-999.0,1370.1039473669605,1869.1039473669605,499,100,15,49.333333333333336,1000.0,Conway-Maxwell-Poisson
-999.0,385.7550397041896,884.7550397041896,499,100,15,49.333333333333336,1000.0,Turing
-999.0,530.1047619047622,1029.1047619047622,499,100,15,49.333333333333336,1000.0,Jackknife k = 2
-999.0,318.26666666666665,817.2666666666667,499,100,15,49.333333333333336,1000.0,Jackknife k = 1
-999.0,559.0432692307693,1058.0432692307693,499,100,15,49.333333333333336,1000.0,Chao
0.5422764955116574,1025.1795589459475,1591.1795589459475,566,100,20,53.9,1000.0,Pseudolikelihood
-999.0,661.3495291416546,1227.3495291416546,566,100,20,53.9,1000.0,Turing Geometric
-999.0,4.414096874746406,570.4140968747464,566,100,20,53.9,1000.0,Huggins
-999.0,134.380859375,700.380859375,566,100,20,53.9,1000.0,Schnabel
-999.0,496.8851777845134,1062.8851777845134,566,100,20,53.9,1000.0,Zelterman
-999.0,712.181690746474,1278.181690746474,566,100,20,53.9,1000.0,Jackknife k = 4
-999.0,606.8688596491227,1172.8688596491227,566,100,20,53.9,1000.0,Jackknife k = 3
-999.0,801.2825356897145,1367.2825356897145,566,100,20,53.9,1000.0,Jackknife k = 5
-999.0,958.6933225916548,1524.6933225916548,566,100,20,53.9,1000.0,Conway-Maxwell-Poisson
-999.0,211.53246704669505,777.532467046695,566,100,20,53.9,1000.0,Turing
-999.0,477.58684210526326,1043.5868421052633,566,100,20,53.9,1000.0,Jackknife k = 2
-999.0,297.3499999999999,863.3499999999999,566,100,20,53.9,1000.0,Jackknife k = 1
-999.0,411.63445378151255,977.6344537815125,566,100,20,53.9,1000.0,Chao
0.3553561573074535,2293.0000897797936,2531.0000897797936,238,101,5,57.6,1000.0,Pseudolikelihood
-999.0,1155.085360083668,1393.085360083668,238,101,5,57.6,1000.0,Turing Geometric
-999.0,18.304439055948365,256.30443905594836,238,101,5,57.6,1000.0,Huggins
-999.0,355.36,593.36,238,101,5,57.6,1000.0,Schnabel
-999.0,601.5989006113967,839.5989006113967,238,101,5,57.6,1000.0,Zelterman
-999.0,355.725,593.725,238,101,5,57.6,1000.0,Jackknife k = 4
-999.0,325.58333333333337,563.5833333333334,238,101,5,57.6,1000.0,Jackknife k = 3
-999.0,355.725,593.725,238,101,5,57.6,1000.0,Jackknife k = 5
-999.0,2477.79566990151,2715.79566990151,238,101,5,57.6,1000.0,Conway-Maxwell-Poisson
-999.0,398.40421751324004,636.40421751324,238,101,5,57.6,1000.0,Turing
-999.0,262.35,500.35,238,101,5,57.6,1000.0,Jackknife k = 2
-999.0,158.39999999999998,396.4,238,101,5,57.6,1000.0,Jackknife k = 1
-999.0,594.0,832.0,238,101,5,57.6,1000.0,Chao
0.748557969295501,924.9554940192947,1271.9554940192947,347,101,10,50.5,1000.0,Pseudolikelihood
-999.0,764.9808841576989,1111.980884157699,347,101,10,50.5,1000.0,Turing Geometric
-999.0,8.132464229201332,355.13246422920133,347,101,10,50.5,1000.0,Huggins
-999.0,213.78481012658233,560.7848101265823,347,101,10,50.5,1000.0,Schnabel
-999.0,390.37956513820836,737.3795651382084,347,101,10,50.5,1000.0,Zelterman
-999.0,498.3180555555556,845.3180555555556,347,101,10,50.5,1000.0,Jackknife k = 4
-999.0,440.89305555555563,787.8930555555556,347,101,10,50.5,1000.0,Jackknife k = 3
-999.0,535.2330687830687,882.2330687830687,347,101,10,50.5,1000.0,Jackknife k = 5
-999.0,802.5278846855076,1149.5278846855076,347,101,10,50.5,1000.0,Conway-Maxwell-Poisson
-999.0,267.7241219386141,614.7241219386141,347,101,10,50.5,1000.0,Turing
-999.0,352.2555555555555,699.2555555555555,347,101,10,50.5,1000.0,Jackknife k = 2
-999.0,215.10000000000002,562.1,347,101,10,50.5,1000.0,Jackknife k = 1
-999.0,375.79605263157896,722.796052631579,347,101,10,50.5,1000.0,Chao
0.7375129776872879,1143.2334571267513,1723.2334571267513,580,101,15,63.06666666666667,1000.0,Pseudolikelihood
-999.0,910.466676897064,1490.466676897064,580,101,15,63.06666666666667,1000.0,Turing Geometric
-999.0,7.1155702852447575,587.1155702852448,580,101,15,63.06666666666667,1000.0,Huggins
-999.0,197.06557377049182,777.0655737704918,580,101,15,63.06666666666667,1000.0,Schnabel
-999.0,428.8015629172586,1008.8015629172586,580,101,15,63.06666666666667,1000.0,Zelterman
-999.0,650.6863553113556,1230.6863553113556,580,101,15,63.06666666666667,1000.0,Jackknife k = 4
-999.0,609.6831501831502,1189.6831501831502,580,101,15,63.06666666666667,1000.0,Jackknife k = 3
-999.0,658.1709540459542,1238.1709540459542,580,101,15,63.06666666666667,1000.0,Jackknife k = 5
-999.0,846.271694727779,1426.271694727779,580,101,15,63.06666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,309.2696407577472,889.2696407577472,580,101,15,63.06666666666667,1000.0,Turing
-999.0,513.8809523809525,1093.8809523809525,580,101,15,63.06666666666667,1000.0,Jackknife k = 2
-999.0,329.4666666666667,909.4666666666667,580,101,15,63.06666666666667,1000.0,Jackknife k = 1
-999.0,412.6125827814569,992.6125827814569,580,101,15,63.06666666666667,1000.0,Chao
1.8229496622190962,536.4407135734465,1258.4407135734464,722,101,20,68.4,1000.0,Pseudolikelihood
-999.0,719.8904298434318,1441.8904298434318,722,101,20,68.4,1000.0,Turing Geometric
-999.0,5.379495478972217,727.3794954789722,722,101,20,68.4,1000.0,Huggins
-999.0,128.3668730650155,850.3668730650155,722,101,20,68.4,1000.0,Schnabel
-999.0,223.3499801808241,945.3499801808241,722,101,20,68.4,1000.0,Zelterman
-999.0,263.94715342277254,985.9471534227725,722,101,20,68.4,1000.0,Jackknife k = 4
-999.0,382.51213450292425,1104.5121345029243,722,101,20,68.4,1000.0,Jackknife k = 3
-999.0,103.1157470115237,825.1157470115237,722,101,20,68.4,1000.0,Jackknife k = 5
-999.0,336.80942385714843,1058.8094238571484,722,101,20,68.4,1000.0,Conway-Maxwell-Poisson
-999.0,217.72921669863592,939.7292166986359,722,101,20,68.4,1000.0,Turing
-999.0,421.10263157894724,1143.1026315789472,722,101,20,68.4,1000.0,Jackknife k = 2
-999.0,323.95000000000005,1045.95,722,101,20,68.4,1000.0,Jackknife k = 1
-999.0,236.34349593495938,958.3434959349594,722,101,20,68.4,1000.0,Chao
1.42719359619155,1750.2869785475555,2050.2869785475555,300,102,5,68.6,1000.0,Pseudolikelihood
-999.0,2080.654012870719,2380.654012870719,300,102,5,68.6,1000.0,Turing Geometric
-999.0,23.70246343693765,323.70246343693765,300,102,5,68.6,1000.0,Huggins
-999.0,652.2558139534884,952.2558139534884,300,102,5,68.6,1000.0,Schnabel
-999.0,1012.3636295242977,1312.3636295242977,300,102,5,68.6,1000.0,Zelterman
-999.0,482.2416666666667,782.2416666666667,300,102,5,68.6,1000.0,Jackknife k = 4
-999.0,439.70000000000005,739.7,300,102,5,68.6,1000.0,Jackknife k = 3
-999.0,482.2416666666667,782.2416666666667,300,102,5,68.6,1000.0,Jackknife k = 5
-999.0,2204.694274570424,2504.694274570424,300,102,5,68.6,1000.0,Conway-Maxwell-Poisson
-999.0,749.3175270606898,1049.3175270606898,300,102,5,68.6,1000.0,Turing
-999.0,351.5,651.5,300,102,5,68.6,1000.0,Jackknife k = 2
-999.0,209.60000000000002,509.6,300,102,5,68.6,1000.0,Jackknife k = 1
-999.0,1009.4705882352941,1309.4705882352941,300,102,5,68.6,1000.0,Chao
1.0488960211402887,927.210995074292,1406.210995074292,479,102,10,71.9,1000.0,Pseudolikelihood
-999.0,937.7307144480737,1416.7307144480737,479,102,10,71.9,1000.0,Turing Geometric
-999.0,10.966912281708346,489.96691228170835,479,102,10,71.9,1000.0,Huggins
-999.0,251.7791666666667,730.7791666666667,479,102,10,71.9,1000.0,Schnabel
-999.0,440.00291996241947,919.0029199624195,479,102,10,71.9,1000.0,Zelterman
-999.0,612.8521825396824,1091.8521825396824,479,102,10,71.9,1000.0,Jackknife k = 4
-999.0,553.8986111111112,1032.8986111111112,479,102,10,71.9,1000.0,Jackknife k = 3
-999.0,645.8690476190475,1124.8690476190475,479,102,10,71.9,1000.0,Jackknife k = 5
-999.0,729.5216725875252,1208.5216725875252,479,102,10,71.9,1000.0,Conway-Maxwell-Poisson
-999.0,318.96281743796203,797.962817437962,479,102,10,71.9,1000.0,Turing
-999.0,453.01111111111106,932.0111111111111,479,102,10,71.9,1000.0,Jackknife k = 2
-999.0,283.5,762.5,479,102,10,71.9,1000.0,Jackknife k = 1
-999.0,427.6939655172414,906.6939655172414,479,102,10,71.9,1000.0,Chao
0.424661043757251,1436.0700939962499,2012.0700939962499,576,102,15,69.06666666666666,1000.0,Pseudolikelihood
-999.0,759.3323241619948,1335.3323241619948,576,102,15,69.06666666666666,1000.0,Turing Geometric
-999.0,6.7063769676782385,582.7063769676782,576,102,15,69.06666666666666,1000.0,Huggins
-999.0,172.53043478260872,748.5304347826087,576,102,15,69.06666666666666,1000.0,Schnabel
-999.0,519.3327560470309,1095.332756047031,576,102,15,69.06666666666666,1000.0,Zelterman
-999.0,733.050335775336,1309.050335775336,576,102,15,69.06666666666666,1000.0,Jackknife k = 4
-999.0,632.9761904761904,1208.9761904761904,576,102,15,69.06666666666666,1000.0,Jackknife k = 3
-999.0,813.4177183927186,1389.4177183927186,576,102,15,69.06666666666666,1000.0,Jackknife k = 5
-999.0,1125.0318835920757,1701.0318835920757,576,102,15,69.06666666666666,1000.0,Conway-Maxwell-Poisson
-999.0,244.87109124244955,820.8710912424496,576,102,15,69.06666666666666,1000.0,Turing
-999.0,502.4047619047619,1078.404761904762,576,102,15,69.06666666666666,1000.0,Jackknife k = 2
-999.0,312.66666666666674,888.6666666666667,576,102,15,69.06666666666666,1000.0,Jackknife k = 1
-999.0,448.9000000000001,1024.9,576,102,15,69.06666666666666,1000.0,Chao
0.49282741258737184,1216.8682624544213,1872.8682624544213,656,102,20,64.55,1000.0,Pseudolikelihood
-999.0,699.9258738948058,1355.9258738948058,656,102,20,64.55,1000.0,Turing Geometric
-999.0,5.0033868116348685,661.0033868116349,656,102,20,64.55,1000.0,Huggins
-999.0,130.7118110236221,786.7118110236221,656,102,20,64.55,1000.0,Schnabel
-999.0,411.3509465781776,1067.3509465781776,656,102,20,64.55,1000.0,Zelterman
-999.0,612.9667440660476,1268.9667440660476,656,102,20,64.55,1000.0,Jackknife k = 4
-999.0,581.7399122807019,1237.739912280702,656,102,20,64.55,1000.0,Jackknife k = 3
-999.0,603.2438580366356,1259.2438580366356,656,102,20,64.55,1000.0,Jackknife k = 5
-999.0,763.1061752026203,1419.1061752026203,656,102,20,64.55,1000.0,Conway-Maxwell-Poisson
-999.0,216.97129400719848,872.9712940071985,656,102,20,64.55,1000.0,Turing
-999.0,496.5684210526317,1152.5684210526317,656,102,20,64.55,1000.0,Jackknife k = 2
-999.0,326.79999999999995,982.8,656,102,20,64.55,1000.0,Jackknife k = 1
-999.0,360.780487804878,1016.780487804878,656,102,20,64.55,1000.0,Chao
0.07719986645088991,11210.456899385854,11480.456899385854,270,103,5,64.0,1000.0,Pseudolikelihood
-999.0,1547.8062397818408,1817.8062397818408,270,103,5,64.0,1000.0,Turing Geometric
-999.0,21.042150325939474,291.0421503259395,270,103,5,64.0,1000.0,Huggins
-999.0,449.72,719.72,270,103,5,64.0,1000.0,Schnabel
-999.0,950.6191493307056,1220.6191493307056,270,103,5,64.0,1000.0,Zelterman
-999.0,429.4916666666667,699.4916666666667,270,103,5,64.0,1000.0,Jackknife k = 4
-999.0,390.98333333333335,660.9833333333333,270,103,5,64.0,1000.0,Jackknife k = 3
-999.0,429.4916666666667,699.4916666666667,270,103,5,64.0,1000.0,Jackknife k = 5
-999.0,4998.919707149362,5268.919707149362,270,103,5,64.0,1000.0,Conway-Maxwell-Poisson
-999.0,545.6962674707164,815.6962674707164,270,103,5,64.0,1000.0,Turing
-999.0,311.75,581.75,270,103,5,64.0,1000.0,Jackknife k = 2
-999.0,185.60000000000002,455.6,270,103,5,64.0,1000.0,Jackknife k = 1
-999.0,928.0,1198.0,270,103,5,64.0,1000.0,Chao
0.05682243974173047,13555.75962063471,13957.75962063471,402,103,10,53.3,1000.0,Pseudolikelihood
-999.0,1318.2805350689575,1720.2805350689575,402,103,10,53.3,1000.0,Turing Geometric
-999.0,10.08965472155296,412.08965472155296,402,103,10,53.3,1000.0,Huggins
-999.0,396.1145038167939,798.1145038167939,402,103,10,53.3,1000.0,Schnabel
-999.0,780.7662064873127,1182.7662064873127,402,103,10,53.3,1000.0,Zelterman
-999.0,747.9367063492061,1149.9367063492061,402,103,10,53.3,1000.0,Jackknife k = 4
-999.0,636.2902777777774,1038.2902777777774,402,103,10,53.3,1000.0,Jackknife k = 3
-999.0,830.6959656084657,1232.6959656084657,402,103,10,53.3,1000.0,Jackknife k = 5
-999.0,2523.04143973103,2925.04143973103,402,103,10,53.3,1000.0,Conway-Maxwell-Poisson
-999.0,498.36811681968777,900.3681168196878,402,103,10,53.3,1000.0,Turing
-999.0,485.87777777777785,887.8777777777779,402,103,10,53.3,1000.0,Jackknife k = 2
-999.0,281.70000000000005,683.7,402,103,10,53.3,1000.0,Jackknife k = 1
-999.0,753.6076923076923,1155.6076923076923,402,103,10,53.3,1000.0,Chao
0.9380990152620626,952.937825808778,1553.9378258087781,601,103,15,66.46666666666667,1000.0,Pseudolikelihood
-999.0,883.0651225793451,1484.0651225793451,601,103,15,66.46666666666667,1000.0,Turing Geometric
-999.0,7.256352516941206,608.2563525169412,601,103,15,66.46666666666667,1000.0,Huggins
-999.0,203.95959595959596,804.959595959596,601,103,15,66.46666666666667,1000.0,Schnabel
-999.0,364.27482953663525,965.2748295366353,601,103,15,66.46666666666667,1000.0,Zelterman
-999.0,549.0030830280832,1150.0030830280832,601,103,15,66.46666666666667,1000.0,Jackknife k = 4
-999.0,558.9853479853482,1159.9853479853482,601,103,15,66.46666666666667,1000.0,Jackknife k = 3
-999.0,489.675493950494,1090.675493950494,601,103,15,66.46666666666667,1000.0,Jackknife k = 5
-999.0,665.2583269593838,1266.2583269593838,601,103,15,66.46666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,294.3497385803829,895.3497385803829,601,103,15,66.46666666666667,1000.0,Turing
-999.0,496.98095238095243,1097.9809523809524,601,103,15,66.46666666666667,1000.0,Jackknife k = 2
-999.0,329.4666666666667,930.4666666666667,601,103,15,66.46666666666667,1000.0,Jackknife k = 1
-999.0,362.2354651162791,963.2354651162791,601,103,15,66.46666666666667,1000.0,Chao
0.9402326321471596,677.662936138192,1322.662936138192,645,103,20,64.45,1000.0,Pseudolikelihood
-999.0,632.5503717557517,1277.5503717557517,645,103,20,64.45,1000.0,Turing Geometric
-999.0,4.756013916531174,649.7560139165312,645,103,20,64.45,1000.0,Huggins
-999.0,128.87267080745346,773.8726708074535,645,103,20,64.45,1000.0,Schnabel
-999.0,312.25337218461846,957.2533721846185,645,103,20,64.45,1000.0,Zelterman
-999.0,485.85057619539043,1130.8505761953904,645,103,20,64.45,1000.0,Jackknife k = 4
-999.0,481.88318713450303,1126.883187134503,645,103,20,64.45,1000.0,Jackknife k = 3
-999.0,468.4299347480219,1113.4299347480219,645,103,20,64.45,1000.0,Jackknife k = 5
-999.0,545.7771668068133,1190.7771668068133,645,103,20,64.45,1000.0,Conway-Maxwell-Poisson
