a_hat,Nu_hat,N_hat,No,trial,T,graph,N,type
-999.0,5810.222352941177,9296.222352941177,3486,12,40,sbm_50,10000,Schnabel
-999.0,6498.772811919331,9984.77281191933,3486,12,40,sbm_50,10000,Zelterman
-999.0,5997.480499645148,9483.480499645148,3486,12,40,sbm_50,10000,Chao Lee Jeng 1
-999.0,6196.733190646455,9682.733190646455,3486,12,40,sbm_50,10000,Chao Lee Jeng 0
-999.0,7591.066963471567,11077.066963471567,3486,12,40,sbm_50,10000,Jackknife k = 4
-999.0,6377.899510796222,9863.899510796222,3486,12,40,sbm_50,10000,Jackknife k = 3
-999.0,8505.969254933072,11991.969254933072,3486,12,40,sbm_50,10000,Jackknife k = 5
-999.0,9008.439037067094,12494.439037067094,3486,12,40,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5980.994729044469,9466.994729044469,3486,12,40,sbm_50,10000,Turing
-999.0,4783.418589743589,8269.41858974359,3486,12,40,sbm_50,10000,Jackknife k = 2
-999.0,2701.7250000000004,6187.725,3486,12,40,sbm_50,10000,Jackknife k = 1
-999.0,6000.158955033983,9486.158955033983,3486,12,40,sbm_50,10000,Chao Lee Jeng 2
10.489306115361627,6294.105589911943,10132.105589911942,3838,12,45,sbm_50,10000,Pseudolikelihood
-999.0,5920.395604395604,9758.395604395604,3838,12,45,sbm_50,10000,Chao
-999.0,12945.258982717718,16783.258982717718,3838,12,45,sbm_50,10000,Turing Geometric
-999.0,5346.986326344577,9184.986326344577,3838,12,45,sbm_50,10000,Schnabel
-999.0,5978.226853278698,9816.226853278698,3838,12,45,sbm_50,10000,Zelterman
-999.0,5489.760881313403,9327.760881313403,3838,12,45,sbm_50,10000,Chao Lee Jeng 1
-999.0,5654.066719489323,9492.066719489323,3838,12,45,sbm_50,10000,Chao Lee Jeng 0
-999.0,7706.816591440427,11544.816591440427,3838,12,45,sbm_50,10000,Jackknife k = 4
-999.0,6558.972421893352,10396.972421893352,3838,12,45,sbm_50,10000,Jackknife k = 3
-999.0,8560.627424564365,12398.627424564365,3838,12,45,sbm_50,10000,Jackknife k = 5
-999.0,7680.236678587191,11518.23667858719,3838,12,45,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5476.489053824211,9314.48905382421,3838,12,45,sbm_50,10000,Turing
-999.0,4996.432323232322,8834.432323232322,3838,12,45,sbm_50,10000,Jackknife k = 2
-999.0,2870.7555555555555,6708.7555555555555,3838,12,45,sbm_50,10000,Jackknife k = 1
-999.0,5492.13010561446,9330.13010561446,3838,12,45,sbm_50,10000,Chao Lee Jeng 2
14.764064692722892,5698.520665980817,9812.520665980817,4114,12,50,sbm_50,10000,Pseudolikelihood
-999.0,5418.676023391814,9532.676023391814,4114,12,50,sbm_50,10000,Chao
-999.0,12249.531658255222,16363.531658255222,4114,12,50,sbm_50,10000,Turing Geometric
-999.0,5019.864946889225,9133.864946889225,4114,12,50,sbm_50,10000,Schnabel
-999.0,5457.986116912336,9571.986116912336,4114,12,50,sbm_50,10000,Zelterman
-999.0,5113.816172203862,9227.816172203862,4114,12,50,sbm_50,10000,Chao Lee Jeng 1
-999.0,5255.5324258272885,9369.532425827289,4114,12,50,sbm_50,10000,Chao Lee Jeng 0
-999.0,7561.626143617021,11675.62614361702,4114,12,50,sbm_50,10000,Jackknife k = 4
-999.0,6569.569838435373,10683.569838435373,4114,12,50,sbm_50,10000,Jackknife k = 3
-999.0,8217.360596492761,12331.360596492761,4114,12,50,sbm_50,10000,Jackknife k = 5
-999.0,6371.57020657153,10485.57020657153,4114,12,50,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5106.053644720911,9220.05364472091,4114,12,50,sbm_50,10000,Turing
-999.0,5101.311020408164,9215.311020408164,4114,12,50,sbm_50,10000,Jackknife k = 2
-999.0,2983.12,7097.12,4114,12,50,sbm_50,10000,Jackknife k = 1
-999.0,5115.704152403428,9229.704152403428,4114,12,50,sbm_50,10000,Chao Lee Jeng 2
-999.0,12841.6,13519.6,678,12,5,sbm_50,10000,Morgan Ridout
-999.0,7955.9,9071.9,1116,12,10,sbm_50,10000,Morgan Ridout
-999.0,6477.5,7908.5,1431,12,15,sbm_50,10000,Morgan Ridout
-999.0,6398.5,8336.5,1938,12,20,sbm_50,10000,Morgan Ridout
-999.0,6596.200000000001,8958.2,2362,12,25,sbm_50,10000,Morgan Ridout
-999.0,7585.299999999999,10307.3,2722,12,30,sbm_50,10000,Morgan Ridout
-999.0,8685.5,11806.5,3121,12,35,sbm_50,10000,Morgan Ridout
-999.0,7346.0,10832.0,3486,12,40,sbm_50,10000,Morgan Ridout
-999.0,1.15876532e9,1.158769158e9,3838,12,45,sbm_50,10000,Morgan Ridout
-999.0,5780.700000000001,9894.7,4114,12,50,sbm_50,10000,Morgan Ridout
0.6250781832115473,16016.747341513717,16613.747341513717,597,13,5,sbm_50,10000,Pseudolikelihood
-999.0,6498.0,7095.0,597,13,5,sbm_50,10000,Chao
-999.0,12444.722156965163,13041.722156965163,597,13,5,sbm_50,10000,Turing Geometric
-999.0,4536.0344827586205,5133.0344827586205,597,13,5,sbm_50,10000,Schnabel
-999.0,6511.663475526349,7108.663475526349,597,13,5,sbm_50,10000,Zelterman
-999.0,4912.307923427057,5509.307923427057,597,13,5,sbm_50,10000,Chao Lee Jeng 1
-999.0,6844.684874955182,7441.684874955182,597,13,5,sbm_50,10000,Chao Lee Jeng 0
-999.0,1109.25,1706.25,597,13,5,sbm_50,10000,Jackknife k = 4
-999.0,1002.5166666666667,1599.5166666666667,597,13,5,sbm_50,10000,Jackknife k = 3
-999.0,1109.25,1706.25,597,13,5,sbm_50,10000,Jackknife k = 5
-999.0,36310.69852478499,36907.69852478499,597,13,5,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,4803.682950089668,5400.682950089668,597,13,5,sbm_50,10000,Turing
-999.0,786.75,1383.75,597,13,5,sbm_50,10000,Jackknife k = 2
-999.0,456.0,1053.0,597,13,5,sbm_50,10000,Jackknife k = 1
-999.0,5012.818857743953,5609.818857743953,597,13,5,sbm_50,10000,Chao Lee Jeng 2
1000.0,7577.134921264529,8711.13492126453,1134,13,10,sbm_50,10000,Pseudolikelihood
-999.0,7434.24,8568.24,1134,13,10,sbm_50,10000,Chao
-999.0,15610.07026749025,16744.07026749025,1134,13,10,sbm_50,10000,Turing Geometric
-999.0,6628.135802469136,7762.135802469136,1134,13,10,sbm_50,10000,Schnabel
-999.0,7429.778783611333,8563.778783611333,1134,13,10,sbm_50,10000,Zelterman
-999.0,6709.320683111953,7843.320683111953,1134,13,10,sbm_50,10000,Chao Lee Jeng 1
-999.0,7615.91571993242,8749.91571993242,1134,13,10,sbm_50,10000,Chao Lee Jeng 0
-999.0,2926.770833333333,4060.770833333333,1134,13,10,sbm_50,10000,Jackknife k = 4
-999.0,2394.9958333333334,3528.9958333333334,1134,13,10,sbm_50,10000,Jackknife k = 3
-999.0,3350.958333333333,4484.958333333333,1134,13,10,sbm_50,10000,Jackknife k = 5
-999.0,5572.133991277392,6706.133991277392,1134,13,10,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,6724.420584976442,7858.420584976442,1134,13,10,sbm_50,10000,Turing
-999.0,1741.8666666666663,2875.8666666666663,1134,13,10,sbm_50,10000,Jackknife k = 2
-999.0,950.4000000000001,2084.4,1134,13,10,sbm_50,10000,Jackknife k = 1
-999.0,6720.498812351538,7854.498812351538,1134,13,10,sbm_50,10000,Chao Lee Jeng 2
1000.0,8369.181860738661,9985.181860738661,1616,13,15,sbm_50,10000,Pseudolikelihood
-999.0,8326.446564885497,9942.446564885497,1616,13,15,sbm_50,10000,Chao
-999.0,17463.40139882625,19079.40139882625,1616,13,15,sbm_50,10000,Turing Geometric
-999.0,7625.040816326531,9241.040816326531,1616,13,15,sbm_50,10000,Schnabel
-999.0,8325.921344593458,9941.921344593458,1616,13,15,sbm_50,10000,Zelterman
-999.0,7733.847153964733,9349.847153964733,1616,13,15,sbm_50,10000,Chao Lee Jeng 1
-999.0,8388.499051700903,10004.499051700903,1616,13,15,sbm_50,10000,Chao Lee Jeng 0
-999.0,4401.5989010989015,6017.5989010989015,1616,13,15,sbm_50,10000,Jackknife k = 4
-999.0,3552.6970695970704,5168.69706959707,1616,13,15,sbm_50,10000,Jackknife k = 3
-999.0,5120.617216117216,6736.617216117216,1616,13,15,sbm_50,10000,Jackknife k = 5
-999.0,8798.843528064977,10414.843528064977,1616,13,15,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,7738.6166943844255,9354.616694384426,1616,13,15,sbm_50,10000,Turing
-999.0,2553.1761904761906,4169.176190476191,1616,13,15,sbm_50,10000,Jackknife k = 2
-999.0,1378.5333333333333,2994.5333333333333,1616,13,15,sbm_50,10000,Jackknife k = 1
-999.0,7741.998220865167,9357.998220865167,1616,13,15,sbm_50,10000,Chao Lee Jeng 2
1000.0,7093.607213227212,9028.607213227213,1935,13,20,sbm_50,10000,Pseudolikelihood
-999.0,6840.021126760563,8775.021126760563,1935,13,20,sbm_50,10000,Chao
-999.0,14934.304006314644,16869.304006314644,1935,13,20,sbm_50,10000,Turing Geometric
-999.0,6638.288065843621,8573.28806584362,1935,13,20,sbm_50,10000,Schnabel
-999.0,6826.326703252931,8761.326703252931,1935,13,20,sbm_50,10000,Zelterman
-999.0,6606.2448,8541.2448,1935,13,20,sbm_50,10000,Chao Lee Jeng 1
-999.0,7019.481736595764,8954.481736595764,1935,13,20,sbm_50,10000,Chao Lee Jeng 0
-999.0,5041.4276315789475,6976.4276315789475,1935,13,20,sbm_50,10000,Jackknife k = 4
-999.0,4104.550438596491,6039.550438596491,1935,13,20,sbm_50,10000,Jackknife k = 3
-999.0,5817.315789473684,7752.315789473684,1935,13,20,sbm_50,10000,Jackknife k = 5
-999.0,5145.007132680708,7080.007132680708,1935,13,20,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,6617.84185296491,8552.84185296491,1935,13,20,sbm_50,10000,Turing
-999.0,2976.339473684211,4911.339473684211,1935,13,20,sbm_50,10000,Jackknife k = 2
-999.0,1621.6499999999996,3556.6499999999996,1935,13,20,sbm_50,10000,Jackknife k = 1
-999.0,6610.802561366063,8545.802561366063,1935,13,20,sbm_50,10000,Chao Lee Jeng 2
771.1202974862215,6543.405690305323,8852.405690305324,2309,13,25,sbm_50,10000,Pseudolikelihood
-999.0,6325.772727272728,8634.772727272728,2309,13,25,sbm_50,10000,Chao
-999.0,14052.509707799982,16361.509707799982,2309,13,25,sbm_50,10000,Turing Geometric
-999.0,6191.027247956403,8500.027247956403,2309,13,25,sbm_50,10000,Schnabel
-999.0,6304.743144895439,8613.74314489544,2309,13,25,sbm_50,10000,Zelterman
-999.0,6182.5094322602345,8491.509432260234,2309,13,25,sbm_50,10000,Chao Lee Jeng 1
-999.0,6505.583132506523,8814.583132506523,2309,13,25,sbm_50,10000,Chao Lee Jeng 0
-999.0,5679.536584321477,7988.536584321477,2309,13,25,sbm_50,10000,Jackknife k = 4
-999.0,4686.233333333334,6995.233333333334,2309,13,25,sbm_50,10000,Jackknife k = 3
-999.0,6457.724070989398,8766.724070989398,2309,13,25,sbm_50,10000,Jackknife k = 5
-999.0,5876.839885228359,8185.839885228359,2309,13,25,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,6191.701737858022,8500.701737858022,2309,13,25,sbm_50,10000,Turing
-999.0,3439.5666666666666,5748.566666666667,2309,13,25,sbm_50,10000,Jackknife k = 2
-999.0,1895.04,4204.04,2309,13,25,sbm_50,10000,Jackknife k = 1
-999.0,6185.450961840123,8494.450961840123,2309,13,25,sbm_50,10000,Chao Lee Jeng 2
25.472682029536326,6544.8781537012555,9239.878153701255,2695,13,30,sbm_50,10000,Pseudolikelihood
-999.0,6158.625307125307,8853.625307125307,2695,13,30,sbm_50,10000,Chao
-999.0,13680.972003540504,16375.972003540504,2695,13,30,sbm_50,10000,Turing Geometric
-999.0,5937.155945419103,8632.155945419103,2695,13,30,sbm_50,10000,Schnabel
-999.0,6146.874537831256,8841.874537831256,2695,13,30,sbm_50,10000,Zelterman
-999.0,5977.065760246489,8672.065760246489,2695,13,30,sbm_50,10000,Chao Lee Jeng 1
-999.0,6239.992114247991,8934.99211424799,2695,13,30,sbm_50,10000,Chao Lee Jeng 0
-999.0,6287.190467068052,8982.190467068052,2695,13,30,sbm_50,10000,Jackknife k = 4
-999.0,5241.661494252875,7936.661494252875,2695,13,30,sbm_50,10000,Jackknife k = 3
-999.0,7073.620864443135,9768.620864443135,2695,13,30,sbm_50,10000,Jackknife k = 5
-999.0,6191.311698914473,8886.311698914473,2695,13,30,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5980.111120278854,8675.111120278854,2695,13,30,sbm_50,10000,Turing
-999.0,3887.3321839080454,6582.332183908045,2695,13,30,sbm_50,10000,Jackknife k = 2
-999.0,2164.366666666667,4859.366666666667,2695,13,30,sbm_50,10000,Jackknife k = 1
-999.0,5979.822456331129,8674.822456331129,2695,13,30,sbm_50,10000,Chao Lee Jeng 2
1.0388022794666676,12954.90490273394,16035.90490273394,3081,13,35,sbm_50,10000,Pseudolikelihood
-999.0,6260.145161290322,9341.145161290322,3081,13,35,sbm_50,10000,Chao
-999.0,13136.62343145499,16217.62343145499,3081,13,35,sbm_50,10000,Turing Geometric
-999.0,5433.1966527196655,8514.196652719666,3081,13,35,sbm_50,10000,Schnabel
-999.0,6301.2067038112655,9382.206703811265,3081,13,35,sbm_50,10000,Zelterman
-999.0,5783.5811071574735,8864.581107157474,3081,13,35,sbm_50,10000,Chao Lee Jeng 1
-999.0,6029.286160680811,9110.286160680811,3081,13,35,sbm_50,10000,Chao Lee Jeng 0
-999.0,6898.77462359944,9979.77462359944,3081,13,35,sbm_50,10000,Jackknife k = 4
-999.0,5784.680621339445,8865.680621339445,3081,13,35,sbm_50,10000,Jackknife k = 3
-999.0,7716.500492429377,10797.500492429377,3081,13,35,sbm_50,10000,Jackknife k = 5
-999.0,11690.737535003656,14771.737535003656,3081,13,35,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5673.158844594942,8754.158844594942,3081,13,35,sbm_50,10000,Turing
-999.0,4316.497478991597,7397.497478991597,3081,13,35,sbm_50,10000,Jackknife k = 2
-999.0,2420.8,5501.8,3081,13,35,sbm_50,10000,Jackknife k = 1
-999.0,5786.511383064262,8867.511383064262,3081,13,35,sbm_50,10000,Chao Lee Jeng 2
2.203552116540853,8834.470041860828,12248.470041860828,3414,13,40,sbm_50,10000,Pseudolikelihood
-999.0,5734.292937399678,9148.292937399678,3414,13,40,sbm_50,10000,Chao
-999.0,12625.725177522248,16039.725177522248,3414,13,40,sbm_50,10000,Turing Geometric
-999.0,5210.764444444445,8624.764444444445,3414,13,40,sbm_50,10000,Schnabel
-999.0,5749.074045653166,9163.074045653166,3414,13,40,sbm_50,10000,Zelterman
-999.0,5436.682130894045,8850.682130894045,3414,13,40,sbm_50,10000,Chao Lee Jeng 1
-999.0,5636.597217645487,9050.597217645487,3414,13,40,sbm_50,10000,Chao Lee Jeng 0
-999.0,7015.733036984351,10429.733036984351,3414,13,40,sbm_50,10000,Jackknife k = 4
-999.0,6008.3478744939275,9422.347874493928,3414,13,40,sbm_50,10000,Jackknife k = 3
-999.0,7662.627669787704,11076.627669787704,3414,13,40,sbm_50,10000,Jackknife k = 5
-999.0,8590.637542872804,12004.637542872804,3414,13,40,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5386.155182251983,8800.155182251983,3414,13,40,sbm_50,10000,Turing
-999.0,4568.850641025642,7982.850641025642,3414,13,40,sbm_50,10000,Jackknife k = 2
-999.0,2606.1749999999993,6020.174999999999,3414,13,40,sbm_50,10000,Jackknife k = 1
-999.0,5438.830521617023,8852.830521617023,3414,13,40,sbm_50,10000,Chao Lee Jeng 2
2.994594042300235,7782.2526818279475,11489.252681827948,3707,13,45,sbm_50,10000,Pseudolikelihood
-999.0,5550.407330567083,9257.407330567083,3707,13,45,sbm_50,10000,Chao
-999.0,12400.286889960982,16107.286889960982,3707,13,45,sbm_50,10000,Turing Geometric
-999.0,5058.225535880709,8765.225535880709,3707,13,45,sbm_50,10000,Schnabel
-999.0,5566.240866098757,9273.240866098757,3707,13,45,sbm_50,10000,Zelterman
-999.0,5276.628490782588,8983.628490782588,3707,13,45,sbm_50,10000,Chao Lee Jeng 1
-999.0,5448.19699937246,9155.19699937246,3707,13,45,sbm_50,10000,Chao Lee Jeng 0
-999.0,7198.047971967739,10905.047971967739,3707,13,45,sbm_50,10000,Jackknife k = 4
-999.0,6241.712297392531,9948.71229739253,3707,13,45,sbm_50,10000,Jackknife k = 3
-999.0,7753.562420671071,11460.56242067107,3707,13,45,sbm_50,10000,Jackknife k = 5
-999.0,7724.904777856158,11431.904777856158,3707,13,45,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5240.047071099787,8947.047071099787,3707,13,45,sbm_50,10000,Turing
-999.0,4801.968181818182,8508.968181818182,3707,13,45,sbm_50,10000,Jackknife k = 2
-999.0,2770.044444444444,6477.044444444444,3707,13,45,sbm_50,10000,Jackknife k = 1
-999.0,5278.457433817481,8985.45743381748,3707,13,45,sbm_50,10000,Chao Lee Jeng 2
3.164918793089493,7354.719059040638,11312.719059040639,3958,13,50,sbm_50,10000,Pseudolikelihood
-999.0,5342.577300613497,9300.577300613497,3958,13,50,sbm_50,10000,Chao
-999.0,12003.318635072237,15961.318635072237,3958,13,50,sbm_50,10000,Turing Geometric
-999.0,4828.205555555556,8786.205555555556,3958,13,50,sbm_50,10000,Schnabel
-999.0,5367.9451683419775,9325.945168341977,3958,13,50,sbm_50,10000,Zelterman
-999.0,5055.585341074491,9013.585341074491,3958,13,50,sbm_50,10000,Chao Lee Jeng 1
-999.0,5205.015303855347,9163.015303855347,3958,13,50,sbm_50,10000,Chao Lee Jeng 0
-999.0,7266.221166594298,11224.221166594298,3958,13,50,sbm_50,10000,Jackknife k = 4
-999.0,6374.281632653059,10332.28163265306,3958,13,50,sbm_50,10000,Jackknife k = 3
-999.0,7725.942428145865,11683.942428145865,3958,13,50,sbm_50,10000,Jackknife k = 5
-999.0,7476.5712794469,11434.5712794469,3958,13,50,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,5017.098468895621,8975.098468895621,3958,13,50,sbm_50,10000,Turing
-999.0,4958.5073469387735,8916.507346938773,3958,13,50,sbm_50,10000,Jackknife k = 2
-999.0,2891.9799999999996,6849.98,3958,13,50,sbm_50,10000,Jackknife k = 1
-999.0,5057.191360145,9015.191360145,3958,13,50,sbm_50,10000,Chao Lee Jeng 2
-999.0,3.4848539e7,3.4849136e7,597,13,5,sbm_50,10000,Morgan Ridout
-999.0,6731.3,7865.3,1134,13,10,sbm_50,10000,Morgan Ridout
-999.0,7727.700000000001,9343.7,1616,13,15,sbm_50,10000,Morgan Ridout
-999.0,6665.700000000001,8600.7,1935,13,20,sbm_50,10000,Morgan Ridout
-999.0,6361.799999999999,8670.8,2309,13,25,sbm_50,10000,Morgan Ridout
-999.0,6148.9,8843.9,2695,13,30,sbm_50,10000,Morgan Ridout
-999.0,6424.799999999999,9505.8,3081,13,35,sbm_50,10000,Morgan Ridout
-999.0,5936.299999999999,9350.3,3414,13,40,sbm_50,10000,Morgan Ridout
-999.0,5756.5,9463.5,3707,13,45,sbm_50,10000,Morgan Ridout
-999.0,5576.1,9534.1,3958,13,50,sbm_50,10000,Morgan Ridout
1000.0,12298.65386149543,12845.65386149543,547,14,5,sbm_50,10000,Pseudolikelihood
-999.0,11926.041666666666,12473.041666666666,547,14,5,sbm_50,10000,Chao
-999.0,24657.582972294815,25204.582972294815,547,14,5,sbm_50,10000,Turing Geometric
-999.0,9625.416666666666,10172.416666666666,547,14,5,sbm_50,10000,Schnabel
-999.0,11922.086457898346,12469.086457898346,547,14,5,sbm_50,10000,Zelterman
-999.0,9645.43333333333,10192.43333333333,547,14,5,sbm_50,10000,Chao Lee Jeng 1
-999.0,12903.122907923456,13450.122907923456,547,14,5,sbm_50,10000,Chao Lee Jeng 0
-999.0,1055.0,1602.0,547,14,5,sbm_50,10000,Jackknife k = 4
-999.0,951.5999999999999,1498.6,547,14,5,sbm_50,10000,Jackknife k = 3
-999.0,1055.0,1602.0,547,14,5,sbm_50,10000,Jackknife k = 5
-999.0,-1546,-999,547,14,5,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,9701.033403731637,10248.033403731637,547,14,5,sbm_50,10000,Turing
-999.0,743.5999999999999,1290.6,547,14,5,sbm_50,10000,Jackknife k = 2
-999.0,428.0,975.0,547,14,5,sbm_50,10000,Jackknife k = 1
-999.0,9645.43333333333,10192.43333333333,547,14,5,sbm_50,10000,Chao Lee Jeng 2
1000.0,9854.15731871554,10893.15731871554,1039,14,10,sbm_50,10000,Pseudolikelihood
-999.0,9171.66037735849,10210.66037735849,1039,14,10,sbm_50,10000,Chao
-999.0,19835.56212409455,20874.56212409455,1039,14,10,sbm_50,10000,Turing Geometric
-999.0,8767.566037735849,9806.566037735849,1039,14,10,sbm_50,10000,Schnabel
-999.0,9154.4667322915,10193.4667322915,1039,14,10,sbm_50,10000,Zelterman
-999.0,8594.29433962264,9633.29433962264,1039,14,10,sbm_50,10000,Chao Lee Jeng 1
-999.0,9709.269840388126,10748.269840388126,1039,14,10,sbm_50,10000,Chao Lee Jeng 0
-999.0,2784.277777777778,3823.277777777778,1039,14,10,sbm_50,10000,Jackknife k = 4
-999.0,2266.8777777777777,3305.8777777777777,1039,14,10,sbm_50,10000,Jackknife k = 3
-999.0,3200.7222222222226,4239.722222222223,1039,14,10,sbm_50,10000,Jackknife k = 5
-999.0,-2038,-999,1039,14,10,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,8648.110049982757,9687.110049982757,1039,14,10,sbm_50,10000,Turing
-999.0,1638.511111111111,2677.511111111111,1039,14,10,sbm_50,10000,Jackknife k = 2
-999.0,887.4000000000001,1926.4,1039,14,10,sbm_50,10000,Jackknife k = 1
-999.0,8594.29433962264,9633.29433962264,1039,14,10,sbm_50,10000,Chao Lee Jeng 2
1000.0,9767.187243459073,11296.187243459073,1529,14,15,sbm_50,10000,Pseudolikelihood
-999.0,9126.768181818183,10655.768181818183,1529,14,15,sbm_50,10000,Chao
-999.0,19909.619240303637,21438.619240303637,1529,14,15,sbm_50,10000,Turing Geometric
-999.0,9009.105263157895,10538.105263157895,1529,14,15,sbm_50,10000,Schnabel
-999.0,9103.424461144887,10632.424461144887,1529,14,15,sbm_50,10000,Zelterman
-999.0,8864.043144208039,10393.043144208039,1529,14,15,sbm_50,10000,Chao Lee Jeng 1
-999.0,9594.856939784466,11123.856939784466,1529,14,15,sbm_50,10000,Chao Lee Jeng 0
-999.0,4274.7032967032965,5803.7032967032965,1529,14,15,sbm_50,10000,Jackknife k = 4
-999.0,3439.7992673992676,4968.799267399268,1529,14,15,sbm_50,10000,Jackknife k = 3
-999.0,4983.74358974359,6512.74358974359,1529,14,15,sbm_50,10000,Jackknife k = 5
-999.0,1526.4966075215398,3055.4966075215398,1529,14,15,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,8899.21683977711,10428.21683977711,1529,14,15,sbm_50,10000,Turing
-999.0,2462.0761904761903,3991.0761904761903,1529,14,15,sbm_50,10000,Jackknife k = 2
-999.0,1322.5333333333333,2851.5333333333333,1529,14,15,sbm_50,10000,Jackknife k = 1
-999.0,8866.87889949977,10395.87889949977,1529,14,15,sbm_50,10000,Chao Lee Jeng 2
1000.0,9468.044225392894,11317.044225392894,1849,14,20,sbm_50,10000,Pseudolikelihood
-999.0,8862.05,10711.05,1849,14,20,sbm_50,10000,Chao
-999.0,19471.944879952942,21320.944879952942,1849,14,20,sbm_50,10000,Turing Geometric
-999.0,8868.570588235294,10717.570588235294,1849,14,20,sbm_50,10000,Schnabel
-999.0,8835.12438750563,10684.12438750563,1849,14,20,sbm_50,10000,Zelterman
-999.0,8761.245175766639,10610.245175766639,1849,14,20,sbm_50,10000,Chao Lee Jeng 1
-999.0,9296.27156577759,11145.27156577759,1849,14,20,sbm_50,10000,Chao Lee Jeng 0
-999.0,5176.620614035088,7025.620614035088,1849,14,20,sbm_50,10000,Jackknife k = 4
-999.0,4163.444005847953,6012.444005847953,1849,14,20,sbm_50,10000,Jackknife k = 3
-999.0,6039.631578947368,7888.631578947368,1849,14,20,sbm_50,10000,Jackknife k = 5
-999.0,2648.4607339923386,4497.460733992339,1849,14,20,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,8786.581688800088,10635.581688800088,1849,14,20,sbm_50,10000,Turing
-999.0,2978.9789473684204,4827.97894736842,1849,14,20,sbm_50,10000,Jackknife k = 2
-999.0,1599.8000000000002,3448.8,1849,14,20,sbm_50,10000,Jackknife k = 1
-999.0,8763.891122194516,10612.891122194516,1849,14,20,sbm_50,10000,Chao Lee Jeng 2
1000.0,8625.21633380362,10980.21633380362,2355,14,25,sbm_50,10000,Pseudolikelihood
-999.0,8224.763358778626,10579.763358778626,2355,14,25,sbm_50,10000,Chao
-999.0,18110.764414484685,20465.764414484685,2355,14,25,sbm_50,10000,Turing Geometric
-999.0,8185.101351351352,10540.101351351352,2355,14,25,sbm_50,10000,Schnabel
-999.0,8202.097149131965,10557.097149131965,2355,14,25,sbm_50,10000,Zelterman
-999.0,8105.382574699801,10460.3825746998,2355,14,25,sbm_50,10000,Chao Lee Jeng 1
-999.0,8503.852878402327,10858.852878402327,2355,14,25,sbm_50,10000,Chao Lee Jeng 0
-999.0,6254.081521739132,8609.081521739132,2355,14,25,sbm_50,10000,Jackknife k = 4
-999.0,5079.580434782608,7434.580434782608,2355,14,25,sbm_50,10000,Jackknife k = 3
-999.0,7229.03079710145,9584.03079710145,2355,14,25,sbm_50,10000,Jackknife k = 5
-999.0,5275.098994197943,7630.098994197943,2355,14,25,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,8119.281359644312,10474.281359644312,2355,14,25,sbm_50,10000,Turing
-999.0,3671.8833333333323,6026.883333333332,2355,14,25,sbm_50,10000,Jackknife k = 2
-999.0,1992.96,4347.96,2355,14,25,sbm_50,10000,Jackknife k = 1
-999.0,8108.622164870196,10463.622164870196,2355,14,25,sbm_50,10000,Chao Lee Jeng 2
1000.0,8024.523929264437,10816.523929264436,2792,14,30,sbm_50,10000,Pseudolikelihood
-999.0,7733.4972899729,10525.4972899729,2792,14,30,sbm_50,10000,Chao
-999.0,17153.216335430556,19945.216335430556,2792,14,30,sbm_50,10000,Turing Geometric
-999.0,7672.803652968036,10464.803652968036,2792,14,30,sbm_50,10000,Schnabel
-999.0,7713.819989073258,10505.819989073258,2792,14,30,sbm_50,10000,Zelterman
-999.0,7616.191984717634,10408.191984717634,2792,14,30,sbm_50,10000,Chao Lee Jeng 1
-999.0,7932.256038274527,10724.256038274527,2792,14,30,sbm_50,10000,Chao Lee Jeng 0
-999.0,7004.244661862191,9796.24466186219,2792,14,30,sbm_50,10000,Jackknife k = 4
-999.0,5753.495197044334,8545.495197044334,2792,14,30,sbm_50,10000,Jackknife k = 3
-999.0,8005.988869123639,10797.98886912364,2792,14,30,sbm_50,10000,Jackknife k = 5
-999.0,5705.622850589507,8497.622850589507,2792,14,30,sbm_50,10000,Conway-Maxwell-Poisson
-999.0,7624.978520100718,10416.978520100718,2792,14,30,sbm_50,10000,Turing
-999.0,4206.575862068965,6998.575862068965,2792,14,30,sbm_50,10000,Jackknife k = 2
-999.0,2309.366666666667,5101.366666666667,2792,14,30,sbm_50,10000,Jackknife k = 1
-999.0,7619.121960651622,10411.121960651622,2792,14,30,sbm_50,10000,Chao Lee Jeng 2
1000.0,7304.947918608542,10440.947918608541,3136,14,35,sbm_50,10000,Pseudolikelihood
-999.0,7102.315513626834,10238.315513626834,3136,14,35,sbm_50,10000,Chao
