a_hat,Nu_hat,N_hat,No,trial,T,avg_n,N,type
-999.0,772.8849816849815,1263.8849816849815,491,208,15,46.46666666666667,1000.0,Jackknife k = 3
-999.0,1098.1498723498723,1589.1498723498723,491,208,15,46.46666666666667,1000.0,Jackknife k = 5
-999.0,2637.4573216316694,3128.4573216316694,491,208,15,46.46666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,465.7943050421728,956.7943050421728,491,208,15,46.46666666666667,1000.0,Turing
-999.0,576.4190476190479,1067.419047619048,491,208,15,46.46666666666667,1000.0,Jackknife k = 2
-999.0,332.26666666666665,823.2666666666667,491,208,15,46.46666666666667,1000.0,Jackknife k = 1
-999.0,792.0999999999999,1283.1,491,208,15,46.46666666666667,1000.0,Chao
1.3597981839343949,768.2753487748433,1287.2753487748432,519,208,20,40.4,1000.0,Pseudolikelihood
-999.0,926.7141432865337,1445.7141432865337,519,208,20,40.4,1000.0,Turing Geometric
-999.0,4.5629476920491925,523.5629476920492,519,208,20,40.4,1000.0,Huggins
-999.0,177.2837370242214,696.2837370242214,519,208,20,40.4,1000.0,Schnabel
-999.0,501.10678144982035,1020.1067814498203,519,208,20,40.4,1000.0,Zelterman
-999.0,736.2981252149982,1255.2981252149982,519,208,20,40.4,1000.0,Jackknife k = 4
-999.0,644.0669590643276,1163.0669590643276,519,208,20,40.4,1000.0,Jackknife k = 3
-999.0,809.2615540075678,1328.2615540075678,519,208,20,40.4,1000.0,Jackknife k = 5
-999.0,970.4621597961664,1489.4621597961664,519,208,20,40.4,1000.0,Conway-Maxwell-Poisson
-999.0,334.7584718547255,853.7584718547255,519,208,20,40.4,1000.0,Turing
-999.0,513.5894736842106,1032.5894736842106,519,208,20,40.4,1000.0,Jackknife k = 2
-999.0,315.4,834.4,519,208,20,40.4,1000.0,Jackknife k = 1
-999.0,467.0508474576271,986.0508474576271,519,208,20,40.4,1000.0,Chao
55.47342469315027,1969.6143685949705,2093.6143685949705,124,209,5,25.4,1000.0,Pseudolikelihood
-999.0,5062.583223552248,5186.583223552248,124,209,5,25.4,1000.0,Turing Geometric
-999.0,10.337581919106412,134.3375819191064,124,209,5,25.4,1000.0,Huggins
-999.0,1901.0,2025.0,124,209,5,25.4,1000.0,Schnabel
-999.0,2439.1790423636803,2563.1790423636803,124,209,5,25.4,1000.0,Zelterman
-999.0,238.25,362.25,124,209,5,25.4,1000.0,Jackknife k = 4
-999.0,214.95,338.95,124,209,5,25.4,1000.0,Jackknife k = 3
-999.0,238.25,362.25,124,209,5,25.4,1000.0,Jackknife k = 5
-999.0,121.0,245.0,124,209,5,25.4,1000.0,Conway-Maxwell-Poisson
-999.0,1988.358354739079,2112.358354739079,124,209,5,25.4,1000.0,Turing
-999.0,168.04999999999995,292.04999999999995,124,209,5,25.4,1000.0,Jackknife k = 2
-999.0,96.80000000000001,220.8,124,209,5,25.4,1000.0,Jackknife k = 1
-999.0,2440.1666666666665,2564.1666666666665,124,209,5,25.4,1000.0,Chao
33.7045272190886,412.2937566318726,603.2937566318726,191,209,10,23.2,1000.0,Pseudolikelihood
-999.0,825.4193661886401,1016.4193661886401,191,209,10,23.2,1000.0,Turing Geometric
-999.0,4.943378620455775,195.94337862045577,191,209,10,23.2,1000.0,Huggins
-999.0,329.82926829268297,520.829268292683,191,209,10,23.2,1000.0,Schnabel
-999.0,329.22828451573366,520.2282845157337,191,209,10,23.2,1000.0,Zelterman
-999.0,348.88194444444446,539.8819444444445,191,209,10,23.2,1000.0,Jackknife k = 4
-999.0,302.9069444444445,493.9069444444445,191,209,10,23.2,1000.0,Jackknife k = 3
-999.0,379.3472222222222,570.3472222222222,191,209,10,23.2,1000.0,Jackknife k = 5
-999.0,124.88496193631715,315.88496193631715,191,209,10,23.2,1000.0,Conway-Maxwell-Poisson
-999.0,324.7601300166923,515.7601300166923,191,209,10,23.2,1000.0,Turing
-999.0,235.21111111111105,426.21111111111105,191,209,10,23.2,1000.0,Jackknife k = 2
-999.0,137.70000000000005,328.70000000000005,191,209,10,23.2,1000.0,Jackknife k = 1
-999.0,334.4142857142857,525.4142857142857,191,209,10,23.2,1000.0,Chao
2.7964892774141803,611.5596663606946,959.5596663606946,348,209,15,31.266666666666666,1000.0,Pseudolikelihood
-999.0,969.7810619943,1317.7810619943,348,209,15,31.266666666666666,1000.0,Turing Geometric
-999.0,4.79747607807883,352.79747607807883,348,209,15,31.266666666666666,1000.0,Huggins
-999.0,330.02479338842977,678.0247933884298,348,209,15,31.266666666666666,1000.0,Schnabel
-999.0,448.0028731918343,796.0028731918343,348,209,15,31.266666666666666,1000.0,Zelterman
-999.0,583.0365689865691,931.0365689865691,348,209,15,31.266666666666666,1000.0,Jackknife k = 4
-999.0,508.1271062271062,856.1271062271062,348,209,15,31.266666666666666,1000.0,Jackknife k = 3
-999.0,635.45786990787,983.45786990787,348,209,15,31.266666666666666,1000.0,Jackknife k = 5
-999.0,754.5328966485949,1102.532896648595,348,209,15,31.266666666666666,1000.0,Conway-Maxwell-Poisson
-999.0,374.5406073848209,722.5406073848209,348,209,15,31.266666666666666,1000.0,Turing
-999.0,398.45238095238096,746.452380952381,348,209,15,31.266666666666666,1000.0,Jackknife k = 2
-999.0,237.0666666666666,585.0666666666666,348,209,15,31.266666666666666,1000.0,Jackknife k = 1
-999.0,441.8904109589041,789.8904109589041,348,209,15,31.266666666666666,1000.0,Chao
1.1360796285581776,904.8765718263155,1350.8765718263155,446,209,20,32.45,1000.0,Pseudolikelihood
-999.0,957.1861950634925,1403.1861950634925,446,209,20,32.45,1000.0,Turing Geometric
-999.0,4.109389057776866,450.10938905777687,446,209,20,32.45,1000.0,Huggins
-999.0,304.9655172413793,750.9655172413793,446,209,20,32.45,1000.0,Schnabel
-999.0,426.93293792468285,872.9329379246828,446,209,20,32.45,1000.0,Zelterman
-999.0,616.668782249742,1062.668782249742,446,209,20,32.45,1000.0,Jackknife k = 4
-999.0,570.0125730994154,1016.0125730994154,446,209,20,32.45,1000.0,Jackknife k = 3
-999.0,619.8668198529413,1065.8668198529413,446,209,20,32.45,1000.0,Jackknife k = 5
-999.0,663.7969231121156,1109.7969231121156,446,209,20,32.45,1000.0,Conway-Maxwell-Poisson
-999.0,360.46270398671425,806.4627039867142,446,209,20,32.45,1000.0,Turing
-999.0,466.61578947368423,912.6157894736842,446,209,20,32.45,1000.0,Jackknife k = 2
-999.0,286.9,732.9,446,209,20,32.45,1000.0,Jackknife k = 1
-999.0,422.24074074074076,868.2407407407408,446,209,20,32.45,1000.0,Chao
45.059066056221866,435.0723393003447,560.0723393003448,125,21,5,28.4,1000.0,Pseudolikelihood
-999.0,852.3478111886093,977.3478111886093,125,21,5,28.4,1000.0,Turing Geometric
-999.0,9.872830042181477,134.87283004218148,125,21,5,28.4,1000.0,Huggins
-999.0,312.05882352941177,437.05882352941177,125,21,5,28.4,1000.0,Schnabel
-999.0,337.8327404651282,462.8327404651282,125,21,5,28.4,1000.0,Zelterman
-999.0,194.75,319.75,125,21,5,28.4,1000.0,Jackknife k = 4
-999.0,178.25,303.25,125,21,5,28.4,1000.0,Jackknife k = 3
-999.0,194.75,319.75,125,21,5,28.4,1000.0,Jackknife k = 5
-999.0,108.0,233.0,125,21,5,28.4,1000.0,Conway-Maxwell-Poisson
-999.0,306.42591779419917,431.42591779419917,125,21,5,28.4,1000.0,Turing
-999.0,143.55,268.55,125,21,5,28.4,1000.0,Jackknife k = 2
-999.0,86.4,211.4,125,21,5,28.4,1000.0,Jackknife k = 1
-999.0,343.05882352941177,468.05882352941177,125,21,5,28.4,1000.0,Chao
0.06927937130244038,10697.662336960819,10997.662336960819,300,21,10,37.2,1000.0,Pseudolikelihood
-999.0,1395.4410493303844,1695.4410493303844,300,21,10,37.2,1000.0,Turing Geometric
-999.0,7.814890708227608,307.8148907082276,300,21,10,37.2,1000.0,Huggins
-999.0,369.33333333333337,669.3333333333334,300,21,10,37.2,1000.0,Schnabel
-999.0,1205.5509884514368,1505.5509884514368,300,21,10,37.2,1000.0,Zelterman
-999.0,687.7492063492062,987.7492063492062,300,21,10,37.2,1000.0,Jackknife k = 4
-999.0,559.8444444444444,859.8444444444444,300,21,10,37.2,1000.0,Jackknife k = 3
-999.0,794.7531746031748,1094.7531746031748,300,21,10,37.2,1000.0,Jackknife k = 5
-999.0,11613.755631748201,11913.755631748201,300,21,10,37.2,1000.0,Conway-Maxwell-Poisson
-999.0,554.0439668746662,854.0439668746662,300,21,10,37.2,1000.0,Turing
-999.0,408.4888888888888,708.4888888888888,300,21,10,37.2,1000.0,Jackknife k = 2
-999.0,226.79999999999995,526.8,300,21,10,37.2,1000.0,Jackknife k = 1
-999.0,1134.0,1434.0,300,21,10,37.2,1000.0,Chao
0.20445583653455648,3324.0466716822734,3733.0466716822734,409,21,15,38.8,1000.0,Pseudolikelihood
-999.0,1016.8606946191564,1425.8606946191564,409,21,15,38.8,1000.0,Turing Geometric
-999.0,5.538990116590014,414.53899011659,409,21,15,38.8,1000.0,Huggins
-999.0,288.91329479768785,697.9132947976879,409,21,15,38.8,1000.0,Schnabel
-999.0,619.791817230084,1028.791817230084,409,21,15,38.8,1000.0,Zelterman
-999.0,727.2982600732603,1136.2982600732603,409,21,15,38.8,1000.0,Jackknife k = 4
-999.0,617.2912087912086,1026.2912087912086,409,21,15,38.8,1000.0,Jackknife k = 3
-999.0,812.3404678654679,1221.3404678654679,409,21,15,38.8,1000.0,Jackknife k = 5
-999.0,1679.3215632674,2088.3215632674,409,21,15,38.8,1000.0,Conway-Maxwell-Poisson
-999.0,384.578424425649,793.578424425649,409,21,15,38.8,1000.0,Turing
-999.0,472.4428571428572,881.4428571428572,409,21,15,38.8,1000.0,Jackknife k = 2
-999.0,276.26666666666665,685.2666666666667,409,21,15,38.8,1000.0,Jackknife k = 1
-999.0,584.1066666666667,993.1066666666667,409,21,15,38.8,1000.0,Chao
0.43540132257160263,1579.0421365901652,2029.0421365901652,450,21,20,34.4,1000.0,Pseudolikelihood
-999.0,874.8471661051799,1324.84716610518,450,21,20,34.4,1000.0,Turing Geometric
-999.0,4.056478452105921,454.0564784521059,450,21,20,34.4,1000.0,Huggins
-999.0,243.82773109243692,693.8277310924369,450,21,20,34.4,1000.0,Schnabel
-999.0,509.1190439139864,959.1190439139864,450,21,20,34.4,1000.0,Zelterman
-999.0,713.7236068111456,1163.7236068111456,450,21,20,34.4,1000.0,Jackknife k = 4
-999.0,608.2627192982457,1058.2627192982457,450,21,20,34.4,1000.0,Jackknife k = 3
-999.0,806.9986648606812,1256.9986648606812,450,21,20,34.4,1000.0,Jackknife k = 5
-999.0,1052.0354050584097,1502.0354050584097,450,21,20,34.4,1000.0,Conway-Maxwell-Poisson
-999.0,322.4103104036333,772.4103104036333,450,21,20,34.4,1000.0,Turing
-999.0,474.0,924.0,450,21,20,34.4,1000.0,Jackknife k = 2
-999.0,285.0,735.0,450,21,20,34.4,1000.0,Jackknife k = 1
-999.0,473.68421052631584,923.6842105263158,450,21,20,34.4,1000.0,Chao
0.054828665282099266,16928.509267549085,17029.509267549085,101,210,5,21.4,1000.0,Pseudolikelihood
-999.0,1812.0398584664094,1913.0398584664094,101,210,5,21.4,1000.0,Turing Geometric
-999.0,8.297401644625936,109.29740164462594,101,210,5,21.4,1000.0,Huggins
-999.0,615.6666666666666,716.6666666666666,101,210,5,21.4,1000.0,Schnabel
-999.0,1162.2013077230401,1263.2013077230401,101,210,5,21.4,1000.0,Zelterman
-999.0,187.25,288.25,101,210,5,21.4,1000.0,Jackknife k = 4
-999.0,169.13333333333333,270.1333333333333,101,210,5,21.4,1000.0,Jackknife k = 3
-999.0,187.25,288.25,101,210,5,21.4,1000.0,Jackknife k = 5
-999.0,49287.957767725355,49388.957767725355,101,210,5,21.4,1000.0,Conway-Maxwell-Poisson
-999.0,695.4743004109707,796.4743004109707,101,210,5,21.4,1000.0,Turing
-999.0,132.59999999999997,233.59999999999997,101,210,5,21.4,1000.0,Jackknife k = 2
-999.0,76.80000000000001,177.8,101,210,5,21.4,1000.0,Jackknife k = 1
-999.0,1152.0,1253.0,101,210,5,21.4,1000.0,Chao
8.650459002551278,639.6013015762574,842.6013015762574,203,210,10,23.6,1000.0,Pseudolikelihood
-999.0,1208.524724336408,1411.524724336408,203,210,10,23.6,1000.0,Turing Geometric
-999.0,5.419598807696417,208.41959880769642,203,210,10,23.6,1000.0,Huggins
-999.0,458.75757575757575,661.7575757575758,203,210,10,23.6,1000.0,Schnabel
-999.0,531.0913761233243,734.0913761233243,203,210,10,23.6,1000.0,Zelterman
-999.0,428.4998015873015,631.4998015873015,203,210,10,23.6,1000.0,Jackknife k = 4
-999.0,363.09861111111115,566.0986111111112,203,210,10,23.6,1000.0,Jackknife k = 3
-999.0,475.396626984127,678.396626984127,203,210,10,23.6,1000.0,Jackknife k = 5
-999.0,1214.0826582760812,1417.0826582760812,203,210,10,23.6,1000.0,Conway-Maxwell-Poisson
-999.0,492.65506332708526,695.6550633270853,203,210,10,23.6,1000.0,Turing
-999.0,274.18888888888887,477.18888888888887,203,210,10,23.6,1000.0,Jackknife k = 2
-999.0,155.70000000000005,358.70000000000005,203,210,10,23.6,1000.0,Jackknife k = 1
-999.0,534.4464285714286,737.4464285714286,203,210,10,23.6,1000.0,Chao
0.13170154990929533,6088.211512811035,6361.211512811035,273,210,15,22.066666666666666,1000.0,Pseudolikelihood
-999.0,1332.4371885554433,1605.4371885554433,273,210,15,22.066666666666666,1000.0,Turing Geometric
-999.0,4.062264680072133,277.06226468007213,273,210,15,22.066666666666666,1000.0,Huggins
-999.0,480.4655172413793,753.4655172413793,273,210,15,22.066666666666666,1000.0,Schnabel
-999.0,735.1722982907494,1008.1722982907494,273,210,15,22.066666666666666,1000.0,Zelterman
-999.0,624.2160561660563,897.2160561660563,273,210,15,22.066666666666666,1000.0,Jackknife k = 4
-999.0,516.1978021978023,789.1978021978023,273,210,15,22.066666666666666,1000.0,Jackknife k = 3
-999.0,710.7811022311023,983.7811022311023,273,210,15,22.066666666666666,1000.0,Jackknife k = 5
-999.0,2537.5288466077996,2810.5288466077996,273,210,15,22.066666666666666,1000.0,Conway-Maxwell-Poisson
-999.0,556.0886336716277,829.0886336716277,273,210,15,22.066666666666666,1000.0,Turing
-999.0,381.42857142857156,654.4285714285716,273,210,15,22.066666666666666,1000.0,Jackknife k = 2
-999.0,212.8,485.8,273,210,15,22.066666666666666,1000.0,Jackknife k = 1
-999.0,722.0,995.0,273,210,15,22.066666666666666,1000.0,Chao
0.20721973398240645,3604.4278586071446,3942.4278586071446,338,210,20,22.1,1000.0,Pseudolikelihood
-999.0,1140.417053930055,1478.417053930055,338,210,20,22.1,1000.0,Turing Geometric
-999.0,3.3715008058609897,341.371500805861,338,210,20,22.1,1000.0,Huggins
-999.0,390.99038461538464,728.9903846153846,338,210,20,22.1,1000.0,Schnabel
-999.0,636.6552594437642,974.6552594437642,338,210,20,22.1,1000.0,Zelterman
-999.0,686.6008083935328,1024.6008083935328,338,210,20,22.1,1000.0,Jackknife k = 4
-999.0,581.8511695906432,919.8511695906432,338,210,20,22.1,1000.0,Jackknife k = 3
-999.0,756.6823438037495,1094.6823438037495,338,210,20,22.1,1000.0,Jackknife k = 5
-999.0,2145.783591466684,2483.783591466684,338,210,20,22.1,1000.0,Conway-Maxwell-Poisson
-999.0,464.820500734231,802.820500734231,338,210,20,22.1,1000.0,Turing
-999.0,438.8026315789473,776.8026315789473,338,210,20,22.1,1000.0,Jackknife k = 2
-999.0,249.85000000000002,587.85,338,210,20,22.1,1000.0,Jackknife k = 1
-999.0,617.5803571428571,955.5803571428571,338,210,20,22.1,1000.0,Chao
0.17816427929726286,7777.443900347033,8000.443900347033,223,211,5,49.0,1000.0,Pseudolikelihood
-999.0,2325.520537501946,2548.520537501946,223,211,5,49.0,1000.0,Turing Geometric
-999.0,18.000188505563926,241.00018850556393,223,211,5,49.0,1000.0,Huggins
-999.0,593.4545454545455,816.4545454545455,223,211,5,49.0,1000.0,Schnabel
-999.0,1229.5957892707338,1452.5957892707338,223,211,5,49.0,1000.0,Zelterman
-999.0,386.9916666666667,609.9916666666667,223,211,5,49.0,1000.0,Jackknife k = 4
-999.0,351.1833333333334,574.1833333333334,223,211,5,49.0,1000.0,Jackknife k = 3
-999.0,386.9916666666667,609.9916666666667,223,211,5,49.0,1000.0,Jackknife k = 5
-999.0,9325.586234967068,9548.586234967068,223,211,5,49.0,1000.0,Conway-Maxwell-Poisson
-999.0,866.8780834980655,1089.8780834980655,223,211,5,49.0,1000.0,Turing
-999.0,277.95,500.95,223,211,5,49.0,1000.0,Jackknife k = 2
-999.0,163.20000000000005,386.20000000000005,223,211,5,49.0,1000.0,Jackknife k = 1
-999.0,1224.0,1447.0,223,211,5,49.0,1000.0,Chao
0.36353608604216947,3149.2413793681662,3506.2413793681662,357,211,10,43.8,1000.0,Pseudolikelihood
-999.0,1618.5193899811882,1975.5193899811882,357,211,10,43.8,1000.0,Turing Geometric
-999.0,9.277810886423822,366.2778108864238,357,211,10,43.8,1000.0,Huggins
-999.0,505.4320987654321,862.4320987654321,357,211,10,43.8,1000.0,Schnabel
-999.0,947.570206136917,1304.570206136917,357,211,10,43.8,1000.0,Zelterman
-999.0,748.9162698412697,1105.9162698412697,357,211,10,43.8,1000.0,Jackknife k = 4
-999.0,624.0138888888888,981.0138888888888,357,211,10,43.8,1000.0,Jackknife k = 3
-999.0,847.793253968254,1204.793253968254,357,211,10,43.8,1000.0,Jackknife k = 5
-999.0,3438.4082748902697,3795.4082748902697,357,211,10,43.8,1000.0,Conway-Maxwell-Poisson
-999.0,640.626451351875,997.626451351875,357,211,10,43.8,1000.0,Turing
-999.0,466.37777777777774,823.3777777777777,357,211,10,43.8,1000.0,Jackknife k = 2
-999.0,264.6,621.6,357,211,10,43.8,1000.0,Jackknife k = 1
-999.0,919.5319148936169,1276.5319148936169,357,211,10,43.8,1000.0,Chao
3.343526871566656,545.3790482847174,937.3790482847174,392,211,15,36.733333333333334,1000.0,Pseudolikelihood
-999.0,926.0937505695044,1318.0937505695044,392,211,15,36.733333333333334,1000.0,Turing Geometric
-999.0,5.246977300342678,397.2469773003427,392,211,15,36.733333333333334,1000.0,Huggins
-999.0,315.13207547169816,707.1320754716982,392,211,15,36.733333333333334,1000.0,Schnabel
-999.0,399.4133682858809,791.4133682858809,392,211,15,36.733333333333334,1000.0,Zelterman
-999.0,551.7212454212456,943.7212454212456,392,211,15,36.733333333333334,1000.0,Jackknife k = 4
-999.0,508.99450549450546,900.9945054945055,392,211,15,36.733333333333334,1000.0,Jackknife k = 3
-999.0,552.2853479853482,944.2853479853482,392,211,15,36.733333333333334,1000.0,Jackknife k = 5
-999.0,905.2237862320271,1297.2237862320271,392,211,15,36.733333333333334,1000.0,Conway-Maxwell-Poisson
-999.0,346.74934608416845,738.7493460841685,392,211,15,36.733333333333334,1000.0,Turing
-999.0,414.75714285714287,806.7571428571429,392,211,15,36.733333333333334,1000.0,Jackknife k = 2
-999.0,253.86666666666667,645.8666666666667,392,211,15,36.733333333333334,1000.0,Jackknife k = 1
-999.0,397.76344086021504,789.763440860215,392,211,15,36.733333333333334,1000.0,Chao
0.9203468240681547,1155.12854301851,1643.12854301851,488,211,20,35.25,1000.0,Pseudolikelihood
-999.0,1093.261782033372,1581.261782033372,488,211,20,35.25,1000.0,Turing Geometric
-999.0,4.533300825594836,492.53330082559484,488,211,20,35.25,1000.0,Huggins
-999.0,333.71889400921657,821.7188940092166,488,211,20,35.25,1000.0,Schnabel
-999.0,529.8885712577106,1017.8885712577106,488,211,20,35.25,1000.0,Zelterman
-999.0,734.7323701410389,1222.732370141039,488,211,20,35.25,1000.0,Jackknife k = 4
-999.0,661.1122807017543,1149.1122807017543,488,211,20,35.25,1000.0,Jackknife k = 3
-999.0,765.012088278294,1253.012088278294,488,211,20,35.25,1000.0,Jackknife k = 5
-999.0,1086.8433142622891,1574.8433142622891,488,211,20,35.25,1000.0,Conway-Maxwell-Poisson
-999.0,415.36961696995024,903.3696169699502,488,211,20,35.25,1000.0,Turing
-999.0,529.6605263157895,1017.6605263157895,488,211,20,35.25,1000.0,Jackknife k = 2
-999.0,320.15,808.15,488,211,20,35.25,1000.0,Jackknife k = 1
-999.0,516.2227272727273,1004.2227272727273,488,211,20,35.25,1000.0,Chao
37.06334055193042,141.47266891044475,197.47266891044475,56,212,5,13.2,1000.0,Pseudolikelihood
-999.0,283.07974591630614,339.07974591630614,56,212,5,13.2,1000.0,Turing Geometric
-999.0,4.3295293671811095,60.32952936718111,56,212,5,13.2,1000.0,Huggins
-999.0,81.9,137.9,56,212,5,13.2,1000.0,Schnabel
-999.0,102.82262162479515,158.82262162479515,56,212,5,13.2,1000.0,Zelterman
-999.0,79.5,135.5,56,212,5,13.2,1000.0,Jackknife k = 4
-999.0,73.30000000000001,129.3,56,212,5,13.2,1000.0,Jackknife k = 3
-999.0,79.5,135.5,56,212,5,13.2,1000.0,Jackknife k = 5
-999.0,52.46401127332365,108.46401127332365,56,212,5,13.2,1000.0,Conway-Maxwell-Poisson
-999.0,98.19393355497104,154.19393355497104,56,212,5,13.2,1000.0,Turing
-999.0,59.89999999999999,115.89999999999999,56,212,5,13.2,1000.0,Jackknife k = 2
-999.0,36.80000000000001,92.80000000000001,56,212,5,13.2,1000.0,Jackknife k = 1
-999.0,105.80000000000001,161.8,56,212,5,13.2,1000.0,Chao
0.8250036836261326,766.8560250591456,914.8560250591456,148,212,10,18.0,1000.0,Pseudolikelihood
-999.0,689.4479676994096,837.4479676994096,148,212,10,18.0,1000.0,Turing Geometric
-999.0,3.859823030714608,151.8598230307146,148,212,10,18.0,1000.0,Huggins
-999.0,217.78125,365.78125,148,212,10,18.0,1000.0,Schnabel
-999.0,360.14230031499466,508.14230031499466,148,212,10,18.0,1000.0,Zelterman
-999.0,303.04841269841273,451.04841269841273,148,212,10,18.0,1000.0,Jackknife k = 4
-999.0,255.27222222222224,403.27222222222224,148,212,10,18.0,1000.0,Jackknife k = 3
-999.0,339.07718253968255,487.07718253968255,148,212,10,18.0,1000.0,Jackknife k = 5
-999.0,923.028693569036,1071.028693569036,148,212,10,18.0,1000.0,Conway-Maxwell-Poisson
-999.0,273.78631315489184,421.78631315489184,148,212,10,18.0,1000.0,Turing
-999.0,192.46666666666664,340.46666666666664,148,212,10,18.0,1000.0,Jackknife k = 2
-999.0,109.80000000000001,257.8,148,212,10,18.0,1000.0,Jackknife k = 1
-999.0,354.3809523809524,502.3809523809524,148,212,10,18.0,1000.0,Chao
0.12558295473065204,6504.885317294161,6833.885317294161,329,212,15,27.533333333333335,1000.0,Pseudolikelihood
-999.0,1349.960857319468,1678.960857319468,329,212,15,27.533333333333335,1000.0,Turing Geometric
-999.0,4.802001468384276,333.8020014683843,329,212,15,27.533333333333335,1000.0,Huggins
-999.0,402.67857142857144,731.6785714285714,329,212,15,27.533333333333335,1000.0,Schnabel
-999.0,799.7435177957952,1128.7435177957952,329,212,15,27.533333333333335,1000.0,Zelterman
-999.0,729.1007020757022,1058.1007020757022,329,212,15,27.533333333333335,1000.0,Jackknife k = 4
-999.0,599.6952380952381,928.6952380952381,329,212,15,27.533333333333335,1000.0,Jackknife k = 3
-999.0,839.8186785436785,1168.8186785436785,329,212,15,27.533333333333335,1000.0,Jackknife k = 5
-999.0,3206.7936473872182,3535.7936473872182,329,212,15,27.533333333333335,1000.0,Conway-Maxwell-Poisson
-999.0,552.2270880850456,881.2270880850456,329,212,15,27.533333333333335,1000.0,Turing
-999.0,443.58095238095245,772.5809523809525,329,212,15,27.533333333333335,1000.0,Jackknife k = 2
-999.0,249.20000000000005,578.2,329,212,15,27.533333333333335,1000.0,Jackknife k = 1
-999.0,774.8804347826087,1103.8804347826087,329,212,15,27.533333333333335,1000.0,Chao
0.2581669169455938,3142.6831342957403,3548.6831342957403,406,212,20,27.4,1000.0,Pseudolikelihood
-999.0,1200.3796884778642,1606.3796884778642,406,212,20,27.4,1000.0,Turing Geometric
-999.0,3.9792609730886284,409.9792609730886,406,212,20,27.4,1000.0,Huggins
-999.0,367.8450704225352,773.8450704225352,406,212,20,27.4,1000.0,Schnabel
-999.0,620.6830593226821,1026.683059322682,406,212,20,27.4,1000.0,Zelterman
-999.0,743.8486154110767,1149.8486154110767,406,212,20,27.4,1000.0,Jackknife k = 4
-999.0,647.8826023391814,1053.8826023391814,406,212,20,27.4,1000.0,Jackknife k = 3
-999.0,794.8402385405916,1200.8402385405916,406,212,20,27.4,1000.0,Jackknife k = 5
-999.0,1922.7674061504586,2328.7674061504586,406,212,20,27.4,1000.0,Conway-Maxwell-Poisson
-999.0,479.55278989707904,885.552789897079,406,212,20,27.4,1000.0,Turing
-999.0,500.4473684210527,906.4473684210527,406,212,20,27.4,1000.0,Jackknife k = 2
-999.0,290.70000000000005,696.7,406,212,20,27.4,1000.0,Jackknife k = 1
-999.0,608.025974025974,1014.025974025974,406,212,20,27.4,1000.0,Chao
38.802359350388414,278.7816757858852,351.7816757858852,73,213,5,16.4,1000.0,Pseudolikelihood
-999.0,553.352495592903,626.352495592903,73,213,5,16.4,1000.0,Turing Geometric
-999.0,5.802128130671235,78.80212813067124,73,213,5,16.4,1000.0,Huggins
-999.0,166.66666666666666,239.66666666666666,73,213,5,16.4,1000.0,Schnabel
-999.0,224.76424166486618,297.7642416648662,73,213,5,16.4,1000.0,Zelterman
-999.0,116.75,189.75,73,213,5,16.4,1000.0,Jackknife k = 4
-999.0,106.64999999999998,179.64999999999998,73,213,5,16.4,1000.0,Jackknife k = 3
-999.0,116.75,189.75,73,213,5,16.4,1000.0,Jackknife k = 5
-999.0,64.0,137.0,73,213,5,16.4,1000.0,Conway-Maxwell-Poisson
-999.0,201.02112125470256,274.02112125470256,73,213,5,16.4,1000.0,Turing
-999.0,85.54999999999998,158.54999999999998,73,213,5,16.4,1000.0,Jackknife k = 2
-999.0,51.2,124.2,73,213,5,16.4,1000.0,Jackknife k = 1
-999.0,227.55555555555554,300.55555555555554,73,213,5,16.4,1000.0,Chao
0.9354066518400898,982.6662866425193,1156.6662866425193,174,213,10,20.6,1000.0,Pseudolikelihood
-999.0,946.7288110403756,1120.7288110403756,174,213,10,20.6,1000.0,Turing Geometric
-999.0,4.607748605718086,178.6077486057181,174,213,10,20.6,1000.0,Huggins
-999.0,335.90625,509.90625,174,213,10,20.6,1000.0,Schnabel
-999.0,473.5735052251006,647.5735052251006,174,213,10,20.6,1000.0,Zelterman
-999.0,369.95813492063485,543.9581349206348,174,213,10,20.6,1000.0,Jackknife k = 4
-999.0,311.04027777777776,485.04027777777776,174,213,10,20.6,1000.0,Jackknife k = 3
-999.0,414.09107142857147,588.0910714285715,174,213,10,20.6,1000.0,Jackknife k = 5
-999.0,1157.6023030108126,1331.6023030108126,174,213,10,20.6,1000.0,Conway-Maxwell-Poisson
-999.0,382.50147303353833,556.5014730335383,174,213,10,20.6,1000.0,Turing
-999.0,233.54444444444442,407.5444444444444,174,213,10,20.6,1000.0,Jackknife k = 2
-999.0,132.3,306.3,174,213,10,20.6,1000.0,Jackknife k = 1
-999.0,469.7608695652174,643.7608695652174,174,213,10,20.6,1000.0,Chao
0.09342073910928311,6597.338205533931,6851.338205533931,254,213,15,21.266666666666666,1000.0,Pseudolikelihood
-999.0,1052.2151152350243,1306.2151152350243,254,213,15,21.266666666666666,1000.0,Turing Geometric
-999.0,3.714084560153026,257.714084560153,254,213,15,21.266666666666666,1000.0,Huggins
-999.0,348.276923076923,602.276923076923,254,213,15,21.266666666666666,1000.0,Schnabel
-999.0,631.2584905398484,885.2584905398484,254,213,15,21.266666666666666,1000.0,Zelterman
-999.0,562.3533882783883,816.3533882783883,254,213,15,21.266666666666666,1000.0,Jackknife k = 4
