a_hat,Nu_hat,N_hat,No,trial,T,avg_n,N,type
-999.0,317.10259793989036,467.10259793989036,150,161,15,11.866666666666667,1000.0,Turing
-999.0,203.88571428571436,353.88571428571436,150,161,15,11.866666666666667,1000.0,Jackknife k = 2
-999.0,115.73333333333335,265.73333333333335,150,161,15,11.866666666666667,1000.0,Jackknife k = 1
-999.0,320.3333333333333,470.3333333333333,150,161,15,11.866666666666667,1000.0,Chao
29.390945592621687,362.6640083198832,530.6640083198831,168,161,20,10.15,1000.0,Pseudolikelihood
-999.0,773.2233181293277,941.2233181293277,168,161,20,10.15,1000.0,Turing Geometric
-999.0,1.7395825540124292,169.73958255401243,168,161,20,10.15,1000.0,Huggins
-999.0,274.74285714285713,442.74285714285713,168,161,20,10.15,1000.0,Schnabel
-999.0,347.72623422887705,515.726234228877,168,161,20,10.15,1000.0,Zelterman
-999.0,366.74122807017545,534.7412280701755,168,161,20,10.15,1000.0,Jackknife k = 4
-999.0,307.4757309941522,475.4757309941522,168,161,20,10.15,1000.0,Jackknife k = 3
-999.0,412.63157894736844,580.6315789473684,168,161,20,10.15,1000.0,Jackknife k = 5
-999.0,426.76483392225396,594.764833922254,168,161,20,10.15,1000.0,Conway-Maxwell-Poisson
-999.0,327.652859751702,495.652859751702,168,161,20,10.15,1000.0,Turing
-999.0,230.42894736842112,398.4289473684211,168,161,20,10.15,1000.0,Jackknife k = 2
-999.0,130.14999999999998,298.15,168,161,20,10.15,1000.0,Jackknife k = 1
-999.0,347.57407407407413,515.5740740740741,168,161,20,10.15,1000.0,Chao
43.78230341421997,709.7119632391533,759.7119632391533,50,162,5,10.0,1000.0,Pseudolikelihood
-999.0,Inf,Inf,50,162,5,10.0,1000.0,Turing Geometric
-999.0,4.215822345593331,54.21582234559333,50,162,5,10.0,1000.0,Huggins
-999.0,Inf,Inf,50,162,5,10.0,1000.0,Schnabel
-999.0,Inf,Inf,50,162,5,10.0,1000.0,Zelterman
-999.0,100.0,150.0,50,162,5,10.0,1000.0,Jackknife k = 4
-999.0,90.0,140.0,50,162,5,10.0,1000.0,Jackknife k = 3
-999.0,100.0,150.0,50,162,5,10.0,1000.0,Jackknife k = 5
-999.0,50.0,100.0,50,162,5,10.0,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,50,162,5,10.0,1000.0,Turing
-999.0,70.0,120.0,50,162,5,10.0,1000.0,Jackknife k = 2
-999.0,40.0,90.0,50,162,5,10.0,1000.0,Jackknife k = 1
-999.0,Inf,Inf,50,162,5,10.0,1000.0,Chao
49.32726655508689,1184.646114395883,1262.646114395883,78,162,10,7.9,1000.0,Pseudolikelihood
-999.0,6044.749989726329,6122.749989726329,78,162,10,7.9,1000.0,Turing Geometric
-999.0,2.251931903191121,80.25193190319112,78,162,10,7.9,1000.0,Huggins
-999.0,2610.0,2688.0,78,162,10,7.9,1000.0,Schnabel
-999.0,2964.168829270499,3042.168829270499,78,162,10,7.9,1000.0,Zelterman
-999.0,227.72222222222223,305.72222222222223,78,162,10,7.9,1000.0,Jackknife k = 4
-999.0,182.92222222222216,260.92222222222216,78,162,10,7.9,1000.0,Jackknife k = 3
-999.0,264.77777777777777,342.77777777777777,78,162,10,7.9,1000.0,Jackknife k = 5
-999.0,77.0,155.0,78,162,10,7.9,1000.0,Conway-Maxwell-Poisson
-999.0,2698.8351862514583,2776.8351862514583,78,162,10,7.9,1000.0,Turing
-999.0,130.1888888888889,208.1888888888889,78,162,10,7.9,1000.0,Jackknife k = 2
-999.0,69.30000000000001,147.3,78,162,10,7.9,1000.0,Jackknife k = 1
-999.0,2964.5,3042.5,78,162,10,7.9,1000.0,Chao
18.436800451162295,356.6520369067826,496.6520369067826,140,162,15,11.066666666666666,1000.0,Pseudolikelihood
-999.0,732.4652451201232,872.4652451201232,140,162,15,11.066666666666666,1000.0,Turing Geometric
-999.0,2.0939638560678304,142.09396385606783,140,162,15,11.066666666666666,1000.0,Huggins
-999.0,318.96153846153845,458.96153846153845,140,162,15,11.066666666666666,1000.0,Schnabel
-999.0,343.4808556039511,483.4808556039511,140,162,15,11.066666666666666,1000.0,Zelterman
-999.0,314.3168498168498,454.3168498168498,140,162,15,11.066666666666666,1000.0,Jackknife k = 4
-999.0,261.4322344322344,401.4322344322344,140,162,15,11.066666666666666,1000.0,Jackknife k = 3
-999.0,356.496336996337,496.496336996337,140,162,15,11.066666666666666,1000.0,Jackknife k = 5
-999.0,547.421748433608,687.421748433608,140,162,15,11.066666666666666,1000.0,Conway-Maxwell-Poisson
-999.0,307.8944649313152,447.8944649313152,140,162,15,11.066666666666666,1000.0,Turing
-999.0,194.50476190476195,334.50476190476195,140,162,15,11.066666666666666,1000.0,Jackknife k = 2
-999.0,109.19999999999999,249.2,140,162,15,11.066666666666666,1000.0,Jackknife k = 1
-999.0,342.225,482.225,140,162,15,11.066666666666666,1000.0,Chao
8.942531195808241,697.4917017425647,893.4917017425647,196,162,20,11.2,1000.0,Pseudolikelihood
-999.0,1356.1501721521845,1552.1501721521845,196,162,20,11.2,1000.0,Turing Geometric
-999.0,2.1093895416185546,198.10938954161855,196,162,20,11.2,1000.0,Huggins
-999.0,552.6071428571429,748.6071428571429,196,162,20,11.2,1000.0,Schnabel
-999.0,667.9253714708465,863.9253714708465,196,162,20,11.2,1000.0,Zelterman
-999.0,505.9407894736843,701.9407894736843,196,162,20,11.2,1000.0,Jackknife k = 4
-999.0,410.64956140350887,606.6495614035089,196,162,20,11.2,1000.0,Jackknife k = 3
-999.0,586.9868421052631,782.9868421052631,196,162,20,11.2,1000.0,Jackknife k = 5
-999.0,1468.1563750114349,1664.1563750114349,196,162,20,11.2,1000.0,Conway-Maxwell-Poisson
-999.0,596.3099106462017,792.3099106462017,196,162,20,11.2,1000.0,Turing
-999.0,297.5921052631579,493.5921052631579,196,162,20,11.2,1000.0,Jackknife k = 2
-999.0,162.45,358.45,196,162,20,11.2,1000.0,Jackknife k = 1
-999.0,664.5681818181819,860.5681818181819,196,162,20,11.2,1000.0,Chao
41.73531135342465,29.465808690786275,54.465808690786275,25,163,5,6.8,1000.0,Pseudolikelihood
-999.0,54.61639941580724,79.61639941580724,25,163,5,6.8,1000.0,Turing Geometric
-999.0,1.7549386789015955,26.754938678901595,25,163,5,6.8,1000.0,Huggins
-999.0,21.555555555555557,46.55555555555556,25,163,5,6.8,1000.0,Schnabel
-999.0,12.017977843513322,37.01797784351332,25,163,5,6.8,1000.0,Zelterman
-999.0,20.75,45.75,25,163,5,6.8,1000.0,Jackknife k = 4
-999.0,20.25,45.25,25,163,5,6.8,1000.0,Jackknife k = 3
-999.0,20.75,45.75,25,163,5,6.8,1000.0,Jackknife k = 5
-999.0,16.0,41.0,25,163,5,6.8,1000.0,Conway-Maxwell-Poisson
-999.0,15.967733141281357,40.96773314128136,25,163,5,6.8,1000.0,Turing
-999.0,18.35,43.35,25,163,5,6.8,1000.0,Jackknife k = 2
-999.0,12.799999999999997,37.8,25,163,5,6.8,1000.0,Jackknife k = 1
-999.0,14.222222222222221,39.22222222222222,25,163,5,6.8,1000.0,Chao
37.30228323010999,228.74619189745772,297.7461918974577,69,163,10,7.9,1000.0,Pseudolikelihood
-999.0,439.0867328040363,508.0867328040363,69,163,10,7.9,1000.0,Turing Geometric
-999.0,1.8515145050085096,70.85151450500851,69,163,10,7.9,1000.0,Huggins
-999.0,144.3,213.3,69,163,10,7.9,1000.0,Schnabel
-999.0,170.99542979019066,239.99542979019066,69,163,10,7.9,1000.0,Zelterman
-999.0,144.22222222222223,213.22222222222223,69,163,10,7.9,1000.0,Jackknife k = 4
-999.0,122.82222222222222,191.82222222222222,69,163,10,7.9,1000.0,Jackknife k = 3
-999.0,159.27777777777777,228.27777777777777,69,163,10,7.9,1000.0,Jackknife k = 5
-999.0,59.0,128.0,69,163,10,7.9,1000.0,Conway-Maxwell-Poisson
-999.0,180.0982260996861,249.0982260996861,69,163,10,7.9,1000.0,Turing
-999.0,93.1888888888889,162.1888888888889,69,163,10,7.9,1000.0,Jackknife k = 2
-999.0,53.099999999999994,122.1,69,163,10,7.9,1000.0,Jackknife k = 1
-999.0,174.05,243.05,69,163,10,7.9,1000.0,Chao
58.7316682185195,492.32065788858296,601.3206578885829,109,163,15,8.0,1000.0,Pseudolikelihood
-999.0,1022.8338714829556,1131.8338714829556,109,163,15,8.0,1000.0,Turing Geometric
-999.0,1.704198066681272,110.70419806668127,109,163,15,8.0,1000.0,Huggins
-999.0,402.0,511.0,109,163,15,8.0,1000.0,Schnabel
-999.0,433.08285953426775,542.0828595342678,109,163,15,8.0,1000.0,Zelterman
-999.0,281.3571428571429,390.3571428571429,109,163,15,8.0,1000.0,Jackknife k = 4
-999.0,230.23333333333335,339.23333333333335,109,163,15,8.0,1000.0,Jackknife k = 3
-999.0,322.5952380952381,431.5952380952381,109,163,15,8.0,1000.0,Jackknife k = 5
-999.0,98.0,207.0,109,163,15,8.0,1000.0,Conway-Maxwell-Poisson
-999.0,449.7960911758464,558.7960911758464,109,163,15,8.0,1000.0,Turing
-999.0,167.54761904761904,276.54761904761904,109,163,15,8.0,1000.0,Jackknife k = 2
-999.0,91.46666666666667,200.46666666666667,109,163,15,8.0,1000.0,Jackknife k = 1
-999.0,436.5454545454545,545.5454545454545,109,163,15,8.0,1000.0,Chao
42.496116203633356,335.092207131424,496.092207131424,161,163,20,9.75,1000.0,Pseudolikelihood
-999.0,701.5776948999443,862.5776948999443,161,163,20,9.75,1000.0,Turing Geometric
-999.0,1.6570572362610108,162.657057236261,161,163,20,9.75,1000.0,Huggins
-999.0,287.5,448.5,161,163,20,9.75,1000.0,Schnabel
-999.0,271.86792557978146,432.86792557978146,161,163,20,9.75,1000.0,Zelterman
-999.0,319.7850877192982,480.7850877192982,161,163,20,9.75,1000.0,Jackknife k = 4
-999.0,277.183918128655,438.183918128655,161,163,20,9.75,1000.0,Jackknife k = 3
-999.0,345.11842105263156,506.11842105263156,161,163,20,9.75,1000.0,Jackknife k = 5
-999.0,65.52972665650395,226.52972665650395,161,163,20,9.75,1000.0,Conway-Maxwell-Poisson
-999.0,295.4882842764683,456.4882842764683,161,163,20,9.75,1000.0,Turing
-999.0,213.07105263157894,374.07105263157894,161,163,20,9.75,1000.0,Jackknife k = 2
-999.0,122.55000000000001,283.55,161,163,20,9.75,1000.0,Jackknife k = 1
-999.0,277.35,438.35,161,163,20,9.75,1000.0,Chao
1.137422658171528,270.0389719736408,315.0389719736408,45,164,5,10.4,1000.0,Pseudolikelihood
-999.0,290.88457268119885,335.88457268119885,45,164,5,10.4,1000.0,Turing Geometric
-999.0,3.536461451573011,48.53646145157301,45,164,5,10.4,1000.0,Huggins
-999.0,89.57142857142858,134.57142857142858,45,164,5,10.4,1000.0,Schnabel
-999.0,153.96048648284858,198.96048648284858,45,164,5,10.4,1000.0,Zelterman
-999.0,72.0,117.0,45,164,5,10.4,1000.0,Jackknife k = 4
-999.0,65.58333333333334,110.58333333333334,45,164,5,10.4,1000.0,Jackknife k = 3
-999.0,72.0,117.0,45,164,5,10.4,1000.0,Jackknife k = 5
-999.0,650.5907604632055,695.5907604632055,45,164,5,10.4,1000.0,Conway-Maxwell-Poisson
-999.0,103.98375416472274,148.98375416472274,45,164,5,10.4,1000.0,Turing
-999.0,52.349999999999994,97.35,45,164,5,10.4,1000.0,Jackknife k = 2
-999.0,31.200000000000003,76.2,45,164,5,10.4,1000.0,Jackknife k = 1
-999.0,152.1,197.1,45,164,5,10.4,1000.0,Chao
74.64804008646017,68.6563126566547,137.6563126566547,69,164,10,9.6,1000.0,Pseudolikelihood
-999.0,144.62440767998172,213.62440767998172,69,164,10,9.6,1000.0,Turing Geometric
-999.0,1.605055684955346,70.60505568495535,69,164,10,9.6,1000.0,Huggins
-999.0,60.925925925925924,129.92592592592592,69,164,10,9.6,1000.0,Schnabel
-999.0,37.40463299909965,106.40463299909965,69,164,10,9.6,1000.0,Zelterman
-999.0,59.68055555555557,128.68055555555557,69,164,10,9.6,1000.0,Jackknife k = 4
-999.0,63.36388888888888,132.36388888888888,69,164,10,9.6,1000.0,Jackknife k = 3
-999.0,51.472222222222214,120.47222222222221,69,164,10,9.6,1000.0,Jackknife k = 5
-999.0,3.922061307108976,72.92206130710898,69,164,10,9.6,1000.0,Conway-Maxwell-Poisson
-999.0,50.02222430884818,119.02222430884818,69,164,10,9.6,1000.0,Turing
-999.0,58.44444444444446,127.44444444444446,69,164,10,9.6,1000.0,Jackknife k = 2
-999.0,39.599999999999994,108.6,69,164,10,9.6,1000.0,Jackknife k = 1
-999.0,42.086956521739125,111.08695652173913,69,164,10,9.6,1000.0,Chao
43.25876791587347,267.27552485067014,404.27552485067014,137,164,15,11.2,1000.0,Pseudolikelihood
-999.0,580.9299902222621,717.9299902222621,137,164,15,11.2,1000.0,Turing Geometric
-999.0,2.0029427998228755,139.00294279982288,137,164,15,11.2,1000.0,Huggins
-999.0,189.83870967741933,326.83870967741933,137,164,15,11.2,1000.0,Schnabel
-999.0,263.8690807527652,400.8690807527652,137,164,15,11.2,1000.0,Zelterman
-999.0,280.85897435897436,417.85897435897436,137,164,15,11.2,1000.0,Jackknife k = 4
-999.0,237.16520146520145,374.16520146520145,137,164,15,11.2,1000.0,Jackknife k = 3
-999.0,314.46336996337,451.46336996337,137,164,15,11.2,1000.0,Jackknife k = 5
-999.0,383.96488651089203,520.964886510892,137,164,15,11.2,1000.0,Conway-Maxwell-Poisson
-999.0,238.60248219283335,375.60248219283335,137,164,15,11.2,1000.0,Turing
-999.0,179.49047619047622,316.4904761904762,137,164,15,11.2,1000.0,Jackknife k = 2
-999.0,102.66666666666669,239.66666666666669,137,164,15,11.2,1000.0,Jackknife k = 1
-999.0,263.04347826086956,400.04347826086956,137,164,15,11.2,1000.0,Chao
14.54766671871885,454.56279658304055,628.5627965830406,174,164,20,10.3,1000.0,Pseudolikelihood
-999.0,926.3305717492224,1100.3305717492224,174,164,20,10.3,1000.0,Turing Geometric
-999.0,1.8297170530082099,175.8297170530082,174,164,20,10.3,1000.0,Huggins
-999.0,321.34375,495.34375,174,164,20,10.3,1000.0,Schnabel
-999.0,447.00855752947814,621.0085575294781,174,164,20,10.3,1000.0,Zelterman
-999.0,411.93859649122805,585.938596491228,174,164,20,10.3,1000.0,Jackknife k = 4
-999.0,339.0309941520468,513.0309941520468,174,164,20,10.3,1000.0,Jackknife k = 3
-999.0,472.3947368421052,646.3947368421052,174,164,20,10.3,1000.0,Jackknife k = 5
-999.0,909.3583609898797,1083.3583609898797,174,164,20,10.3,1000.0,Conway-Maxwell-Poisson
-999.0,398.3902035375553,572.3902035375553,174,164,20,10.3,1000.0,Turing
-999.0,249.63684210526316,423.63684210526316,174,164,20,10.3,1000.0,Jackknife k = 2
-999.0,138.7,312.7,174,164,20,10.3,1000.0,Jackknife k = 1
-999.0,444.08333333333326,618.0833333333333,174,164,20,10.3,1000.0,Chao
42.32096166251988,626.6189713484396,671.6189713484396,45,165,5,9.0,1000.0,Pseudolikelihood
-999.0,Inf,Inf,45,165,5,9.0,1000.0,Turing Geometric
-999.0,3.7942401110339645,48.794240111033965,45,165,5,9.0,1000.0,Huggins
-999.0,Inf,Inf,45,165,5,9.0,1000.0,Schnabel
-999.0,Inf,Inf,45,165,5,9.0,1000.0,Zelterman
-999.0,90.0,135.0,45,165,5,9.0,1000.0,Jackknife k = 4
-999.0,81.0,126.0,45,165,5,9.0,1000.0,Jackknife k = 3
-999.0,90.0,135.0,45,165,5,9.0,1000.0,Jackknife k = 5
-999.0,45.0,90.0,45,165,5,9.0,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,45,165,5,9.0,1000.0,Turing
-999.0,63.0,108.0,45,165,5,9.0,1000.0,Jackknife k = 2
-999.0,36.0,81.0,45,165,5,9.0,1000.0,Jackknife k = 1
-999.0,Inf,Inf,45,165,5,9.0,1000.0,Chao
24.41551548075981,167.26619909224158,287.26619909224155,120,165,10,15.5,1000.0,Pseudolikelihood
-999.0,350.35759857212656,470.35759857212656,120,165,10,15.5,1000.0,Turing Geometric
-999.0,2.956319872808848,122.95631987280885,120,165,10,15.5,1000.0,Huggins
-999.0,126.94285714285715,246.94285714285715,120,165,10,15.5,1000.0,Schnabel
-999.0,103.96376304844091,223.9637630484409,120,165,10,15.5,1000.0,Zelterman
-999.0,151.3680555555556,271.3680555555556,120,165,10,15.5,1000.0,Jackknife k = 4
-999.0,144.90972222222217,264.9097222222222,120,165,10,15.5,1000.0,Jackknife k = 3
-999.0,148.20833333333331,268.2083333333333,120,165,10,15.5,1000.0,Jackknife k = 5
-999.0,2.92210929364731,122.92210929364731,120,165,10,15.5,1000.0,Conway-Maxwell-Poisson
-999.0,129.83645282206,249.83645282206,120,165,10,15.5,1000.0,Turing
-999.0,122.73333333333332,242.73333333333332,120,165,10,15.5,1000.0,Jackknife k = 2
-999.0,77.4,197.4,120,165,10,15.5,1000.0,Jackknife k = 1
-999.0,112.06060606060606,232.06060606060606,120,165,10,15.5,1000.0,Chao
45.91858703161787,260.9412510321022,413.9412510321022,153,165,15,12.866666666666667,1000.0,Pseudolikelihood
-999.0,527.8027109073265,680.8027109073265,153,165,15,12.866666666666667,1000.0,Turing Geometric
-999.0,2.1795512839305218,155.17955128393052,153,165,15,12.866666666666667,1000.0,Huggins
-999.0,188.52499999999998,341.525,153,165,15,12.866666666666667,1000.0,Schnabel
-999.0,191.93167849119374,344.93167849119374,153,165,15,12.866666666666667,1000.0,Zelterman
-999.0,253.31684981684992,406.3168498168499,153,165,15,12.866666666666667,1000.0,Jackknife k = 4
-999.0,227.56556776556778,380.5655677655678,153,165,15,12.866666666666667,1000.0,Jackknife k = 3
-999.0,264.1630036630037,417.1630036630037,153,165,15,12.866666666666667,1000.0,Jackknife k = 5
-999.0,50.83168128965204,203.83168128965204,153,165,15,12.866666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,210.91541729651254,363.91541729651254,153,165,15,12.866666666666667,1000.0,Turing
-999.0,181.43809523809523,334.43809523809523,153,165,15,12.866666666666667,1000.0,Jackknife k = 2
-999.0,108.26666666666665,261.26666666666665,153,165,15,12.866666666666667,1000.0,Jackknife k = 1
-999.0,197.88235294117646,350.88235294117646,153,165,15,12.866666666666667,1000.0,Chao
39.963326392373865,317.98169228057714,498.98169228057714,181,165,20,11.35,1000.0,Pseudolikelihood
-999.0,651.2537168172731,832.2537168172731,181,165,20,11.35,1000.0,Turing Geometric
-999.0,1.817318478578926,182.81731847857893,181,165,20,11.35,1000.0,Huggins
-999.0,236.39130434782606,417.39130434782606,181,165,20,11.35,1000.0,Schnabel
-999.0,248.7456757918037,429.7456757918037,181,165,20,11.35,1000.0,Zelterman
-999.0,323.5175438596491,504.5175438596491,181,165,20,11.35,1000.0,Jackknife k = 4
-999.0,286.2730994152047,467.2730994152047,181,165,20,11.35,1000.0,Jackknife k = 3
-999.0,342.25,523.25,181,165,20,11.35,1000.0,Jackknife k = 5
-999.0,99.46414713620413,280.46414713620413,181,165,20,11.35,1000.0,Conway-Maxwell-Poisson
-999.0,267.8307510872108,448.8307510872108,181,165,20,11.35,1000.0,Turing
-999.0,224.75000000000006,405.75000000000006,181,165,20,11.35,1000.0,Jackknife k = 2
-999.0,132.04999999999995,313.04999999999995,181,165,20,11.35,1000.0,Jackknife k = 1
-999.0,254.22368421052636,435.22368421052636,181,165,20,11.35,1000.0,Chao
47.532262538619655,1088.3066925930075,1154.3066925930075,66,166,5,13.6,1000.0,Pseudolikelihood
-999.0,2144.499885163061,2210.499885163061,66,166,5,13.6,1000.0,Turing Geometric
-999.0,5.48644716420651,71.48644716420651,66,166,5,13.6,1000.0,Huggins
-999.0,774.0,840.0,66,166,5,13.6,1000.0,Schnabel
-999.0,1023.3437276225243,1089.3437276225243,66,166,5,13.6,1000.0,Zelterman
-999.0,125.5,191.5,66,166,5,13.6,1000.0,Jackknife k = 4
-999.0,113.29999999999998,179.29999999999998,66,166,5,13.6,1000.0,Jackknife k = 3
-999.0,125.5,191.5,66,166,5,13.6,1000.0,Jackknife k = 5
-999.0,15.19187571458852,81.19187571458852,66,166,5,13.6,1000.0,Conway-Maxwell-Poisson
-999.0,838.3500223906309,904.3500223906309,66,166,5,13.6,1000.0,Turing
-999.0,88.69999999999999,154.7,66,166,5,13.6,1000.0,Jackknife k = 2
-999.0,51.2,117.2,66,166,5,13.6,1000.0,Jackknife k = 1
-999.0,1024.0,1090.0,66,166,5,13.6,1000.0,Chao
47.35981433952033,799.4456957037016,898.4456957037016,99,166,10,10.5,1000.0,Pseudolikelihood
-999.0,1582.4986200540293,1681.4986200540293,99,166,10,10.5,1000.0,Turing Geometric
-999.0,2.7852624874629868,101.78526248746299,99,166,10,10.5,1000.0,Huggins
-999.0,663.1666666666666,762.1666666666666,99,166,10,10.5,1000.0,Schnabel
-999.0,718.8142208548545,817.8142208548545,99,166,10,10.5,1000.0,Zelterman
-999.0,259.3333333333333,358.3333333333333,99,166,10,10.5,1000.0,Jackknife k = 4
-999.0,211.93333333333334,310.93333333333334,99,166,10,10.5,1000.0,Jackknife k = 3
-999.0,297.1666666666667,396.1666666666667,99,166,10,10.5,1000.0,Jackknife k = 5
-999.0,93.0,192.0,99,166,10,10.5,1000.0,Conway-Maxwell-Poisson
-999.0,685.7862542849782,784.7862542849782,99,166,10,10.5,1000.0,Turing
-999.0,153.83333333333334,252.83333333333334,99,166,10,10.5,1000.0,Jackknife k = 2
-999.0,83.69999999999999,182.7,99,166,10,10.5,1000.0,Jackknife k = 1
-999.0,720.75,819.75,99,166,10,10.5,1000.0,Chao
56.597446479961775,954.8583092477453,1097.8583092477452,143,166,15,10.2,1000.0,Pseudolikelihood
-999.0,1970.8969361197169,2113.896936119717,143,166,15,10.2,1000.0,Turing Geometric
-999.0,2.276876394193522,145.27687639419352,143,166,15,10.2,1000.0,Huggins
-999.0,866.3,1009.3,143,166,15,10.2,1000.0,Schnabel
-999.0,881.241304948202,1024.241304948202,143,166,15,10.2,1000.0,Zelterman
-999.0,402.1428571428572,545.1428571428572,143,166,15,10.2,1000.0,Jackknife k = 4
-999.0,323.4666666666667,466.4666666666667,143,166,15,10.2,1000.0,Jackknife k = 3
-999.0,468.9047619047619,611.9047619047619,143,166,15,10.2,1000.0,Jackknife k = 5
-999.0,133.0,276.0,143,166,15,10.2,1000.0,Conway-Maxwell-Poisson
-999.0,883.0170398347375,1026.0170398347375,143,166,15,10.2,1000.0,Turing
-999.0,231.35238095238094,374.35238095238094,143,166,15,10.2,1000.0,Jackknife k = 2
-999.0,124.13333333333333,267.1333333333333,143,166,15,10.2,1000.0,Jackknife k = 1
-999.0,884.45,1027.45,143,166,15,10.2,1000.0,Chao
0.40687544746789367,6018.219198275776,6229.219198275776,211,166,20,11.2,1000.0,Pseudolikelihood
-999.0,3461.499660482365,3672.499660482365,211,166,20,11.2,1000.0,Turing Geometric
-999.0,2.377509756552655,213.37750975655266,211,166,20,11.2,1000.0,Huggins
-999.0,1451.1538461538462,1662.1538461538462,211,166,20,11.2,1000.0,Schnabel
-999.0,1805.0343993364538,2016.0343993364538,211,166,20,11.2,1000.0,Zelterman
-999.0,648.905701754386,859.905701754386,211,166,20,11.2,1000.0,Jackknife k = 4
-999.0,511.4156432748539,722.4156432748539,211,166,20,11.2,1000.0,Jackknife k = 3
-999.0,772.8684210526316,983.8684210526316,211,166,20,11.2,1000.0,Jackknife k = 5
-999.0,8427.206789788757,8638.206789788757,211,166,20,11.2,1000.0,Conway-Maxwell-Poisson
-999.0,1590.520454177576,1801.520454177576,211,166,20,11.2,1000.0,Turing
-999.0,358.7710526315791,569.7710526315791,211,166,20,11.2,1000.0,Jackknife k = 2
-999.0,189.04999999999995,400.04999999999995,211,166,20,11.2,1000.0,Jackknife k = 1
-999.0,1800.0454545454545,2011.0454545454545,211,166,20,11.2,1000.0,Chao
48.30904080160802,395.0917299937526,435.0917299937526,40,167,5,8.4,1000.0,Pseudolikelihood
-999.0,779.4996871087639,819.4996871087639,40,167,5,8.4,1000.0,Turing Geometric
-999.0,3.294219544497963,43.29421954449796,40,167,5,8.4,1000.0,Huggins
-999.0,269.0,309.0,40,167,5,8.4,1000.0,Schnabel
-999.0,360.35081241280676,400.35081241280676,40,167,5,8.4,1000.0,Zelterman
-999.0,73.5,113.5,40,167,5,8.4,1000.0,Jackknife k = 4
-999.0,66.5,106.5,40,167,5,8.4,1000.0,Jackknife k = 3
-999.0,73.5,113.5,40,167,5,8.4,1000.0,Jackknife k = 5
-999.0,38.0,78.0,40,167,5,8.4,1000.0,Conway-Maxwell-Poisson
-999.0,300.15006099470116,340.15006099470116,40,167,5,8.4,1000.0,Turing
-999.0,52.29999999999998,92.29999999999998,40,167,5,8.4,1000.0,Jackknife k = 2
-999.0,30.400000000000006,70.4,40,167,5,8.4,1000.0,Jackknife k = 1
-999.0,361.0,401.0,40,167,5,8.4,1000.0,Chao
53.332441154408116,1725.943288133192,1835.943288133192,110,167,10,11.3,1000.0,Pseudolikelihood
-999.0,3977.583193818632,4087.583193818632,110,167,10,11.3,1000.0,Turing Geometric
-999.0,3.1512840902541797,113.15128409025418,110,167,10,11.3,1000.0,Huggins
-999.0,1470.3333333333333,1580.3333333333333,110,167,10,11.3,1000.0,Schnabel
-999.0,1907.1806584224435,2017.1806584224435,110,167,10,11.3,1000.0,Zelterman
-999.0,311.1666666666667,421.1666666666667,110,167,10,11.3,1000.0,Jackknife k = 4
-999.0,251.16666666666669,361.1666666666667,110,167,10,11.3,1000.0,Jackknife k = 3
-999.0,360.3333333333333,470.3333333333333,110,167,10,11.3,1000.0,Jackknife k = 5
-999.0,107.0,217.0,110,167,10,11.3,1000.0,Conway-Maxwell-Poisson
-999.0,1760.1055700346467,1870.1055700346467,110,167,10,11.3,1000.0,Turing
-999.0,179.76666666666665,289.76666666666665,110,167,10,11.3,1000.0,Jackknife k = 2
-999.0,96.30000000000001,206.3,110,167,10,11.3,1000.0,Jackknife k = 1
-999.0,1908.1666666666667,2018.1666666666667,110,167,10,11.3,1000.0,Chao
29.825063736241507,354.50557430486253,540.5055743048625,186,167,15,15.266666666666667,1000.0,Pseudolikelihood
-999.0,762.5949483674278,948.5949483674278,186,167,15,15.266666666666667,1000.0,Turing Geometric
-999.0,2.70868339737234,188.70868339737234,186,167,15,15.266666666666667,1000.0,Huggins
-999.0,276.95348837209303,462.95348837209303,186,167,15,15.266666666666667,1000.0,Schnabel
-999.0,330.9802690880838,516.9802690880838,186,167,15,15.266666666666667,1000.0,Zelterman
-999.0,368.5677655677656,554.5677655677656,186,167,15,15.266666666666667,1000.0,Jackknife k = 4
-999.0,314.2648351648351,500.2648351648351,186,167,15,15.266666666666667,1000.0,Jackknife k = 3
-999.0,408.2637362637363,594.2637362637363,186,167,15,15.266666666666667,1000.0,Jackknife k = 5
-999.0,342.8941380588918,528.8941380588918,186,167,15,15.266666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,311.92307340955705,497.92307340955705,186,167,15,15.266666666666667,1000.0,Turing
-999.0,239.84285714285716,425.84285714285716,186,167,15,15.266666666666667,1000.0,Jackknife k = 2
-999.0,138.13333333333333,324.1333333333333,186,167,15,15.266666666666667,1000.0,Jackknife k = 1
-999.0,331.8787878787879,517.8787878787879,186,167,15,15.266666666666667,1000.0,Chao
32.06106859923728,459.6277770616185,674.6277770616184,215,167,20,13.0,1000.0,Pseudolikelihood
-999.0,982.1890278418623,1197.1890278418623,215,167,20,13.0,1000.0,Turing Geometric
-999.0,2.224399812885366,217.22439981288537,215,167,20,13.0,1000.0,Huggins
-999.0,363.5333333333333,578.5333333333333,215,167,20,13.0,1000.0,Schnabel
-999.0,437.1476280697434,652.1476280697434,215,167,20,13.0,1000.0,Zelterman
